hour,gti_interval_count,gti_duration_seconds,histogram_counts_before,histogram_counts_after,histogram_retained_fraction,log_path
20220122_23,1,3575.08644552436,107647518.0,106636116.0,0.9906045023722702,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.479
20220123_00,1,3572.31984918471,107118487.0,106385999.0,0.9931618899732966,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.480
20220123_01,1,3565.46580393333,107129755.0,106108816.0,0.9904700706167021,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.481
20220123_02,1,3572.09148779511,107591780.0,106603227.0,0.9908120025526114,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.482
20220123_03,1,3576.99386388995,107681377.0,106751948.0,0.9913687117875545,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.483
20220123_04,1,3591.70123671647,108053656.0,107323664.0,0.9932441712106437,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.484
20220123_05,1,3571.4423764497,107787956.0,106789820.0,0.9907398188346758,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.485
20220123_06,1,3590.23478419986,108509944.0,107485186.0,0.9905560913385044,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.486
20220123_07,1,3562.05013208091,107402696.0,106377237.0,0.9904522042910356,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.487
20220123_08,1,3567.10891574621,107349712.0,106333955.0,0.9905378693517128,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.488
20220123_09,1,3574.53756057657,107341551.0,106335038.0,0.9906232675918759,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.489
20220123_10,2,3514.37131769489,107186368.0,104150279.0,0.9716746722866848,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.490
20220123_11,1,3572.76667146944,106466877.0,105676690.0,0.9925780954390162,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.491
20220123_12,1,2376.44740662072,106871610.0,70054874.0,0.6555049933279755,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.492
20220123_15,1,2336.96356010623,107674404.0,70128233.0,0.651299012530406,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.493
20220123_16,1,3554.93789948523,107642543.0,106576303.0,0.9900946227180828,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.494
20220123_17,1,3573.95730447024,108009300.0,106961085.0,0.9902951412517256,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.495
20220123_18,1,3584.06140061561,107813746.0,107047903.0,0.9928966107902419,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.496
20220123_19,1,3592.89470803924,107448973.0,106651763.0,0.992580571244734,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.497
20220123_20,1,3589.22289570328,106977438.0,106007967.0,0.9909376124711455,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.498
20220123_21,1,3572.28645945434,106000877.0,105245165.0,0.9928707004942987,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.499
20220123_22,1,3570.40416793898,106236661.0,105339631.0,0.9915563046545675,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.500
20220123_23,1,3586.75486191642,106841935.0,105875502.0,0.9909545535655078,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.501
20220124_00,1,3576.74188879319,106271282.0,105463055.0,0.9923946810014017,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.502
20220124_01,1,3573.37981690653,106307145.0,105334195.0,0.9908477459346688,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.503
20220124_02,1,3581.3496659277,106838976.0,105882023.0,0.9910430347067347,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.504
20220124_03,1,3571.87238757033,106728932.0,105824069.0,0.9915218583841915,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.505
20220124_04,1,3588.25757768936,107235687.0,106473764.0,0.9928948746325466,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.506
20220124_05,2,3517.67832236364,107193877.0,104240301.0,0.9724464112814951,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.507
20220124_06,1,3582.56730290595,107161197.0,106360044.0,0.9925238517072555,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.508
20220124_07,1,3585.14735768549,107164212.0,106169815.0,0.9907208107870937,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.509
20220124_08,1,3558.9157206472,106461698.0,105458432.0,0.9905762727924929,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.510
20220124_09,1,3587.54811161198,107009888.0,106191437.0,0.9923516320286215,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.511
20220124_10,1,3579.4384656474,106641602.0,105659868.0,0.990794080531536,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.512
20220124_11,1,3570.09419677779,106063986.0,105064602.0,0.9905775368464843,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.513
20220124_12,2,2168.10208666138,105959764.0,63633512.0,0.6005441084221366,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.514
20220124_15,1,1177.33377953991,61623954.0,35157987.0,0.5705246859037965,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.515
20220124_16,1,3537.85545467399,106728581.0,105528852.0,0.9887590653903663,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.516
20220124_17,2,3512.84121761564,108125547.0,104532810.0,0.9667725426628362,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.517
20220124_18,2,3443.36436213925,105953723.0,102335003.0,0.9658462213734575,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.518
20220124_19,1,3581.18735037278,107492202.0,106291384.0,0.9888287896455968,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.519
20220124_20,1,3548.66111925803,106330686.0,105165348.0,0.9890404356085881,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.520
20220124_21,1,3561.95099763572,106449904.0,105336795.0,0.9895433536511221,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.521
20220124_22,1,3575.03117211163,106721848.0,105637338.0,0.9898379758191593,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.522
20220124_23,1,3578.05240270682,106764466.0,105616156.0,0.9892444551729411,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.523
20220125_00,1,3531.37421971187,105445410.0,104295166.0,0.9890915688032319,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.524
20220125_01,2,3505.50595640671,106862498.0,103419336.0,0.9677795104508974,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.525
20220125_02,2,3465.46692405827,105672755.0,102295262.0,0.9680381854338898,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.526
20220125_03,1,3578.35592776537,106827406.0,105774340.0,0.9901423610342087,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.527
20220125_04,1,3577.90859125089,106916607.0,105829208.0,0.9898294658752125,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.528
20220125_05,1,3563.77779634204,106724758.0,105605466.0,0.989512349140206,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.529
20220125_06,1,3564.1673442442,106683961.0,105552560.0,0.9893948350867849,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.530
20220125_07,1,3571.53659490868,106800035.0,105652317.0,0.989253580300793,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.531
20220125_08,1,3533.07090445887,105526760.0,104385046.0,0.9891808106304031,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.532
20220125_09,1,3565.46887296718,106483699.0,105343025.0,0.9892878063899715,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.533
20220125_10,1,3565.18951733597,106329786.0,105196573.0,0.989342468910828,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.534
20220125_11,1,3565.45727262273,106240391.0,105098972.0,0.989256261302728,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.535
20220125_12,1,1859.39744382631,107101307.0,54912206.0,0.5127127533560352,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.536
20220125_15,2,2743.59985340852,107649632.0,82382309.0,0.7652818450879609,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.537
20220125_16,1,3562.09367124829,107809415.0,106657419.0,0.9893145139503818,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.538
20220125_17,1,3568.75564099755,108003764.0,106857729.0,0.989388934630093,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.539
20220125_18,1,3545.35673414357,107065772.0,105897673.0,0.9890898932667296,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.540
20220125_19,1,3568.95702732727,107471187.0,106304990.0,0.9891487473754245,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.541
20220125_20,1,3510.18660832196,106563797.0,104174109.0,0.9775750483065089,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.542
20220125_21,1,3577.20944057219,106834003.0,105752538.0,0.9898771461367033,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.543
20220125_22,1,3589.59827965591,106354655.0,105791665.0,0.9947064846385897,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.544
20220125_23,2,3509.81219939422,106392596.0,102991801.0,0.9680354166750476,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.545
20220126_00,1,3554.33632547501,105863089.0,104695076.0,0.9889667587538467,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.546
20220126_01,1,3548.86009474285,105803422.0,104587046.0,0.9885034342272975,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.547
20220126_02,1,3579.3310042005,106893943.0,105726134.0,0.9890750685471487,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.548
20220126_03,1,3541.22851083521,105771496.0,104643820.0,0.98933856433306,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.549
20220126_04,1,3571.06646443717,106887835.0,105731803.0,0.9891846251727336,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.550
20220126_05,1,3569.79642317165,106985724.0,105802646.0,0.9889417208598784,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.551
20220126_06,1,3569.03611624148,106919646.0,105735689.0,0.9889266655447027,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.552
20220126_07,1,3528.39271933772,105642633.0,104438354.0,0.9886004450494906,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.553
20220126_08,1,3571.99642192572,106843819.0,105654067.0,0.9888645687590033,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.554
20220126_09,1,3572.47006399557,106592278.0,105435212.0,0.9891449359962079,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.555
20220126_10,1,3572.90084646083,105761361.0,105096701.0,0.9937154742174696,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.556
20220126_11,1,3582.18189713079,105763908.0,104623243.0,0.9892149881602332,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.557
20220126_12,1,1665.3775264509,106145032.0,48966573.0,0.46131761494028284,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.558
20220126_15,1,3047.82656023744,108045774.0,91048440.0,0.8426839535621263,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.559
20220126_16,1,3542.17840258498,106913457.0,105790542.0,0.9894969723034959,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.560
20220126_17,1,3584.07781070564,108207742.0,107080654.0,0.9895840354935047,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.561
20220126_18,1,3573.91749378294,107579434.0,106452645.0,0.9895259813320825,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.562
20220126_19,1,3565.59533388354,106720054.0,105604468.0,0.9895466132354094,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.563
20220126_20,1,3543.12909774017,105719338.0,104625691.0,0.9896551849388235,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.564
20220126_21,1,3586.34587763809,106427318.0,105815640.0,0.9942526222449766,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.565
20220126_22,1,3592.10009921808,106518178.0,105479651.0,0.9902502369126142,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.566
20220126_23,1,3561.03769415058,106048684.0,104958635.0,0.9897212397279724,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.567
20220127_00,1,3559.4157122774,106037434.0,104951015.0,0.9897543824004643,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.568
20220127_01,1,3556.49503497407,106032512.0,104938493.0,0.9896822306727959,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.569
20220127_02,1,3594.67298872769,107238896.0,106187655.0,0.9901972041935232,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.570
20220127_03,1,3541.14842489362,105887114.0,104855536.0,0.9902577569542598,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.571
20220127_04,1,3569.02969214134,106968024.0,105912416.0,0.990131555575898,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.572
20220127_05,1,3588.55763264,107906873.0,106824020.0,0.9899649302227487,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.573
20220127_06,1,3554.55026517157,106790131.0,105708556.0,0.9898719573628016,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.574
20220127_07,2,3483.38510412723,106792338.0,103470335.0,0.9688928713219107,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.575
20220127_08,1,3594.98535438906,107384629.0,106654896.0,0.9932044929819518,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.576
20220127_09,1,3592.22986679524,107149944.0,106064973.0,0.9898742737560366,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.577
20220127_10,1,3554.57500792108,106373937.0,105262469.0,0.989551312743083,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.578
20220127_11,1,3550.51543051377,106318377.0,105220049.0,0.9896694435055193,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.579
20220127_12,1,1442.91707044467,107171412.0,42805470.0,0.3994112721030493,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.580
20220127_15,2,3158.98530464619,108310457.0,94751620.0,0.8748150697951538,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.581
20220127_16,1,3551.41038894653,107676956.0,106578008.0,0.9897940279812516,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.582
20220127_17,1,3582.59511406068,108270888.0,107178270.0,0.9899084784452863,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.583
20220127_18,1,3553.95063429605,107285860.0,106190664.0,0.9897917954891726,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.584
20220127_19,1,3561.05539610144,107361420.0,106257733.0,0.9897198919313847,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.585
20220127_20,1,3590.6405297108,107177553.0,106522947.0,0.9938923218372041,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.586
20220127_21,1,3593.50635164883,107254009.0,106204030.0,0.9902103519505737,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.587
20220127_22,1,3560.68978628609,106727918.0,105681702.0,0.9901973539856741,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.588
20220127_23,1,3571.45098445471,106766361.0,105686101.0,0.9898820191127429,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.589
20220128_00,1,3566.41800280195,106658382.0,105580872.0,0.9898975591060438,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.590
20220128_01,1,3568.19468359463,106812085.0,105742463.0,0.9899859458786897,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.591
20220128_02,1,3562.08917393815,106831043.0,105793968.0,0.9902923815879997,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.592
20220128_03,1,3552.85113814753,106769872.0,105757765.0,0.9905206686020941,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.593
20220128_04,1,3582.11296896916,107957268.0,106924379.0,0.9904324273934016,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.594
20220128_05,1,3566.33288960438,107690201.0,106636654.0,0.9902168721924848,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.595
20220128_06,2,3493.17982003558,107665329.0,104440813.0,0.9700505628882627,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.596
20220128_07,1,3567.57286603097,107681742.0,106589182.0,0.9898538045567651,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.597
20220128_08,1,3574.98760842718,107690671.0,106593633.0,0.9898130637518268,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.598
20220128_09,1,3573.35564936511,107557704.0,106433090.0,0.9895440869581968,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.599
20220128_11,1,3571.82762003504,106743230.0,105608138.0,0.9893661452815321,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.600
20220128_12,2,1106.22967605013,107225813.0,32867225.0,0.3065234394632195,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.601
20220128_14,2,0.570208509452641,107487952.0,17982.0,0.00016729316788917888,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.602
20220128_15,1,3459.23422425985,108349098.0,103701492.0,0.9571052635805053,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.603
20220128_16,1,3577.78752408922,107807806.0,107104107.0,0.9934726526203492,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.604
20220128_17,1,3592.044808832,108102250.0,106988071.0,0.9896932857549219,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.605
20220128_18,1,3543.33827295341,106754701.0,105641727.0,0.9895744731653551,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.606
20220128_19,1,3562.01807884499,106988295.0,105847798.0,0.989339983406596,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.607
20220128_20,2,3504.78443107568,107305254.0,103905706.0,0.9683189044965124,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.608
20220128_21,2,3492.07854545675,106384872.0,103058986.0,0.9687372279773011,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.609
20220128_22,1,3564.73619488534,106268627.0,105200481.0,0.9899486233128805,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.610
20220128_23,1,3578.55488564819,107359271.0,106239528.0,0.9895701322338525,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.611
20220129_00,1,3564.68456257135,106685409.0,106031512.0,0.9938707925842043,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.612
20220129_01,1,3561.02422736585,106673792.0,105523469.0,0.9892164422166599,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.613
20220129_02,1,3598.60289096832,107889654.0,107306868.0,0.9945983143110274,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.614
20220129_03,2,3506.27767320257,107686485.0,104316368.0,0.9687043643406134,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.615
20220129_04,1,3577.23126767669,108255931.0,107108495.0,0.9894007100636362,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.616
20220129_05,1,3566.23274744488,108092706.0,106924766.0,0.9891950156192778,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.617
20220129_06,1,3543.47415282391,107052154.0,105857782.0,0.9888430829705678,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.618
20220129_07,1,3540.95754506998,107021776.0,105802160.0,0.9886040388640158,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.619
20220129_08,1,3597.87917230278,108373488.0,107175097.0,0.9889420279616727,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.620
20220129_09,1,3551.47581619676,106961509.0,105772592.0,0.9888846276467547,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.621
20220129_10,1,3551.61534219515,106672344.0,105491777.0,0.9889327734281342,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.622
20220129_11,1,3560.01936458051,106574282.0,105403517.0,0.9890145635698488,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.623
20220129_12,1,949.795372551307,107012483.0,28178666.0,0.26332129869372345,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.624
20220129_14,1,122.762459632941,107832701.0,3662190.0,0.03396177565838771,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.625
20220129_15,1,3587.0815706905,107814278.0,106643661.0,0.9891422822494809,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.626
20220129_16,1,3536.09494445845,106992316.0,105826684.0,0.9891054606201813,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.627
20220129_17,1,3426.87886452768,102390866.0,102315795.0,0.9992668193664853,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.628
20220129_18,4,1194.10869735293,39248443.0,35535467.0,0.9053981326087254,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.629
20220129_19,2,3392.75534525514,102744316.0,100699593.0,0.980098918562074,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.630
20220129_20,1,3582.17221288942,106891164.0,105720218.0,0.9890454369081433,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.631
20220129_21,2,3477.73826164193,105844471.0,102343329.0,0.9669218243813604,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.632
20220129_22,1,3531.27145485487,104744369.0,103601239.0,0.9890864777656926,/home/lhaaso/liushijie/energy/pass5_crab_v6_125d_covariance/run_gti_hour.sh.out.79724879.633
