scope,yyyymm,source_file_id,cell_id,nhit_bin,predE_bin,count
file,202201,231,82,"[2000,3000)","[4.75,5.0)",3
file,202201,231,83,"[2000,3000)","[5,6)",7
file,202201,231,84,"[2000,3000)",>=6,0
file,202201,232,1,"[125,200)","[2,2.5)",327
file,202201,232,2,"[125,200)","[2.5,3)",817
file,202201,232,3,"[125,200)","[3,3.25)",218
file,202201,232,4,"[125,200)","[3.25,3.5)",132
file,202201,232,5,"[125,200)","[3.5,3.75)",66
file,202201,232,6,"[125,200)","[3.75,4.0)",28
file,202201,232,7,"[125,200)","[4.0,4.25)",12
file,202201,232,8,"[125,200)","[4.25,4.5)",1
file,202201,232,9,"[125,200)","[4.5,4.75)",1
file,202201,232,10,"[125,200)","[4.75,5.0)",0
file,202201,232,11,"[125,200)","[5,6)",0
file,202201,232,12,"[125,200)",>=6,0
file,202201,232,13,"[200,300)","[2,2.5)",17
file,202201,232,14,"[200,300)","[2.5,3)",282
file,202201,232,15,"[200,300)","[3,3.25)",171
file,202201,232,16,"[200,300)","[3.25,3.5)",103
file,202201,232,17,"[200,300)","[3.5,3.75)",54
file,202201,232,18,"[200,300)","[3.75,4.0)",19
file,202201,232,19,"[200,300)","[4.0,4.25)",6
file,202201,232,20,"[200,300)","[4.25,4.5)",3
file,202201,232,21,"[200,300)","[4.5,4.75)",3
file,202201,232,22,"[200,300)","[4.75,5.0)",0
file,202201,232,23,"[200,300)","[5,6)",1
file,202201,232,24,"[200,300)",>=6,0
file,202201,232,25,"[300,500)","[2,2.5)",0
file,202201,232,26,"[300,500)","[2.5,3)",49
file,202201,232,27,"[300,500)","[3,3.25)",113
file,202201,232,28,"[300,500)","[3.25,3.5)",92
file,202201,232,29,"[300,500)","[3.5,3.75)",42
file,202201,232,30,"[300,500)","[3.75,4.0)",21
file,202201,232,31,"[300,500)","[4.0,4.25)",9
file,202201,232,32,"[300,500)","[4.25,4.5)",3
file,202201,232,33,"[300,500)","[4.5,4.75)",1
file,202201,232,34,"[300,500)","[4.75,5.0)",0
file,202201,232,35,"[300,500)","[5,6)",0
file,202201,232,36,"[300,500)",>=6,0
file,202201,232,37,"[500,800)","[2,2.5)",0
file,202201,232,38,"[500,800)","[2.5,3)",0
file,202201,232,39,"[500,800)","[3,3.25)",12
file,202201,232,40,"[500,800)","[3.25,3.5)",48
file,202201,232,41,"[500,800)","[3.5,3.75)",38
file,202201,232,42,"[500,800)","[3.75,4.0)",15
file,202201,232,43,"[500,800)","[4.0,4.25)",5
file,202201,232,44,"[500,800)","[4.25,4.5)",2
file,202201,232,45,"[500,800)","[4.5,4.75)",1
file,202201,232,46,"[500,800)","[4.75,5.0)",0
file,202201,232,47,"[500,800)","[5,6)",0
file,202201,232,48,"[500,800)",>=6,0
file,202201,232,49,"[800,1100)","[2,2.5)",0
file,202201,232,50,"[800,1100)","[2.5,3)",0
file,202201,232,51,"[800,1100)","[3,3.25)",0
file,202201,232,52,"[800,1100)","[3.25,3.5)",5
file,202201,232,53,"[800,1100)","[3.5,3.75)",11
file,202201,232,54,"[800,1100)","[3.75,4.0)",12
file,202201,232,55,"[800,1100)","[4.0,4.25)",4
file,202201,232,56,"[800,1100)","[4.25,4.5)",1
file,202201,232,57,"[800,1100)","[4.5,4.75)",0
file,202201,232,58,"[800,1100)","[4.75,5.0)",0
file,202201,232,59,"[800,1100)","[5,6)",0
file,202201,232,60,"[800,1100)",>=6,0
file,202201,232,61,"[1100,2000)","[2,2.5)",0
file,202201,232,62,"[1100,2000)","[2.5,3)",0
file,202201,232,63,"[1100,2000)","[3,3.25)",0
file,202201,232,64,"[1100,2000)","[3.25,3.5)",1
file,202201,232,65,"[1100,2000)","[3.5,3.75)",2
file,202201,232,66,"[1100,2000)","[3.75,4.0)",4
file,202201,232,67,"[1100,2000)","[4.0,4.25)",4
file,202201,232,68,"[1100,2000)","[4.25,4.5)",3
file,202201,232,69,"[1100,2000)","[4.5,4.75)",1
file,202201,232,70,"[1100,2000)","[4.75,5.0)",0
file,202201,232,71,"[1100,2000)","[5,6)",0
file,202201,232,72,"[1100,2000)",>=6,0
file,202201,232,73,"[2000,3000)","[2,2.5)",0
file,202201,232,74,"[2000,3000)","[2.5,3)",0
file,202201,232,75,"[2000,3000)","[3,3.25)",0
file,202201,232,76,"[2000,3000)","[3.25,3.5)",0
file,202201,232,77,"[2000,3000)","[3.5,3.75)",0
file,202201,232,78,"[2000,3000)","[3.75,4.0)",0
file,202201,232,79,"[2000,3000)","[4.0,4.25)",0
file,202201,232,80,"[2000,3000)","[4.25,4.5)",0
file,202201,232,81,"[2000,3000)","[4.5,4.75)",1
file,202201,232,82,"[2000,3000)","[4.75,5.0)",0
file,202201,232,83,"[2000,3000)","[5,6)",1
file,202201,232,84,"[2000,3000)",>=6,0
file,202201,233,1,"[125,200)","[2,2.5)",565
file,202201,233,2,"[125,200)","[2.5,3)",1697
file,202201,233,3,"[125,200)","[3,3.25)",547
file,202201,233,4,"[125,200)","[3.25,3.5)",287
file,202201,233,5,"[125,200)","[3.5,3.75)",140
file,202201,233,6,"[125,200)","[3.75,4.0)",70
file,202201,233,7,"[125,200)","[4.0,4.25)",24
file,202201,233,8,"[125,200)","[4.25,4.5)",9
file,202201,233,9,"[125,200)","[4.5,4.75)",4
file,202201,233,10,"[125,200)","[4.75,5.0)",1
file,202201,233,11,"[125,200)","[5,6)",1
file,202201,233,12,"[125,200)",>=6,0
file,202201,233,13,"[200,300)","[2,2.5)",22
file,202201,233,14,"[200,300)","[2.5,3)",496
file,202201,233,15,"[200,300)","[3,3.25)",317
file,202201,233,16,"[200,300)","[3.25,3.5)",158
file,202201,233,17,"[200,300)","[3.5,3.75)",74
file,202201,233,18,"[200,300)","[3.75,4.0)",53
file,202201,233,19,"[200,300)","[4.0,4.25)",19
file,202201,233,20,"[200,300)","[4.25,4.5)",6
file,202201,233,21,"[200,300)","[4.5,4.75)",1
file,202201,233,22,"[200,300)","[4.75,5.0)",0
file,202201,233,23,"[200,300)","[5,6)",1
file,202201,233,24,"[200,300)",>=6,0
file,202201,233,25,"[300,500)","[2,2.5)",0
file,202201,233,26,"[300,500)","[2.5,3)",93
file,202201,233,27,"[300,500)","[3,3.25)",161
file,202201,233,28,"[300,500)","[3.25,3.5)",143
file,202201,233,29,"[300,500)","[3.5,3.75)",78
file,202201,233,30,"[300,500)","[3.75,4.0)",44
file,202201,233,31,"[300,500)","[4.0,4.25)",13
file,202201,233,32,"[300,500)","[4.25,4.5)",5
file,202201,233,33,"[300,500)","[4.5,4.75)",3
file,202201,233,34,"[300,500)","[4.75,5.0)",0
file,202201,233,35,"[300,500)","[5,6)",0
file,202201,233,36,"[300,500)",>=6,0
file,202201,233,37,"[500,800)","[2,2.5)",0
file,202201,233,38,"[500,800)","[2.5,3)",0
file,202201,233,39,"[500,800)","[3,3.25)",23
file,202201,233,40,"[500,800)","[3.25,3.5)",80
file,202201,233,41,"[500,800)","[3.5,3.75)",64
file,202201,233,42,"[500,800)","[3.75,4.0)",25
file,202201,233,43,"[500,800)","[4.0,4.25)",3
file,202201,233,44,"[500,800)","[4.25,4.5)",2
file,202201,233,45,"[500,800)","[4.5,4.75)",0
file,202201,233,46,"[500,800)","[4.75,5.0)",0
file,202201,233,47,"[500,800)","[5,6)",0
file,202201,233,48,"[500,800)",>=6,0
file,202201,233,49,"[800,1100)","[2,2.5)",0
file,202201,233,50,"[800,1100)","[2.5,3)",0
file,202201,233,51,"[800,1100)","[3,3.25)",0
file,202201,233,52,"[800,1100)","[3.25,3.5)",5
file,202201,233,53,"[800,1100)","[3.5,3.75)",21
file,202201,233,54,"[800,1100)","[3.75,4.0)",15
file,202201,233,55,"[800,1100)","[4.0,4.25)",11
file,202201,233,56,"[800,1100)","[4.25,4.5)",1
file,202201,233,57,"[800,1100)","[4.5,4.75)",1
file,202201,233,58,"[800,1100)","[4.75,5.0)",0
file,202201,233,59,"[800,1100)","[5,6)",0
file,202201,233,60,"[800,1100)",>=6,0
file,202201,233,61,"[1100,2000)","[2,2.5)",0
file,202201,233,62,"[1100,2000)","[2.5,3)",0
file,202201,233,63,"[1100,2000)","[3,3.25)",0
file,202201,233,64,"[1100,2000)","[3.25,3.5)",0
file,202201,233,65,"[1100,2000)","[3.5,3.75)",2
file,202201,233,66,"[1100,2000)","[3.75,4.0)",11
file,202201,233,67,"[1100,2000)","[4.0,4.25)",10
file,202201,233,68,"[1100,2000)","[4.25,4.5)",7
file,202201,233,69,"[1100,2000)","[4.5,4.75)",3
file,202201,233,70,"[1100,2000)","[4.75,5.0)",0
file,202201,233,71,"[1100,2000)","[5,6)",1
file,202201,233,72,"[1100,2000)",>=6,0
file,202201,233,73,"[2000,3000)","[2,2.5)",0
file,202201,233,74,"[2000,3000)","[2.5,3)",0
file,202201,233,75,"[2000,3000)","[3,3.25)",0
file,202201,233,76,"[2000,3000)","[3.25,3.5)",0
file,202201,233,77,"[2000,3000)","[3.5,3.75)",0
file,202201,233,78,"[2000,3000)","[3.75,4.0)",0
file,202201,233,79,"[2000,3000)","[4.0,4.25)",0
file,202201,233,80,"[2000,3000)","[4.25,4.5)",0
file,202201,233,81,"[2000,3000)","[4.5,4.75)",0
file,202201,233,82,"[2000,3000)","[4.75,5.0)",4
file,202201,233,83,"[2000,3000)","[5,6)",4
file,202201,233,84,"[2000,3000)",>=6,0
file,202201,234,1,"[125,200)","[2,2.5)",698
file,202201,234,2,"[125,200)","[2.5,3)",1940
file,202201,234,3,"[125,200)","[3,3.25)",573
file,202201,234,4,"[125,200)","[3.25,3.5)",321
file,202201,234,5,"[125,200)","[3.5,3.75)",132
file,202201,234,6,"[125,200)","[3.75,4.0)",80
file,202201,234,7,"[125,200)","[4.0,4.25)",22
file,202201,234,8,"[125,200)","[4.25,4.5)",9
file,202201,234,9,"[125,200)","[4.5,4.75)",9
file,202201,234,10,"[125,200)","[4.75,5.0)",1
file,202201,234,11,"[125,200)","[5,6)",2
file,202201,234,12,"[125,200)",>=6,0
file,202201,234,13,"[200,300)","[2,2.5)",25
file,202201,234,14,"[200,300)","[2.5,3)",659
file,202201,234,15,"[200,300)","[3,3.25)",367
file,202201,234,16,"[200,300)","[3.25,3.5)",209
file,202201,234,17,"[200,300)","[3.5,3.75)",110
file,202201,234,18,"[200,300)","[3.75,4.0)",45
file,202201,234,19,"[200,300)","[4.0,4.25)",18
file,202201,234,20,"[200,300)","[4.25,4.5)",14
file,202201,234,21,"[200,300)","[4.5,4.75)",1
file,202201,234,22,"[200,300)","[4.75,5.0)",1
file,202201,234,23,"[200,300)","[5,6)",0
file,202201,234,24,"[200,300)",>=6,0
file,202201,234,25,"[300,500)","[2,2.5)",0
file,202201,234,26,"[300,500)","[2.5,3)",106
file,202201,234,27,"[300,500)","[3,3.25)",242
file,202201,234,28,"[300,500)","[3.25,3.5)",214
file,202201,234,29,"[300,500)","[3.5,3.75)",97
file,202201,234,30,"[300,500)","[3.75,4.0)",48
file,202201,234,31,"[300,500)","[4.0,4.25)",18
file,202201,234,32,"[300,500)","[4.25,4.5)",15
file,202201,234,33,"[300,500)","[4.5,4.75)",5
file,202201,234,34,"[300,500)","[4.75,5.0)",1
file,202201,234,35,"[300,500)","[5,6)",0
file,202201,234,36,"[300,500)",>=6,0
file,202201,234,37,"[500,800)","[2,2.5)",0
file,202201,234,38,"[500,800)","[2.5,3)",0
file,202201,234,39,"[500,800)","[3,3.25)",29
file,202201,234,40,"[500,800)","[3.25,3.5)",94
file,202201,234,41,"[500,800)","[3.5,3.75)",64
file,202201,234,42,"[500,800)","[3.75,4.0)",32
file,202201,234,43,"[500,800)","[4.0,4.25)",11
file,202201,234,44,"[500,800)","[4.25,4.5)",4
file,202201,234,45,"[500,800)","[4.5,4.75)",0
file,202201,234,46,"[500,800)","[4.75,5.0)",0
file,202201,234,47,"[500,800)","[5,6)",0
file,202201,234,48,"[500,800)",>=6,0
file,202201,234,49,"[800,1100)","[2,2.5)",0
file,202201,234,50,"[800,1100)","[2.5,3)",0
file,202201,234,51,"[800,1100)","[3,3.25)",0
file,202201,234,52,"[800,1100)","[3.25,3.5)",12
file,202201,234,53,"[800,1100)","[3.5,3.75)",19
file,202201,234,54,"[800,1100)","[3.75,4.0)",16
file,202201,234,55,"[800,1100)","[4.0,4.25)",8
file,202201,234,56,"[800,1100)","[4.25,4.5)",3
file,202201,234,57,"[800,1100)","[4.5,4.75)",0
file,202201,234,58,"[800,1100)","[4.75,5.0)",0
file,202201,234,59,"[800,1100)","[5,6)",0
file,202201,234,60,"[800,1100)",>=6,0
file,202201,234,61,"[1100,2000)","[2,2.5)",0
file,202201,234,62,"[1100,2000)","[2.5,3)",0
file,202201,234,63,"[1100,2000)","[3,3.25)",0
file,202201,234,64,"[1100,2000)","[3.25,3.5)",0
file,202201,234,65,"[1100,2000)","[3.5,3.75)",5
file,202201,234,66,"[1100,2000)","[3.75,4.0)",11
file,202201,234,67,"[1100,2000)","[4.0,4.25)",7
file,202201,234,68,"[1100,2000)","[4.25,4.5)",4
file,202201,234,69,"[1100,2000)","[4.5,4.75)",5
file,202201,234,70,"[1100,2000)","[4.75,5.0)",3
file,202201,234,71,"[1100,2000)","[5,6)",1
file,202201,234,72,"[1100,2000)",>=6,0
file,202201,234,73,"[2000,3000)","[2,2.5)",0
file,202201,234,74,"[2000,3000)","[2.5,3)",0
file,202201,234,75,"[2000,3000)","[3,3.25)",0
file,202201,234,76,"[2000,3000)","[3.25,3.5)",0
file,202201,234,77,"[2000,3000)","[3.5,3.75)",0
file,202201,234,78,"[2000,3000)","[3.75,4.0)",0
file,202201,234,79,"[2000,3000)","[4.0,4.25)",0
file,202201,234,80,"[2000,3000)","[4.25,4.5)",1
file,202201,234,81,"[2000,3000)","[4.5,4.75)",1
file,202201,234,82,"[2000,3000)","[4.75,5.0)",2
file,202201,234,83,"[2000,3000)","[5,6)",4
file,202201,234,84,"[2000,3000)",>=6,0
file,202201,235,1,"[125,200)","[2,2.5)",671
file,202201,235,2,"[125,200)","[2.5,3)",1819
file,202201,235,3,"[125,200)","[3,3.25)",533
file,202201,235,4,"[125,200)","[3.25,3.5)",300
file,202201,235,5,"[125,200)","[3.5,3.75)",123
file,202201,235,6,"[125,200)","[3.75,4.0)",82
file,202201,235,7,"[125,200)","[4.0,4.25)",35
file,202201,235,8,"[125,200)","[4.25,4.5)",11
file,202201,235,9,"[125,200)","[4.5,4.75)",4
file,202201,235,10,"[125,200)","[4.75,5.0)",2
file,202201,235,11,"[125,200)","[5,6)",0
file,202201,235,12,"[125,200)",>=6,0
file,202201,235,13,"[200,300)","[2,2.5)",23
file,202201,235,14,"[200,300)","[2.5,3)",595
file,202201,235,15,"[200,300)","[3,3.25)",370
file,202201,235,16,"[200,300)","[3.25,3.5)",176
file,202201,235,17,"[200,300)","[3.5,3.75)",107
file,202201,235,18,"[200,300)","[3.75,4.0)",46
file,202201,235,19,"[200,300)","[4.0,4.25)",20
file,202201,235,20,"[200,300)","[4.25,4.5)",2
file,202201,235,21,"[200,300)","[4.5,4.75)",3
file,202201,235,22,"[200,300)","[4.75,5.0)",0
file,202201,235,23,"[200,300)","[5,6)",2
file,202201,235,24,"[200,300)",>=6,0
file,202201,235,25,"[300,500)","[2,2.5)",0
file,202201,235,26,"[300,500)","[2.5,3)",114
file,202201,235,27,"[300,500)","[3,3.25)",255
file,202201,235,28,"[300,500)","[3.25,3.5)",207
file,202201,235,29,"[300,500)","[3.5,3.75)",107
file,202201,235,30,"[300,500)","[3.75,4.0)",42
file,202201,235,31,"[300,500)","[4.0,4.25)",15
file,202201,235,32,"[300,500)","[4.25,4.5)",8
file,202201,235,33,"[300,500)","[4.5,4.75)",3
file,202201,235,34,"[300,500)","[4.75,5.0)",0
file,202201,235,35,"[300,500)","[5,6)",0
file,202201,235,36,"[300,500)",>=6,0
file,202201,235,37,"[500,800)","[2,2.5)",0
file,202201,235,38,"[500,800)","[2.5,3)",0
file,202201,235,39,"[500,800)","[3,3.25)",25
file,202201,235,40,"[500,800)","[3.25,3.5)",83
file,202201,235,41,"[500,800)","[3.5,3.75)",65
file,202201,235,42,"[500,800)","[3.75,4.0)",26
file,202201,235,43,"[500,800)","[4.0,4.25)",17
file,202201,235,44,"[500,800)","[4.25,4.5)",1
file,202201,235,45,"[500,800)","[4.5,4.75)",0
file,202201,235,46,"[500,800)","[4.75,5.0)",0
file,202201,235,47,"[500,800)","[5,6)",0
file,202201,235,48,"[500,800)",>=6,0
file,202201,235,49,"[800,1100)","[2,2.5)",0
file,202201,235,50,"[800,1100)","[2.5,3)",0
file,202201,235,51,"[800,1100)","[3,3.25)",0
file,202201,235,52,"[800,1100)","[3.25,3.5)",11
file,202201,235,53,"[800,1100)","[3.5,3.75)",19
file,202201,235,54,"[800,1100)","[3.75,4.0)",12
file,202201,235,55,"[800,1100)","[4.0,4.25)",8
file,202201,235,56,"[800,1100)","[4.25,4.5)",5
file,202201,235,57,"[800,1100)","[4.5,4.75)",0
file,202201,235,58,"[800,1100)","[4.75,5.0)",0
file,202201,235,59,"[800,1100)","[5,6)",0
file,202201,235,60,"[800,1100)",>=6,0
file,202201,235,61,"[1100,2000)","[2,2.5)",0
file,202201,235,62,"[1100,2000)","[2.5,3)",0
file,202201,235,63,"[1100,2000)","[3,3.25)",0
file,202201,235,64,"[1100,2000)","[3.25,3.5)",0
file,202201,235,65,"[1100,2000)","[3.5,3.75)",4
file,202201,235,66,"[1100,2000)","[3.75,4.0)",9
file,202201,235,67,"[1100,2000)","[4.0,4.25)",7
file,202201,235,68,"[1100,2000)","[4.25,4.5)",10
file,202201,235,69,"[1100,2000)","[4.5,4.75)",5
file,202201,235,70,"[1100,2000)","[4.75,5.0)",0
file,202201,235,71,"[1100,2000)","[5,6)",1
file,202201,235,72,"[1100,2000)",>=6,0
file,202201,235,73,"[2000,3000)","[2,2.5)",0
file,202201,235,74,"[2000,3000)","[2.5,3)",0
file,202201,235,75,"[2000,3000)","[3,3.25)",0
file,202201,235,76,"[2000,3000)","[3.25,3.5)",0
file,202201,235,77,"[2000,3000)","[3.5,3.75)",0
file,202201,235,78,"[2000,3000)","[3.75,4.0)",0
file,202201,235,79,"[2000,3000)","[4.0,4.25)",0
file,202201,235,80,"[2000,3000)","[4.25,4.5)",1
file,202201,235,81,"[2000,3000)","[4.5,4.75)",2
file,202201,235,82,"[2000,3000)","[4.75,5.0)",3
file,202201,235,83,"[2000,3000)","[5,6)",5
file,202201,235,84,"[2000,3000)",>=6,0
file,202201,236,1,"[125,200)","[2,2.5)",650
file,202201,236,2,"[125,200)","[2.5,3)",1901
file,202201,236,3,"[125,200)","[3,3.25)",654
file,202201,236,4,"[125,200)","[3.25,3.5)",383
file,202201,236,5,"[125,200)","[3.5,3.75)",203
file,202201,236,6,"[125,200)","[3.75,4.0)",80
file,202201,236,7,"[125,200)","[4.0,4.25)",30
file,202201,236,8,"[125,200)","[4.25,4.5)",19
file,202201,236,9,"[125,200)","[4.5,4.75)",4
file,202201,236,10,"[125,200)","[4.75,5.0)",3
file,202201,236,11,"[125,200)","[5,6)",3
file,202201,236,12,"[125,200)",>=6,0
file,202201,236,13,"[200,300)","[2,2.5)",35
file,202201,236,14,"[200,300)","[2.5,3)",606
file,202201,236,15,"[200,300)","[3,3.25)",372
file,202201,236,16,"[200,300)","[3.25,3.5)",243
file,202201,236,17,"[200,300)","[3.5,3.75)",165
file,202201,236,18,"[200,300)","[3.75,4.0)",100
file,202201,236,19,"[200,300)","[4.0,4.25)",30
file,202201,236,20,"[200,300)","[4.25,4.5)",17
file,202201,236,21,"[200,300)","[4.5,4.75)",5
file,202201,236,22,"[200,300)","[4.75,5.0)",2
file,202201,236,23,"[200,300)","[5,6)",1
file,202201,236,24,"[200,300)",>=6,0
file,202201,236,25,"[300,500)","[2,2.5)",0
file,202201,236,26,"[300,500)","[2.5,3)",156
file,202201,236,27,"[300,500)","[3,3.25)",198
file,202201,236,28,"[300,500)","[3.25,3.5)",204
file,202201,236,29,"[300,500)","[3.5,3.75)",129
file,202201,236,30,"[300,500)","[3.75,4.0)",79
file,202201,236,31,"[300,500)","[4.0,4.25)",26
file,202201,236,32,"[300,500)","[4.25,4.5)",9
file,202201,236,33,"[300,500)","[4.5,4.75)",3
file,202201,236,34,"[300,500)","[4.75,5.0)",1
file,202201,236,35,"[300,500)","[5,6)",0
file,202201,236,36,"[300,500)",>=6,0
file,202201,236,37,"[500,800)","[2,2.5)",0
file,202201,236,38,"[500,800)","[2.5,3)",1
file,202201,236,39,"[500,800)","[3,3.25)",21
file,202201,236,40,"[500,800)","[3.25,3.5)",73
file,202201,236,41,"[500,800)","[3.5,3.75)",75
file,202201,236,42,"[500,800)","[3.75,4.0)",35
file,202201,236,43,"[500,800)","[4.0,4.25)",10
file,202201,236,44,"[500,800)","[4.25,4.5)",4
file,202201,236,45,"[500,800)","[4.5,4.75)",0
file,202201,236,46,"[500,800)","[4.75,5.0)",0
file,202201,236,47,"[500,800)","[5,6)",1
file,202201,236,48,"[500,800)",>=6,0
file,202201,236,49,"[800,1100)","[2,2.5)",0
file,202201,236,50,"[800,1100)","[2.5,3)",0
file,202201,236,51,"[800,1100)","[3,3.25)",0
file,202201,236,52,"[800,1100)","[3.25,3.5)",11
file,202201,236,53,"[800,1100)","[3.5,3.75)",29
file,202201,236,54,"[800,1100)","[3.75,4.0)",18
file,202201,236,55,"[800,1100)","[4.0,4.25)",12
file,202201,236,56,"[800,1100)","[4.25,4.5)",4
file,202201,236,57,"[800,1100)","[4.5,4.75)",0
file,202201,236,58,"[800,1100)","[4.75,5.0)",1
file,202201,236,59,"[800,1100)","[5,6)",0
file,202201,236,60,"[800,1100)",>=6,0
file,202201,236,61,"[1100,2000)","[2,2.5)",0
file,202201,236,62,"[1100,2000)","[2.5,3)",0
file,202201,236,63,"[1100,2000)","[3,3.25)",0
file,202201,236,64,"[1100,2000)","[3.25,3.5)",0
file,202201,236,65,"[1100,2000)","[3.5,3.75)",2
file,202201,236,66,"[1100,2000)","[3.75,4.0)",9
file,202201,236,67,"[1100,2000)","[4.0,4.25)",11
file,202201,236,68,"[1100,2000)","[4.25,4.5)",7
file,202201,236,69,"[1100,2000)","[4.5,4.75)",2
file,202201,236,70,"[1100,2000)","[4.75,5.0)",1
file,202201,236,71,"[1100,2000)","[5,6)",2
file,202201,236,72,"[1100,2000)",>=6,0
file,202201,236,73,"[2000,3000)","[2,2.5)",0
file,202201,236,74,"[2000,3000)","[2.5,3)",0
file,202201,236,75,"[2000,3000)","[3,3.25)",0
file,202201,236,76,"[2000,3000)","[3.25,3.5)",0
file,202201,236,77,"[2000,3000)","[3.5,3.75)",0
file,202201,236,78,"[2000,3000)","[3.75,4.0)",0
file,202201,236,79,"[2000,3000)","[4.0,4.25)",0
file,202201,236,80,"[2000,3000)","[4.25,4.5)",2
file,202201,236,81,"[2000,3000)","[4.5,4.75)",1
file,202201,236,82,"[2000,3000)","[4.75,5.0)",4
file,202201,236,83,"[2000,3000)","[5,6)",6
file,202201,236,84,"[2000,3000)",>=6,0
file,202201,237,1,"[125,200)","[2,2.5)",749
file,202201,237,2,"[125,200)","[2.5,3)",3246
file,202201,237,3,"[125,200)","[3,3.25)",1676
file,202201,237,4,"[125,200)","[3.25,3.5)",1002
file,202201,237,5,"[125,200)","[3.5,3.75)",493
file,202201,237,6,"[125,200)","[3.75,4.0)",210
file,202201,237,7,"[125,200)","[4.0,4.25)",83
file,202201,237,8,"[125,200)","[4.25,4.5)",35
file,202201,237,9,"[125,200)","[4.5,4.75)",20
file,202201,237,10,"[125,200)","[4.75,5.0)",4
file,202201,237,11,"[125,200)","[5,6)",2
file,202201,237,12,"[125,200)",>=6,0
file,202201,237,13,"[200,300)","[2,2.5)",32
file,202201,237,14,"[200,300)","[2.5,3)",807
file,202201,237,15,"[200,300)","[3,3.25)",763
file,202201,237,16,"[200,300)","[3.25,3.5)",699
file,202201,237,17,"[200,300)","[3.5,3.75)",405
file,202201,237,18,"[200,300)","[3.75,4.0)",149
file,202201,237,19,"[200,300)","[4.0,4.25)",75
file,202201,237,20,"[200,300)","[4.25,4.5)",18
file,202201,237,21,"[200,300)","[4.5,4.75)",5
file,202201,237,22,"[200,300)","[4.75,5.0)",2
file,202201,237,23,"[200,300)","[5,6)",0
file,202201,237,24,"[200,300)",>=6,0
file,202201,237,25,"[300,500)","[2,2.5)",0
file,202201,237,26,"[300,500)","[2.5,3)",119
file,202201,237,27,"[300,500)","[3,3.25)",318
file,202201,237,28,"[300,500)","[3.25,3.5)",449
file,202201,237,29,"[300,500)","[3.5,3.75)",441
file,202201,237,30,"[300,500)","[3.75,4.0)",206
file,202201,237,31,"[300,500)","[4.0,4.25)",45
file,202201,237,32,"[300,500)","[4.25,4.5)",17
file,202201,237,33,"[300,500)","[4.5,4.75)",10
file,202201,237,34,"[300,500)","[4.75,5.0)",8
file,202201,237,35,"[300,500)","[5,6)",1
file,202201,237,36,"[300,500)",>=6,0
file,202201,237,37,"[500,800)","[2,2.5)",0
file,202201,237,38,"[500,800)","[2.5,3)",0
file,202201,237,39,"[500,800)","[3,3.25)",34
file,202201,237,40,"[500,800)","[3.25,3.5)",139
file,202201,237,41,"[500,800)","[3.5,3.75)",157
file,202201,237,42,"[500,800)","[3.75,4.0)",142
file,202201,237,43,"[500,800)","[4.0,4.25)",46
file,202201,237,44,"[500,800)","[4.25,4.5)",6
file,202201,237,45,"[500,800)","[4.5,4.75)",2
file,202201,237,46,"[500,800)","[4.75,5.0)",1
file,202201,237,47,"[500,800)","[5,6)",1
file,202201,237,48,"[500,800)",>=6,0
file,202201,237,49,"[800,1100)","[2,2.5)",0
file,202201,237,50,"[800,1100)","[2.5,3)",0
file,202201,237,51,"[800,1100)","[3,3.25)",0
file,202201,237,52,"[800,1100)","[3.25,3.5)",12
file,202201,237,53,"[800,1100)","[3.5,3.75)",41
file,202201,237,54,"[800,1100)","[3.75,4.0)",49
file,202201,237,55,"[800,1100)","[4.0,4.25)",36
file,202201,237,56,"[800,1100)","[4.25,4.5)",10
file,202201,237,57,"[800,1100)","[4.5,4.75)",1
file,202201,237,58,"[800,1100)","[4.75,5.0)",1
file,202201,237,59,"[800,1100)","[5,6)",0
file,202201,237,60,"[800,1100)",>=6,0
file,202201,237,61,"[1100,2000)","[2,2.5)",0
file,202201,237,62,"[1100,2000)","[2.5,3)",0
file,202201,237,63,"[1100,2000)","[3,3.25)",0
file,202201,237,64,"[1100,2000)","[3.25,3.5)",0
file,202201,237,65,"[1100,2000)","[3.5,3.75)",5
file,202201,237,66,"[1100,2000)","[3.75,4.0)",13
file,202201,237,67,"[1100,2000)","[4.0,4.25)",18
file,202201,237,68,"[1100,2000)","[4.25,4.5)",14
file,202201,237,69,"[1100,2000)","[4.5,4.75)",9
file,202201,237,70,"[1100,2000)","[4.75,5.0)",6
file,202201,237,71,"[1100,2000)","[5,6)",1
file,202201,237,72,"[1100,2000)",>=6,0
file,202201,237,73,"[2000,3000)","[2,2.5)",0
file,202201,237,74,"[2000,3000)","[2.5,3)",0
file,202201,237,75,"[2000,3000)","[3,3.25)",0
file,202201,237,76,"[2000,3000)","[3.25,3.5)",0
file,202201,237,77,"[2000,3000)","[3.5,3.75)",0
file,202201,237,78,"[2000,3000)","[3.75,4.0)",0
file,202201,237,79,"[2000,3000)","[4.0,4.25)",0
file,202201,237,80,"[2000,3000)","[4.25,4.5)",0
file,202201,237,81,"[2000,3000)","[4.5,4.75)",1
file,202201,237,82,"[2000,3000)","[4.75,5.0)",2
file,202201,237,83,"[2000,3000)","[5,6)",21
file,202201,237,84,"[2000,3000)",>=6,0
file,202201,238,1,"[125,200)","[2,2.5)",2177
file,202201,238,2,"[125,200)","[2.5,3)",8785
