cell_id,nhit_bin,predE_bin,rho_bin_low_deg,rho_bin_high_deg,rho_bin_center_deg,count,annulus_area_sqdeg,density_per_sqdeg,cumulative_count_within_12deg,cumulative_fraction_within_12deg
24,"[200,300)",>=6,9.5,9.6,9.55,0,6.00044196836,0,0,0
24,"[200,300)",>=6,9.6,9.7,9.65,0,6.06327382143,0,0,0
24,"[200,300)",>=6,9.7,9.8,9.75,0,6.1261056745,0,0,0
24,"[200,300)",>=6,9.8,9.9,9.85,0,6.18893752757,0,0,0
24,"[200,300)",>=6,9.9,10,9.95,0,6.25176938064,0,0,0
24,"[200,300)",>=6,10,10.1,10.05,0,6.31460123372,0,0,0
24,"[200,300)",>=6,10.1,10.2,10.15,0,6.37743308679,0,0,0
24,"[200,300)",>=6,10.2,10.3,10.25,0,6.44026493986,0,0,0
24,"[200,300)",>=6,10.3,10.4,10.35,0,6.50309679293,0,0,0
24,"[200,300)",>=6,10.4,10.5,10.45,0,6.565928646,0,0,0
24,"[200,300)",>=6,10.5,10.6,10.55,0,6.62876049907,0,0,0
24,"[200,300)",>=6,10.6,10.7,10.65,0,6.69159235215,0,0,0
24,"[200,300)",>=6,10.7,10.8,10.75,0,6.75442420522,0,0,0
24,"[200,300)",>=6,10.8,10.9,10.85,0,6.81725605829,0,0,0
24,"[200,300)",>=6,10.9,11,10.95,0,6.88008791136,0,0,0
24,"[200,300)",>=6,11,11.1,11.05,0,6.94291976443,0,0,0
24,"[200,300)",>=6,11.1,11.2,11.15,0,7.00575161751,0,0,0
24,"[200,300)",>=6,11.2,11.3,11.25,0,7.06858347058,0,0,0
24,"[200,300)",>=6,11.3,11.4,11.35,0,7.13141532365,0,0,0
24,"[200,300)",>=6,11.4,11.5,11.45,0,7.19424717672,0,0,0
24,"[200,300)",>=6,11.5,11.6,11.55,0,7.25707902979,0,0,0
24,"[200,300)",>=6,11.6,11.7,11.65,0,7.31991088286,0,0,0
24,"[200,300)",>=6,11.7,11.8,11.75,0,7.38274273594,0,0,0
24,"[200,300)",>=6,11.8,11.9,11.85,0,7.44557458901,0,0,0
24,"[200,300)",>=6,11.9,12,11.95,0,7.50840644208,0,0,0
25,"[300,500)","[2,2.5)",0,0.1,0.05,1,0.0314159265359,31.8309886184,1,0.00226244343891
25,"[300,500)","[2,2.5)",0.1,0.2,0.15,1,0.0942477796077,10.6103295395,2,0.00452488687783
25,"[300,500)","[2,2.5)",0.2,0.3,0.25,0,0.157079632679,0,2,0.00452488687783
25,"[300,500)","[2,2.5)",0.3,0.4,0.35,1,0.219911485751,4.54728408834,3,0.00678733031674
25,"[300,500)","[2,2.5)",0.4,0.5,0.45,0,0.282743338823,0,3,0.00678733031674
25,"[300,500)","[2,2.5)",0.5,0.6,0.55,3,0.345575191895,8.6811787141,6,0.0135746606335
25,"[300,500)","[2,2.5)",0.6,0.7,0.65,1,0.408407044967,2.44853758603,7,0.0158371040724
25,"[300,500)","[2,2.5)",0.7,0.8,0.75,1,0.471238898038,2.12206590789,8,0.0180995475113
25,"[300,500)","[2,2.5)",0.8,0.9,0.85,1,0.53407075111,1.8724110952,9,0.0203619909502
25,"[300,500)","[2,2.5)",0.9,1,0.95,1,0.596902604182,1.67531519044,10,0.0226244343891
25,"[300,500)","[2,2.5)",1,1.1,1.05,1,0.659734457254,1.51576136278,11,0.0248868778281
25,"[300,500)","[2,2.5)",1.1,1.2,1.15,0,0.722566310326,0,11,0.0248868778281
25,"[300,500)","[2,2.5)",1.2,1.3,1.25,0,0.785398163397,0,11,0.0248868778281
25,"[300,500)","[2,2.5)",1.3,1.4,1.35,3,0.848230016469,3.53677651315,14,0.0316742081448
25,"[300,500)","[2,2.5)",1.4,1.5,1.45,1,0.911061869541,1.09762029719,15,0.0339366515837
25,"[300,500)","[2,2.5)",1.5,1.6,1.55,3,0.973893722613,3.08041825339,18,0.0407239819005
25,"[300,500)","[2,2.5)",1.6,1.7,1.65,1,1.03672557568,0.964575412678,19,0.0429864253394
25,"[300,500)","[2,2.5)",1.7,1.8,1.75,2,1.09955742876,1.81891363534,21,0.0475113122172
25,"[300,500)","[2,2.5)",1.8,1.9,1.85,0,1.16238928183,0,21,0.0475113122172
25,"[300,500)","[2,2.5)",1.9,2,1.95,4,1.2252211349,3.26471678137,25,0.0565610859729
25,"[300,500)","[2,2.5)",2,2.1,2.05,1,1.28805298797,0.776365576058,26,0.0588235294118
25,"[300,500)","[2,2.5)",2.1,2.2,2.15,4,1.35088484104,2.96102219706,30,0.0678733031674
25,"[300,500)","[2,2.5)",2.2,2.3,2.25,6,1.41371669412,4.24413181578,36,0.0814479638009
25,"[300,500)","[2,2.5)",2.3,2.4,2.35,2,1.47654854719,1.35451015397,38,0.0859728506787
25,"[300,500)","[2,2.5)",2.4,2.5,2.45,3,1.53938040026,1.94883603786,41,0.0927601809955
25,"[300,500)","[2,2.5)",2.5,2.6,2.55,5,1.60221225333,3.12068515866,46,0.10407239819
25,"[300,500)","[2,2.5)",2.6,2.7,2.65,2,1.6650441064,1.20116938183,48,0.108597285068
25,"[300,500)","[2,2.5)",2.7,2.8,2.75,8,1.72787595947,4.62996198086,56,0.126696832579
25,"[300,500)","[2,2.5)",2.8,2.9,2.85,4,1.79070781255,2.23375358725,60,0.135746606335
25,"[300,500)","[2,2.5)",2.9,3,2.95,6,1.85353966562,3.23704969,66,0.149321266968
25,"[300,500)","[2,2.5)",3,3.1,3.05,3,1.91637151869,1.56545845664,69,0.156108597285
25,"[300,500)","[2,2.5)",3.1,3.2,3.15,7,1.97920337176,3.53677651315,76,0.171945701357
25,"[300,500)","[2,2.5)",3.2,3.3,3.25,9,2.04203522483,4.40736765485,85,0.192307692308
25,"[300,500)","[2,2.5)",3.3,3.4,3.35,5,2.10486707791,2.37544691182,90,0.203619909502
25,"[300,500)","[2,2.5)",3.4,3.5,3.45,12,2.16769893098,5.53582410754,102,0.230769230769
25,"[300,500)","[2,2.5)",3.5,3.6,3.55,4,2.23053078405,1.79329513343,106,0.239819004525
25,"[300,500)","[2,2.5)",3.6,3.7,3.65,5,2.29336263712,2.18020469989,111,0.251131221719
25,"[300,500)","[2,2.5)",3.7,3.8,3.75,6,2.35619449019,2.54647908947,117,0.264705882353
25,"[300,500)","[2,2.5)",3.8,3.9,3.85,7,2.41902634326,2.89372623803,124,0.280542986425
25,"[300,500)","[2,2.5)",3.9,4,3.95,10,2.48185819634,4.02923906562,134,0.303167420814
25,"[300,500)","[2,2.5)",4,4.1,4.05,9,2.54469004941,3.53677651315,143,0.323529411765
25,"[300,500)","[2,2.5)",4.1,4.2,4.15,8,2.60752190248,3.06804709575,151,0.341628959276
25,"[300,500)","[2,2.5)",4.2,4.3,4.25,7,2.67035375555,2.62137553328,158,0.357466063348
25,"[300,500)","[2,2.5)",4.3,4.4,4.35,7,2.73318560862,2.56111402677,165,0.373303167421
25,"[300,500)","[2,2.5)",4.4,4.5,4.45,11,2.79601746169,3.93416713261,176,0.398190045249
25,"[300,500)","[2,2.5)",4.5,4.6,4.55,8,2.85884931477,2.79832866975,184,0.41628959276
25,"[300,500)","[2,2.5)",4.6,4.7,4.65,7,2.92168116784,2.39588086375,191,0.432126696833
25,"[300,500)","[2,2.5)",4.7,4.8,4.75,7,2.98451302091,2.34544126662,198,0.447963800905
25,"[300,500)","[2,2.5)",4.8,4.9,4.85,10,3.04734487398,3.28154521839,208,0.470588235294
25,"[300,500)","[2,2.5)",4.9,5,4.95,5,3.11017672705,1.6076256878,213,0.481900452489
25,"[300,500)","[2,2.5)",5,5.1,5.05,15,3.17300858013,4.72737454728,228,0.515837104072
25,"[300,500)","[2,2.5)",5.1,5.2,5.15,4,3.2358404332,1.2361548978,232,0.524886877828
25,"[300,500)","[2,2.5)",5.2,5.3,5.25,11,3.29867228627,3.33467499812,243,0.549773755656
25,"[300,500)","[2,2.5)",5.3,5.4,5.35,10,3.36150413934,2.97485874938,253,0.572398190045
25,"[300,500)","[2,2.5)",5.4,5.5,5.45,16,3.42433599241,4.67243869628,269,0.608597285068
25,"[300,500)","[2,2.5)",5.5,5.6,5.55,7,3.48716784548,2.0073596426,276,0.62443438914
25,"[300,500)","[2,2.5)",5.6,5.7,5.65,7,3.54999969856,1.97183115335,283,0.640271493213
25,"[300,500)","[2,2.5)",5.7,5.8,5.75,14,3.61283155163,3.87507687528,297,0.671945701357
25,"[300,500)","[2,2.5)",5.8,5.9,5.85,12,3.6756634047,3.26471678137,309,0.699095022624
25,"[300,500)","[2,2.5)",5.9,6,5.95,9,3.73849525777,2.40738569383,318,0.719457013575
25,"[300,500)","[2,2.5)",6,6.1,6.05,10,3.80132711084,2.63066021639,328,0.742081447964
25,"[300,500)","[2,2.5)",6.1,6.2,6.15,10,3.86415896392,2.58788525353,338,0.764705882353
25,"[300,500)","[2,2.5)",6.2,6.3,6.25,12,3.92699081699,3.05577490736,350,0.79185520362
25,"[300,500)","[2,2.5)",6.3,6.4,6.35,13,3.98982267006,3.25829017353,363,0.821266968326
25,"[300,500)","[2,2.5)",6.4,6.5,6.45,10,4.05265452313,2.46751849755,373,0.843891402715
25,"[300,500)","[2,2.5)",6.5,6.6,6.55,11,4.1154863762,2.67283110536,384,0.868778280543
25,"[300,500)","[2,2.5)",6.6,6.7,6.65,4,4.17831822927,0.957322965966,388,0.877828054299
25,"[300,500)","[2,2.5)",6.7,6.8,6.75,9,4.24115008235,2.12206590789,397,0.898190045249
25,"[300,500)","[2,2.5)",6.8,6.9,6.85,16,4.30398193542,3.71748772185,413,0.934389140271
25,"[300,500)","[2,2.5)",6.9,7,6.95,4,4.36681378849,0.915999672471,417,0.943438914027
25,"[300,500)","[2,2.5)",7,7.1,7.05,8,4.42964564156,1.80601353863,425,0.961538461538
25,"[300,500)","[2,2.5)",7.1,7.2,7.15,1,4.49247749463,0.222594326003,426,0.963800904977
25,"[300,500)","[2,2.5)",7.2,7.3,7.25,1,4.55530934771,0.219524059437,427,0.966063348416
25,"[300,500)","[2,2.5)",7.3,7.4,7.35,3,4.61814120078,0.64961201262,430,0.972850678733
25,"[300,500)","[2,2.5)",7.4,7.5,7.45,3,4.68097305385,0.64089238829,433,0.97963800905
25,"[300,500)","[2,2.5)",7.5,7.6,7.55,1,4.74380490692,0.210801249128,434,0.981900452489
25,"[300,500)","[2,2.5)",7.6,7.7,7.65,2,4.80663675999,0.416091354489,436,0.986425339367
25,"[300,500)","[2,2.5)",7.7,7.8,7.75,0,4.86946861306,0,436,0.986425339367
25,"[300,500)","[2,2.5)",7.8,7.9,7.85,0,4.93230046614,0,436,0.986425339367
25,"[300,500)","[2,2.5)",7.9,8,7.95,0,4.99513231921,0,436,0.986425339367
25,"[300,500)","[2,2.5)",8,8.1,8.05,0,5.05796417228,0,436,0.986425339367
25,"[300,500)","[2,2.5)",8.1,8.2,8.15,0,5.12079602535,0,436,0.986425339367
25,"[300,500)","[2,2.5)",8.2,8.3,8.25,1,5.18362787842,0.192915082536,437,0.988687782805
25,"[300,500)","[2,2.5)",8.3,8.4,8.35,0,5.24645973149,0,437,0.988687782805
25,"[300,500)","[2,2.5)",8.4,8.5,8.45,0,5.30929158457,0,437,0.988687782805
25,"[300,500)","[2,2.5)",8.5,8.6,8.55,1,5.37212343764,0.186146132271,438,0.990950226244
25,"[300,500)","[2,2.5)",8.6,8.7,8.65,1,5.43495529071,0.183994153863,439,0.993212669683
25,"[300,500)","[2,2.5)",8.7,8.8,8.75,0,5.49778714378,0,439,0.993212669683
25,"[300,500)","[2,2.5)",8.8,8.9,8.85,0,5.56061899685,0,439,0.993212669683
25,"[300,500)","[2,2.5)",8.9,9,8.95,1,5.62345084993,0.177826752058,440,0.995475113122
25,"[300,500)","[2,2.5)",9,9.1,9.05,0,5.686282703,0,440,0.995475113122
25,"[300,500)","[2,2.5)",9.1,9.2,9.15,0,5.74911455607,0,440,0.995475113122
25,"[300,500)","[2,2.5)",9.2,9.3,9.25,0,5.81194640914,0,440,0.995475113122
25,"[300,500)","[2,2.5)",9.3,9.4,9.35,1,5.87477826221,0.170219190473,441,0.997737556561
25,"[300,500)","[2,2.5)",9.4,9.5,9.45,0,5.93761011528,0,441,0.997737556561
25,"[300,500)","[2,2.5)",9.5,9.6,9.55,1,6.00044196836,0.166654390672,442,1
25,"[300,500)","[2,2.5)",9.6,9.7,9.65,0,6.06327382143,0,442,1
25,"[300,500)","[2,2.5)",9.7,9.8,9.75,0,6.1261056745,0,442,1
25,"[300,500)","[2,2.5)",9.8,9.9,9.85,0,6.18893752757,0,442,1
25,"[300,500)","[2,2.5)",9.9,10,9.95,0,6.25176938064,0,442,1
25,"[300,500)","[2,2.5)",10,10.1,10.05,0,6.31460123372,0,442,1
25,"[300,500)","[2,2.5)",10.1,10.2,10.15,0,6.37743308679,0,442,1
25,"[300,500)","[2,2.5)",10.2,10.3,10.25,0,6.44026493986,0,442,1
25,"[300,500)","[2,2.5)",10.3,10.4,10.35,0,6.50309679293,0,442,1
25,"[300,500)","[2,2.5)",10.4,10.5,10.45,0,6.565928646,0,442,1
25,"[300,500)","[2,2.5)",10.5,10.6,10.55,0,6.62876049907,0,442,1
25,"[300,500)","[2,2.5)",10.6,10.7,10.65,0,6.69159235215,0,442,1
25,"[300,500)","[2,2.5)",10.7,10.8,10.75,0,6.75442420522,0,442,1
25,"[300,500)","[2,2.5)",10.8,10.9,10.85,0,6.81725605829,0,442,1
25,"[300,500)","[2,2.5)",10.9,11,10.95,0,6.88008791136,0,442,1
25,"[300,500)","[2,2.5)",11,11.1,11.05,0,6.94291976443,0,442,1
25,"[300,500)","[2,2.5)",11.1,11.2,11.15,0,7.00575161751,0,442,1
25,"[300,500)","[2,2.5)",11.2,11.3,11.25,0,7.06858347058,0,442,1
25,"[300,500)","[2,2.5)",11.3,11.4,11.35,0,7.13141532365,0,442,1
25,"[300,500)","[2,2.5)",11.4,11.5,11.45,0,7.19424717672,0,442,1
25,"[300,500)","[2,2.5)",11.5,11.6,11.55,0,7.25707902979,0,442,1
25,"[300,500)","[2,2.5)",11.6,11.7,11.65,0,7.31991088286,0,442,1
25,"[300,500)","[2,2.5)",11.7,11.8,11.75,0,7.38274273594,0,442,1
25,"[300,500)","[2,2.5)",11.8,11.9,11.85,0,7.44557458901,0,442,1
25,"[300,500)","[2,2.5)",11.9,12,11.95,0,7.50840644208,0,442,1
26,"[300,500)","[2.5,3)",0,0.1,0.05,113,0.0314159265359,3596.90171388,113,0.000397182464921
26,"[300,500)","[2.5,3)",0.1,0.2,0.15,369,0.0942477796077,3915.21160006,482,0.00169417653179
26,"[300,500)","[2.5,3)",0.2,0.3,0.25,540,0.157079632679,3437.74677078,1022,0.00359221662964
26,"[300,500)","[2.5,3)",0.3,0.4,0.35,671,0.219911485751,3051.22762328,1693,0.00595070719568
26,"[300,500)","[2.5,3)",0.4,0.5,0.45,723,0.282743338823,2557.08941901,2416,0.00849197199336
26,"[300,500)","[2.5,3)",0.5,0.6,0.55,789,0.345575191895,2283.15000181,3205,0.0112652194697
26,"[300,500)","[2.5,3)",0.6,0.7,0.65,805,0.408407044967,1971.07275675,4010,0.0140947051711
26,"[300,500)","[2.5,3)",0.7,0.8,0.75,896,0.471238898038,1901.37105347,4906,0.0172440457779
26,"[300,500)","[2.5,3)",0.8,0.9,0.85,1057,0.53407075111,1979.13852763,5963,0.020959283525
26,"[300,500)","[2.5,3)",0.9,1,0.95,1186,0.596902604182,1986.92381586,7149,0.0251279419622
26,"[300,500)","[2.5,3)",1,1.1,1.05,1277,0.659734457254,1935.62726027,8426,0.0296164553047
26,"[300,500)","[2.5,3)",1.1,1.2,1.15,1365,0.722566310326,1889.0999767,9791,0.0344142788854
26,"[300,500)","[2.5,3)",1.2,1.3,1.25,1488,0.785398163397,1894.58044257,11279,0.0396444338217
26,"[300,500)","[2.5,3)",1.3,1.4,1.35,1628,0.848230016469,1919.29072114,12907,0.0453666732278
26,"[300,500)","[2.5,3)",1.4,1.5,1.45,1683,0.911061869541,1847.29496016,14590,0.0512822315328
26,"[300,500)","[2.5,3)",1.5,1.6,1.55,1819,0.973893722613,1867.76026764,16409,0.0576758147513
26,"[300,500)","[2.5,3)",1.6,1.7,1.65,1972,1.03672557568,1902.1427138,18381,0.0646071759975
26,"[300,500)","[2.5,3)",1.7,1.8,1.75,2064,1.09955742876,1877.11887167,20445,0.0718619070382
26,"[300,500)","[2.5,3)",1.8,1.9,1.85,2156,1.16238928183,1854.80030976,22601,0.0794400078734
26,"[300,500)","[2.5,3)",1.9,2,1.95,2250,1.2252211349,1836.40318952,24851,0.0873485082811
26,"[300,500)","[2.5,3)",2,2.1,2.05,2432,1.28805298797,1888.12108097,27283,0.0958967184996
26,"[300,500)","[2.5,3)",2.1,2.2,2.15,2594,1.35088484104,1920.22289479,29877,0.105014340747
26,"[300,500)","[2.5,3)",2.2,2.3,2.25,2627,1.41371669412,1858.22238001,32504,0.114247954335
26,"[300,500)","[2.5,3)",2.3,2.4,2.35,2805,1.47654854719,1899.70049095,35309,0.124107218176
26,"[300,500)","[2.5,3)",2.4,2.5,2.45,2916,1.53938040026,1894.2686288,38225,0.134356634705
26,"[300,500)","[2.5,3)",2.5,2.6,2.55,3047,1.60221225333,1901.74553569,41272,0.145066501701
26,"[300,500)","[2.5,3)",2.6,2.7,2.65,3100,1.6650441064,1861.81254183,44372,0.155962657819
26,"[300,500)","[2.5,3)",2.7,2.8,2.75,3154,1.72787595947,1825.36251095,47526,0.167048617946
26,"[300,500)","[2.5,3)",2.8,2.9,2.85,3374,1.79070781255,1884.17115085,50900,0.178907853668
26,"[300,500)","[2.5,3)",2.9,3,2.95,3391,1.85353966562,1829.47258313,54291,0.190826842505
26,"[300,500)","[2.5,3)",3,3.1,3.05,3731,1.91637151869,1946.90850058,58022,0.203940893625
26,"[300,500)","[2.5,3)",3.1,3.2,3.15,3713,1.97920337176,1876.00731333,61735,0.216991676743
26,"[300,500)","[2.5,3)",3.2,3.3,3.25,3762,2.04203522483,1842.27967973,65497,0.230214689424
26,"[300,500)","[2.5,3)",3.3,3.4,3.35,3857,2.10486707791,1832.41974778,69354,0.243771616568
26,"[300,500)","[2.5,3)",3.4,3.5,3.45,3962,2.16769893098,1827.74459284,73316,0.257697607064
26,"[300,500)","[2.5,3)",3.5,3.6,3.55,4257,2.23053078405,1908.51434575,77573,0.272660489835
26,"[300,500)","[2.5,3)",3.6,3.7,3.65,4284,2.29336263712,1867.99938686,81857,0.287718274611
26,"[300,500)","[2.5,3)",3.7,3.8,3.75,4247,2.35619449019,1802.48278216,86104,0.302646008492
26,"[300,500)","[2.5,3)",3.8,3.9,3.85,4409,2.41902634326,1822.6341405,90513,0.318143154402
26,"[300,500)","[2.5,3)",3.9,4,3.95,4524,2.48185819634,1822.82775329,95037,0.334044512555
26,"[300,500)","[2.5,3)",4,4.1,4.05,4713,2.54469004941,1852.09196739,99750,0.350610184743
26,"[300,500)","[2.5,3)",4.1,4.2,4.15,4752,2.60752190248,1822.41997487,104502,0.367312937604
26,"[300,500)","[2.5,3)",4.2,4.3,4.25,4918,2.67035375555,1841.70355324,109420,0.38459916205
26,"[300,500)","[2.5,3)",4.3,4.4,4.35,4817,2.73318560862,1762.41232385,114237,0.401530382701
26,"[300,500)","[2.5,3)",4.4,4.5,4.45,5122,2.79601746169,1831.89127757,119359,0.419533644518
26,"[300,500)","[2.5,3)",4.5,4.6,4.55,5069,2.85884931477,1773.09100337,124428,0.437350617215
26,"[300,500)","[2.5,3)",4.6,4.7,4.65,5188,2.92168116784,1775.68998873,129616,0.45558586171
26,"[300,500)","[2.5,3)",4.7,4.8,4.75,5401,2.98451302091,1809.67546871,135017,0.474569777578
26,"[300,500)","[2.5,3)",4.8,4.9,4.85,5498,3.04734487398,1804.19356107,140515,0.493894637685
26,"[300,500)","[2.5,3)",4.9,5,4.95,5547,3.11017672705,1783.49993804,146062,0.513391727357
26,"[300,500)","[2.5,3)",5,5.1,5.05,5801,3.17300858013,1828.23331659,151863,0.533781598853
26,"[300,500)","[2.5,3)",5.1,5.2,5.15,5885,3.2358404332,1818.69289339,157748,0.55446672103
26,"[300,500)","[2.5,3)",5.2,5.3,5.25,5910,3.29867228627,1791.62993081,163658,0.575239715435
26,"[300,500)","[2.5,3)",5.3,5.4,5.35,5955,3.36150413934,1771.52838526,169613,0.596170879847
26,"[300,500)","[2.5,3)",5.4,5.5,5.45,6271,3.42433599241,1831.30394152,175884,0.618212749206
26,"[300,500)","[2.5,3)",5.5,5.6,5.55,6205,3.48716784548,1779.38094033,182089,0.640022635886
26,"[300,500)","[2.5,3)",5.6,5.7,5.65,6316,3.54999969856,1779.15508065,188405,0.662222675252
26,"[300,500)","[2.5,3)",5.7,5.8,5.75,6493,3.61283155163,1797.20529651,194898,0.685044849985
26,"[300,500)","[2.5,3)",5.8,5.9,5.85,6565,3.6756634047,1786.07213914,201463,0.70812009673
26,"[300,500)","[2.5,3)",5.9,6,5.95,6572,3.73849525777,1757.92653109,208035,0.731219947698
26,"[300,500)","[2.5,3)",6,6.1,6.05,6714,3.80132711084,1766.22526929,214749,0.754818912915
26,"[300,500)","[2.5,3)",6.1,6.2,6.15,6653,3.86415896392,1721.72005917,221402,0.778203469898
26,"[300,500)","[2.5,3)",6.2,6.3,6.25,6609,3.92699081699,1682.96803023,228011,0.801433371763
26,"[300,500)","[2.5,3)",6.3,6.4,6.35,6491,3.98982267006,1626.88934742,234502,0.824248516717
26,"[300,500)","[2.5,3)",6.4,6.5,6.45,6336,4.05265452313,1563.41972005,240838,0.846518853865
26,"[300,500)","[2.5,3)",6.5,6.6,6.55,6234,4.1154863762,1514.7662828,247072,0.868430672328
26,"[300,500)","[2.5,3)",6.6,6.7,6.65,5958,4.17831822927,1425.93255781,253030,0.889372381408
26,"[300,500)","[2.5,3)",6.7,6.8,6.75,5324,4.24115008235,1255.31987707,258354,0.908085650817
26,"[300,500)","[2.5,3)",6.8,6.9,6.85,4749,4.30398193542,1103.39682444,263103,0.924777859011
26,"[300,500)","[2.5,3)",6.9,7,6.95,4150,4.36681378849,950.349660189,267253,0.939364648652
26,"[300,500)","[2.5,3)",7,7.1,7.05,3401,4.42964564156,767.781505611,270654,0.951318786379
26,"[300,500)","[2.5,3)",7.1,7.2,7.15,2720,4.49247749463,605.456566727,273374,0.96087928465
26,"[300,500)","[2.5,3)",7.2,7.3,7.25,2031,4.55530934771,445.853364717,275405,0.968018024351
26,"[300,500)","[2.5,3)",7.3,7.4,7.35,1519,4.61814120078,328.920215723,276924,0.973357140849
26,"[300,500)","[2.5,3)",7.4,7.5,7.45,1136,4.68097305385,242.684584366,278060,0.977350054832
26,"[300,500)","[2.5,3)",7.5,7.6,7.55,842,4.74380490692,177.494651766,278902,0.980309591429
26,"[300,500)","[2.5,3)",7.6,7.7,7.65,632,4.80663675999,131.484868018,279534,0.982531001322
26,"[300,500)","[2.5,3)",7.7,7.8,7.75,461,4.86946861306,94.6715209876,279995,0.984151365183
26,"[300,500)","[2.5,3)",7.8,7.9,7.85,343,4.93230046614,69.5415865994,280338,0.985356972134
26,"[300,500)","[2.5,3)",7.9,8,7.95,294,4.99513231921,58.8572997095,280632,0.986390349521
26,"[300,500)","[2.5,3)",8,8.1,8.05,257,5.05796417228,50.8109569871,280889,0.987293676012
26,"[300,500)","[2.5,3)",8.1,8.2,8.15,199,5.12079602535,38.8611456138,281088,0.987993138937
26,"[300,500)","[2.5,3)",8.2,8.3,8.25,171,5.18362787842,32.9884791136,281259,0.988594184968
26,"[300,500)","[2.5,3)",8.3,8.4,8.35,133,5.24645973149,25.3504280613,281392,0.989061665214
26,"[300,500)","[2.5,3)",8.4,8.5,8.45,129,5.30929158457,24.2970268152,281521,0.989515085904
26,"[300,500)","[2.5,3)",8.5,8.6,8.55,103,5.37212343764,19.1730516239,281624,0.989877119478
26,"[300,500)","[2.5,3)",8.6,8.7,8.65,107,5.43495529071,19.6873744634,281731,0.990253212609
26,"[300,500)","[2.5,3)",8.7,8.8,8.75,102,5.49778714378,18.5529190804,281833,0.990611731294
26,"[300,500)","[2.5,3)",8.8,8.9,8.85,105,5.56061899685,18.8827898584,281938,0.990980794646
26,"[300,500)","[2.5,3)",8.9,9,8.95,92,5.62345084993,16.3600611893,282030,0.991304164441
26,"[300,500)","[2.5,3)",9,9.1,9.05,93,5.686282703,16.3551488481,282123,0.991631049124
26,"[300,500)","[2.5,3)",9.1,9.2,9.15,64,5.74911455607,11.132149025,282187,0.991856002025
26,"[300,500)","[2.5,3)",9.2,9.3,9.25,89,5.81194640914,15.3132864164,282276,0.992168827152
26,"[300,500)","[2.5,3)",9.3,9.4,9.35,77,5.87477826221,13.1068776664,282353,0.99243947361
26,"[300,500)","[2.5,3)",9.4,9.5,9.45,98,5.93761011528,16.5049570614,282451,0.992783932739
26,"[300,500)","[2.5,3)",9.5,9.6,9.55,90,6.00044196836,14.9988951605,282541,0.993100272755
26,"[300,500)","[2.5,3)",9.6,9.7,9.65,77,6.06327382143,12.6994099669,282618,0.993370919214
26,"[300,500)","[2.5,3)",9.7,9.8,9.75,79,6.1261056745,12.8956312864,282697,0.99364859545
26,"[300,500)","[2.5,3)",9.8,9.9,9.85,73,6.18893752757,11.7952394373,282770,0.993905182352
26,"[300,500)","[2.5,3)",9.9,10,9.95,95,6.25176938064,15.1956980842,282865,0.994239096814
26,"[300,500)","[2.5,3)",10,10.1,10.05,76,6.31460123372,12.0355976866,282941,0.994506228383
26,"[300,500)","[2.5,3)",10.1,10.2,10.15,66,6.37743308679,10.3489913735,283007,0.994738211062
26,"[300,500)","[2.5,3)",10.2,10.3,10.25,85,6.44026493986,13.198214793,283092,0.995036976633
26,"[300,500)","[2.5,3)",10.3,10.4,10.35,80,6.50309679293,12.3018313501,283172,0.995318167759
26,"[300,500)","[2.5,3)",10.4,10.5,10.45,83,6.565928646,12.6410146188,283255,0.995609903551
26,"[300,500)","[2.5,3)",10.5,10.6,10.55,78,6.62876049907,11.7669057452,283333,0.995884064899
26,"[300,500)","[2.5,3)",10.6,10.7,10.65,88,6.69159235215,13.1508309785,283421,0.996193375137
26,"[300,500)","[2.5,3)",10.7,10.8,10.75,81,6.75442420522,11.9921398981,283502,0.996478081152
26,"[300,500)","[2.5,3)",10.8,10.9,10.85,84,6.81725605829,12.3216730136,283586,0.996773331834
26,"[300,500)","[2.5,3)",10.9,11,10.95,82,6.88008791136,11.9184523594,283668,0.997061552737
26,"[300,500)","[2.5,3)",11,11.1,11.05,90,6.94291976443,12.9628460437,283758,0.997377892754
26,"[300,500)","[2.5,3)",11.1,11.2,11.15,86,7.00575161751,12.2756278977,283844,0.997680173214
26,"[300,500)","[2.5,3)",11.2,11.3,11.25,71,7.06858347058,10.0444452974,283915,0.997929730338
26,"[300,500)","[2.5,3)",11.3,11.4,11.35,70,7.13141532365,9.8157233625,283985,0.998175772573
26,"[300,500)","[2.5,3)",11.4,11.5,11.45,82,7.19424717672,11.3979959245,284067,0.998463993476
26,"[300,500)","[2.5,3)",11.5,11.6,11.55,69,7.25707902979,9.50795763926,284136,0.998706520822
26,"[300,500)","[2.5,3)",11.6,11.7,11.65,78,7.31991088286,10.6558674345,284214,0.99898068217
26,"[300,500)","[2.5,3)",11.7,11.8,11.75,86,7.38274273594,11.6487873242,284300,0.99928296263
26,"[300,500)","[2.5,3)",11.8,11.9,11.85,102,7.44557458901,13.6994128231,284402,0.999641481315
26,"[300,500)","[2.5,3)",11.9,12,11.95,102,7.50840644208,13.5847733852,284504,1
27,"[300,500)","[3,3.25)",0,0.1,0.05,256,0.0314159265359,8148.73308631,256,0.000549469418593
27,"[300,500)","[3,3.25)",0.1,0.2,0.15,691,0.0942477796077,7331.73771177,947,0.00203260757581
