logE_true,logE_pred,residual,weight,true_bin
5.8601250648498535,2.2830896377563477,-3.577035427093506,0.016005629785247607,19
5.712585926055908,2.7593724727630615,-2.9532134532928467,0.016005629785247607,18
5.896617412567139,4.849674224853516,-1.046943187713623,0.016005629785247607,19
5.892058372497559,4.9210052490234375,-0.9710531234741211,0.016005629785247607,19
5.892919063568115,5.016293525695801,-0.8766255378723145,0.016005629785247607,19
5.936350345611572,5.085967540740967,-0.8503828048706055,0.016005629785247607,19
5.871950149536133,5.144352912902832,-0.7275972366333008,0.016005629785247607,19
5.853747844696045,5.161164283752441,-0.6925835609436035,0.016005629785247607,19
5.67592191696167,5.021451950073242,-0.6544699668884277,0.016005629785247607,18
5.60753870010376,4.9568281173706055,-0.6507105827331543,0.016005629785247607,18
5.611652374267578,4.9990153312683105,-0.6126370429992676,0.016005629785247607,18
5.669811725616455,5.0710835456848145,-0.5987281799316406,0.016005629785247607,18
5.809924602508545,5.211292266845703,-0.5986323356628418,0.016005629785247607,19
5.872152328491211,5.275954246520996,-0.5961980819702148,0.016005629785247607,19
5.6871538162231445,5.102217674255371,-0.5849361419677734,0.016005629785247607,18
5.778293609619141,5.193388938903809,-0.584904670715332,0.016005629785247607,18
5.790866851806641,5.221066474914551,-0.5698003768920898,0.016005629785247607,18
5.782376289367676,5.214437484741211,-0.5679388046264648,0.016005629785247607,18
5.793927192687988,5.268139839172363,-0.525787353515625,0.016005629785247607,18
5.71845006942749,5.2127838134765625,-0.5056662559509277,0.016005629785247607,18
5.740037441253662,5.237868309020996,-0.502169132232666,0.016005629785247607,18
5.7586469650268555,5.259701728820801,-0.4989452362060547,0.016005629785247607,18
5.978228569030762,5.488351821899414,-0.48987674713134766,0.016005629785247607,19
5.7038893699646,5.231273651123047,-0.47261571884155273,0.016005629785247607,18
5.877277374267578,5.410525321960449,-0.4667520523071289,0.016005629785247607,19
5.614872932434082,5.1552276611328125,-0.45964527130126953,0.016005629785247607,18
5.889911651611328,5.431310176849365,-0.4586014747619629,0.016005629785247607,19
5.68666410446167,5.233717918395996,-0.45294618606567383,0.016005629785247607,18
5.982844352722168,5.5341691970825195,-0.44867515563964844,0.016005629785247607,19
5.695444107055664,5.25007438659668,-0.4453697204589844,0.016005629785247607,18
5.804637432098389,5.360268592834473,-0.444368839263916,0.016005629785247607,19
5.692081451416016,5.248868942260742,-0.44321250915527344,0.016005629785247607,18
5.883579730987549,5.4418230056762695,-0.4417567253112793,0.016005629785247607,19
5.657283782958984,5.217479228973389,-0.4398045539855957,0.016005629785247607,18
5.78481388092041,5.348899841308594,-0.4359140396118164,0.016005629785247607,18
5.7184624671936035,5.287734031677246,-0.4307284355163574,0.016005629785247607,18
5.788660526275635,5.359689235687256,-0.4289712905883789,0.016005629785247607,18
5.733310222625732,5.307003021240234,-0.42630720138549805,0.016005629785247607,18
5.948771953582764,5.523525238037109,-0.4252467155456543,0.016005629785247607,19
5.633998394012451,5.216472625732422,-0.4175257682800293,0.016005629785247607,18
5.854360580444336,5.439755439758301,-0.41460514068603516,0.016005629785247607,19
5.750524997711182,5.336560249328613,-0.41396474838256836,0.016005629785247607,18
5.701560020446777,5.290371894836426,-0.41118812561035156,0.016005629785247607,18
5.674389362335205,5.274233818054199,-0.40015554428100586,0.016005629785247607,18
5.701178073883057,5.304282188415527,-0.3968958854675293,0.016005629785247607,18
5.9298295974731445,5.534958839416504,-0.3948707580566406,0.016005629785247607,19
5.8469977378845215,5.452694892883301,-0.3943028450012207,0.016005629785247607,19
5.761513710021973,5.380830764770508,-0.38068294525146484,0.016005629785247607,18
5.742724418640137,5.364130973815918,-0.37859344482421875,0.016005629785247607,18
5.729206562042236,5.352399826049805,-0.37680673599243164,0.016005629785247607,18
5.767446041107178,5.391850471496582,-0.3755955696105957,0.016005629785247607,18
5.7629008293151855,5.38905143737793,-0.37384939193725586,0.016005629785247607,18
5.781596660614014,5.407859802246094,-0.3737368583679199,0.016005629785247607,18
5.720917701721191,5.350313186645508,-0.3706045150756836,0.016005629785247607,18
5.717775344848633,5.347224235534668,-0.37055110931396484,0.016005629785247607,18
5.625516891479492,5.255633354187012,-0.36988353729248047,0.016005629785247607,18
5.600160598754883,5.230524063110352,-0.36963653564453125,0.016005629785247607,18
5.753063201904297,5.386385917663574,-0.36667728424072266,0.016005629785247607,18
5.789748191833496,5.4295854568481445,-0.36016273498535156,0.016005629785247607,18
5.875080108642578,5.51646614074707,-0.3586139678955078,0.016005629785247607,19
5.880729675292969,5.522602081298828,-0.3581275939941406,0.016005629785247607,19
5.693335056304932,5.336859703063965,-0.3564753532409668,0.016005629785247607,18
5.72937536239624,5.373097896575928,-0.3562774658203125,0.016005629785247607,18
5.6396355628967285,5.284738540649414,-0.35489702224731445,0.016005629785247607,18
5.694722652435303,5.34431266784668,-0.35040998458862305,0.016005629785247607,18
5.798573017120361,5.448307991027832,-0.3502650260925293,0.016005629785247607,18
5.842452526092529,5.493526935577393,-0.3489255905151367,0.016005629785247607,19
5.678876876831055,5.331937313079834,-0.3469395637512207,0.016005629785247607,18
5.954291343688965,5.609292030334473,-0.3449993133544922,0.016005629785247607,19
5.815579414367676,5.47114896774292,-0.34443044662475586,0.016005629785247607,19
5.835245132446289,5.491414546966553,-0.34383058547973633,0.016005629785247607,19
5.800652980804443,5.458905220031738,-0.3417477607727051,0.016005629785247607,19
5.693649768829346,5.353061676025391,-0.3405880928039551,0.016005629785247607,18
5.641315937042236,5.302523612976074,-0.3387923240661621,0.016005629785247607,18
5.868196487426758,5.529870986938477,-0.33832550048828125,0.016005629785247607,19
5.96190881729126,5.625121116638184,-0.33678770065307617,0.016005629785247607,19
5.943402290344238,5.6076459884643555,-0.3357563018798828,0.016005629785247607,19
5.944250106811523,5.610324859619141,-0.3339252471923828,0.016005629785247607,19
5.638717174530029,5.307582855224609,-0.3311343193054199,0.016005629785247607,18
5.843735694885254,5.515458106994629,-0.328277587890625,0.016005629785247607,19
5.630007266998291,5.301853179931641,-0.3281540870666504,0.016005629785247607,18
5.698290824890137,5.3710126876831055,-0.32727813720703125,0.016005629785247607,18
5.752885818481445,5.427599906921387,-0.3252859115600586,0.016005629785247607,18
5.601010799407959,5.27574348449707,-0.32526731491088867,0.016005629785247607,18
5.96149206161499,5.640338897705078,-0.3211531639099121,0.016005629785247607,19
5.736492156982422,5.415778636932373,-0.32071352005004883,0.016005629785247607,18
5.948049545288086,5.628967761993408,-0.31908178329467773,0.016005629785247607,19
5.776851177215576,5.458554267883301,-0.3182969093322754,0.016005629785247607,18
5.929839611053467,5.612081527709961,-0.31775808334350586,0.016005629785247607,19
5.695845603942871,5.379455089569092,-0.3163905143737793,0.016005629785247607,18
5.745535850524902,5.429329872131348,-0.3162059783935547,0.016005629785247607,18
5.989135265350342,5.6744585037231445,-0.31467676162719727,0.016005629785247607,19
5.6921586990356445,5.378636360168457,-0.3135223388671875,0.016005629785247607,18
5.618168354034424,5.305878639221191,-0.3122897148132324,0.016005629785247607,18
5.814604759216309,5.504939079284668,-0.3096656799316406,0.016005629785247607,19
5.916563987731934,5.611231803894043,-0.3053321838378906,0.016005629785247607,19
5.912845611572266,5.609184265136719,-0.3036613464355469,0.016005629785247607,19
5.8584184646606445,5.556459426879883,-0.3019590377807617,0.016005629785247607,19
5.823678970336914,5.523083686828613,-0.3005952835083008,0.016005629785247607,19
5.906657695770264,5.606137275695801,-0.3005204200744629,0.016005629785247607,19
5.7310614585876465,5.432286262512207,-0.29877519607543945,0.016005629785247607,18
5.744441986083984,5.447322368621826,-0.2971196174621582,0.016005629785247607,18
5.843841552734375,5.547053337097168,-0.29678821563720703,0.016005629785247607,19
5.912042140960693,5.616382598876953,-0.29565954208374023,0.016005629785247607,19
5.905328750610352,5.611636638641357,-0.29369211196899414,0.016005629785247607,19
5.74760103225708,5.456334114074707,-0.29126691818237305,0.016005629785247607,18
5.772300720214844,5.483889579772949,-0.28841114044189453,0.016005629785247607,18
5.999242305755615,5.712507724761963,-0.28673458099365234,0.016005629785247607,19
5.961677551269531,5.6763505935668945,-0.2853269577026367,0.016005629785247607,19
5.614924907684326,5.330219268798828,-0.28470563888549805,0.016005629785247607,18
5.83864688873291,5.556535243988037,-0.28211164474487305,0.016005629785247607,19
5.784945487976074,5.504035949707031,-0.28090953826904297,0.016005629785247607,18
5.737423419952393,5.45670223236084,-0.28072118759155273,0.016005629785247607,18
5.793625831604004,5.512914657592773,-0.28071117401123047,0.016005629785247607,18
5.791074752807617,5.511341094970703,-0.27973365783691406,0.016005629785247607,18
5.602580547332764,5.324582099914551,-0.2779984474182129,0.016005629785247607,18
5.943093299865723,5.6663665771484375,-0.27672672271728516,0.016005629785247607,19
5.773548603057861,5.498175621032715,-0.2753729820251465,0.016005629785247607,18
5.807343482971191,5.532398700714111,-0.2749447822570801,0.016005629785247607,19
5.649569511413574,5.376010417938232,-0.2735590934753418,0.016005629785247607,18
5.659666061401367,5.386613845825195,-0.2730522155761719,0.016005629785247607,18
5.619977951049805,5.347724914550781,-0.27225303649902344,0.016005629785247607,18
5.706190586090088,5.434297561645508,-0.2718930244445801,0.016005629785247607,18
5.69248628616333,5.4214324951171875,-0.2710537910461426,0.016005629785247607,18
5.6048760414123535,5.333853721618652,-0.27102231979370117,0.016005629785247607,18
5.881077766418457,5.610416889190674,-0.2706608772277832,0.016005629785247607,19
5.699471950531006,5.42916202545166,-0.2703099250793457,0.016005629785247607,18
