grouping,group_label,cell_ids,n_cells,is_single_cell_point,N0,N0_err,effective_energy_tev,true_energy_p16_tev,true_energy_p84_tev,E2_dnde,E2_dnde_err,chi2,ndof,chi2_over_ndof,ratio_to_stage_f_pl,ratio_to_stage_f_pl_err,ratio_to_stage_f_model,ratio_to_stage_f_model_err,ratio_to_full_array_pl_ref,ratio_to_full_array_pl_ref_err,observed_excess_total,model_counts_total,expected_stage_f_counts_total
nhit,"[125,200)",1;2;3;4,4,False,3.7073340559561875e-12,2.2201733420793223e-13,0.5880813655958718,0.30146382082595674,1.119408616677781,7.62268949154573e-11,4.564922326567383e-12,5.215914354079326,3,1.7386381180264419,1.0990540068321875,0.06581792659213025,1.0990540068321875,0.06581792659213025,1.3015441054995047,0.07794424465008683,6403.029978628871,6236.173541179794,5674.128388971866
nhit,"[200,300)",14;15;16;17,4,False,3.5362887743157445e-12,1.3954754191079e-13,0.8779118117387614,0.4909336326271304,1.5780556206977605,6.40145677711726e-11,2.5261159789410364e-12,65.89118669851513,3,21.963728899505043,1.04834694906526,0.041369426861933935,1.04834694906526,0.041369426861933935,1.44111545236283,0.05686869252520301,4940.99314341808,4486.618135829172,4279.707342907409
nhit,"[300,500)",26;27;28;29;30,5,False,3.3483009964876885e-12,9.489319702417057e-14,1.3718130736211385,0.7936107250954227,2.3875473964079994,4.962098517801617e-11,1.4062934986938978e-12,89.26668359811951,4,22.31667089952988,0.9926172205490319,0.028131467743775226,0.9926172205490319,0.028131467743775226,1.5199795019470939,0.04307728442044699,4147.588186822876,3776.1604198561936,3804.2463314988036
nhit,"[500,800)",39;40;41;42;43,5,False,3.2587355398986947e-12,1.1127342477356615e-13,2.424571533880402,1.49227420350925,3.9709190019800733,3.422532111429397e-11,1.1686645472559355e-12,219.4910842385468,4,54.8727710596367,0.9660651827633516,0.03298745176600647,0.9660651827633516,0.03298745176600647,1.5530467342516185,0.053030639288683214,2971.402262918465,1870.0259770639732,1935.7140806119462
nhit,"[800,1100)",52;53;54;55,4,False,3.2567296020209547e-12,1.8015477518244396e-13,4.377386533511178,2.932112653410763,6.784440137463589,2.1534216579643974e-11,1.1912232271995836e-12,84.858626268054,3,28.286208756018,0.9654705144575795,0.05340760355709279,0.9654705144575795,0.05340760355709279,1.468947240677654,0.08125877559344621,964.8683320270936,611.3893046159017,633.2552837819104
nhit,"[1100,2000)",65;66;67;68;69,5,False,3.405031216940777e-12,2.4461668904483273e-13,8.587706058009507,5.591433148039031,14.44909963497248,1.1649069895206916e-11,8.368666031724413e-13,16.279925069469336,4,4.069981267367334,1.009435121271323,0.0725175957102701,1.009435121271323,0.0725175957102701,1.2650431543064835,0.09088042023394631,416.0721610916539,337.34570948160723,334.1925621299371
nhit,"[2000,3000)",79;80;81;82;83,5,False,2.997468822754227e-12,2.090569299593654e-12,30.217759198188766,17.628704336010415,55.55751295878176,2.0614640540394577e-12,1.4377575609379826e-12,5.444327260097527,4,1.3610818150243817,0.8886116196380673,0.619757629228845,0.8886116196380673,0.619757629228845,0.533329448948798,0.3719678964056994,20.060043670504946,11.282394235746533,12.696653955911433
predE,"[2,2.5)",1,1,True,3.5361476426810473e-12,5.461184204956668e-13,0.334128334290856,0.19444395776421605,0.5593743088772771,8.0005307060652e-11,1.2355924112407048e-11,0.0,0,,1.0483051100277563,0.16189898972991854,1.0483051100277563,0.16189898972991854,0.9248212903469577,0.14282829603294384,1315.135852381798,1315.135852381798,1254.535382687371
predE,"[2.5,3)",2;14;26,3,False,3.1133041510979624e-12,1.107754080200408e-13,0.6816739902222543,0.40708523970561167,1.085437824911386,6.142950061377419e-11,2.185741471021494e-12,3.7549714851810636,2,1.8774857425905318,0.9229514659608904,0.032839812707812555,0.9229514659608904,0.032839812707812555,1.1614051989998535,0.04132430644478887,7152.813151681469,6810.77032546377,7379.337458847886
predE,"[3,3.25)",3;15;27;39,4,False,3.949759872349891e-12,1.235930643467835e-13,1.3092760365120486,0.854964170026588,1.9047214081131485,5.994339107997341e-11,1.875705772083774e-12,200.30162333750175,3,66.76720777916725,1.1709221095835445,0.036639658184772446,1.1709221095835445,0.036639658184772446,1.777999731158222,0.05563589744276367,5423.248641997088,4249.146222274101,3628.8888795390258
