cell_id,nhit_bin,predE_bin,roi_events,central_counts_r_lt_source_radius,central_sideband_background,central_excess_like,central_approx_sigma,sideband_mean_counts_per_pixel,sideband_std_counts_per_pixel,sideband_cv,sideband_left_right_asymmetry,peak_sigma_in_source_region,peak_x_deg,peak_y_deg,stage_f_excess,stage_f_pl_model,stage_f_excess_over_model,stage_f_pl_pull,diagnostic_flag
1,"[30,60)","[2,3)",8406205,446883.0,406263.8374633789,40619.162536621094,63.72750003762208,270.9553800170794,148.70500717073406,0.548817326164037,-0.049178215288902156,2.309818983078003,0.7500000000000009,0.05000000000000071,22649.40625,446.20288096975304,50.76033171452191,41.41562798062559,exclude_from_stage_g_baseline
2,"[60,100)","[2,3)",11288076,835504.0,778290.0874023438,57213.91259765625,64.85312363627482,395.6949188727583,217.08138083449373,0.5486079564855356,-0.0057534113022587865,2.465999126434326,-0.04999999999999982,-0.14999999999999947,15890.904483054503,3251.3008557911553,4.887552763611502,21.197333020211993,exclude_from_stage_g_baseline
3,"[60,100)","[3,3.25)",715711,48639.0,44273.74283981323,4365.257160186768,20.746111815343728,24.27540563620837,13.622042426352529,0.5611458210211884,-0.0625808869809973,0.8359965085983276,-0.2499999999999991,0.2500000000000009,1716.4312988758556,89.13299134890514,19.2569695339518,11.367327611971959,exclude_from_stage_g_baseline
4,"[100,200)","[2,3)",11603736,952967.0,917646.5517578125,35320.4482421875,36.871303211029364,434.5914282664389,288.59723690018745,0.6640656444867903,0.010794456839196132,3.189575672149658,-0.04999999999999982,-0.04999999999999982,5203.976529160733,9566.881382769452,0.5439574633519987,-8.94105418857584,exclude_from_stage_g_baseline
5,"[100,200)","[3,3.25)",1928877,156569.0,148864.59182739258,7704.408172607422,19.96841425576028,71.75741887275832,45.28994530168932,0.6311534892580006,-0.00144724005960485,1.3376622200012207,-0.14999999999999947,0.15000000000000124,1539.8783783783765,642.9204686616204,2.3951304297154676,5.4556696363331545,exclude_from_stage_g_baseline
6,"[200,300)","[2,3)",1607188,137320.0,132577.0245666504,4742.975433349609,13.026169986293162,61.850341588385994,45.847314148781,0.7412621009257292,0.0060017905592422245,2.9373080730438232,-0.14999999999999947,-0.04999999999999982,2548.9992887624485,3236.627413790456,0.7875479512723037,-4.866037656478438,exclude_from_stage_g_baseline
7,"[200,300)","[3,3.25)",877841,73621.0,70708.31527709961,2912.6847229003906,10.953634190923834,33.6756511528608,24.096934470113755,0.7155595703475115,0.005278752515497487,2.54776668548584,-0.04999999999999982,-0.04999999999999982,1388.7226173541967,923.2362983505432,1.5041897939187323,5.365938179619236,exclude_from_stage_g_baseline
