cell_id,nhit_bin,predE_bin,model,model_label,parameter_count,effective_events,kl_divergence,delta_kl_divergence,aic_relative_saturated,delta_aic_relative_saturated,bic_relative_saturated,delta_bic_relative_saturated,survival_log_rmse,delta_survival_log_rmse,best_kl,best_aic,best_bic,best_survival,core_fraction,sigma_core_deg,gamma_core,sigma_tail_deg,gamma_tail,survival_5deg,survival_45deg,survival_90deg,optimizer_success,optimizer_message,boundary_flags
1,"[100,200)","[2,2.5)",rayleigh_king,Rayleigh + spherical King,4,36849.065208978915,0.07355890464760366,0.046117747490858646,5429.153748121219,3396.791769163748,5463.212090240549,3388.2771836339152,0.08331604248965321,0.0012404857187440638,False,False,False,False,0.6804571902247819,0.49792326793510505,,28.155780148782572,99.99999999999999,0.31417738695815023,0.08151169541652603,0.0014324875576327,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,gamma_excess:upper
1,"[100,200)","[2,2.5)",double_rayleigh,double-Rayleigh,3,36849.065208978915,0.07344509696421138,0.046003939807466365,5418.766334628009,3386.404355670538,5444.310091217506,3369.3751846108726,0.08207555677090915,0.0,False,False,False,True,0.6804747077114259,0.4979645243755773,,27.22940070632649,,0.3141835451178373,0.08155282982706136,0.0013559397349546254,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,
1,"[100,200)","[2,2.5)",double_spherical_king,double spherical-King,5,36849.065208978915,0.027441157156745014,0.0,2032.361978957471,0.0,2074.9349066066334,0.0,0.08493698731561,0.002861430544700852,True,True,True,False,0.6992361059888983,0.32533131644410285,2.777401743539599,29.324828792860785,1000.0000000000003,0.2968907702907506,0.08324655872714537,0.0017179367961432934,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,gamma_tail_excess:upper
2,"[100,200)","[2.5,3)",rayleigh_king,Rayleigh + spherical King,4,134003.32553337765,0.057111618540911915,0.03593895490170683,15314.293622151812,9629.878946045597,15353.516101735966,9620.073326149559,0.23627983367268784,0.149547727927675,False,False,False,False,0.7492121808198836,0.41038034850320076,,2.0374074684790036,1.001,0.20075251447072118,0.056439104961997444,0.017058137039924315,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,gamma_excess:lower
2,"[100,200)","[2.5,3)",double_rayleigh,double-Rayleigh,3,134003.32553337765,0.07670429169278743,0.055531628053582346,20563.260339031498,14878.845662925283,20592.67719871961,14859.234423133206,0.08673210574501282,0.0,False,False,False,True,0.7688926464146707,0.4358457996820829,,24.301741879792324,,0.22626717956583176,0.04161457613364705,0.00024296326100559096,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,
2,"[100,200)","[2.5,3)",double_spherical_king,double spherical-King,5,134003.32553337765,0.021172663639205086,0.0,5684.414676106215,0.0,5733.442775586406,0.0,0.14561499774979986,0.05888289200478704,True,True,True,False,0.7863564346444897,0.29064455050725196,2.9196946812394704,19.007607800447904,3.5496352320969056,0.20840430507110141,0.0409819010905208,0.002757878696382332,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,
3,"[100,200)","[3,3.25)",rayleigh_king,Rayleigh + spherical King,4,46860.288314268306,0.05828771401460944,0.04135471407874332,5470.758167808432,3873.787649768085,5505.777871267296,3865.032723903369,0.2297599039852888,0.13589902697652095,False,False,False,False,0.7024521354223491,0.3953958137842701,,0.3973958137842701,1.001,0.1698580353013618,0.045612935934185916,0.01377099216559352,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sigma_separation_deg:lower;gamma_excess:lower
3,"[100,200)","[3,3.25)",double_rayleigh,double-Rayleigh,3,46860.288314268306,0.10133132800699224,0.08439832807112611,9502.830491350695,7905.859973310347,9529.095268944842,7888.350121580916,0.09386087700876784,0.0,False,False,False,True,0.7899448476691305,0.4616573749359093,,22.7047872769375,,0.20502300046009025,0.029467432676261507,8.135217792015759e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,
3,"[100,200)","[3,3.25)",double_spherical_king,double spherical-King,5,46860.288314268306,0.016932999935866125,0.0,1596.9705180403466,0.0,1640.7451473639271,0.0,0.09486345702769142,0.001002580018923574,True,True,True,False,0.8163381481153313,0.27897077736666054,2.483257733367249,19.887758195075346,4.77792652130032,0.1804718864045215,0.03144587591672332,0.0012957788415176585,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,
