run,spectrum,cell_id,nhit_bin,predE_bin,N_on,B_on,excess,expected_counts,observed_over_expected,excess_minus_expected,pull_conservative,containment_r_opt
v1_nhit_only,official_pass5,1,"[30,60)",all,174169,173358.32482110953,810.6751788904658,183.88636502635305,4.4085660118099925,626.7888138641127,1.0632288649415658,0.227198526263237
v1_nhit_only,official_pass5,2,"[60,100)",all,208492,212220.7636977224,-3728.763697722403,1467.4514601050155,-2.5409792412864958,-5196.215157827419,-8.011139263659711,0.4685307741165161
v1_nhit_only,official_pass5,3,"[100,200)",all,159269,149544.22518831037,9724.774811689625,5760.698326844611,1.6881242967319752,3964.0764848450144,7.133358976429202,0.6614319682121277
v1_nhit_only,official_pass5,4,"[200,300)",all,25138,21458.499854253318,3679.5001457466824,3527.2447182777128,1.0431655412736185,152.25542746896963,0.7053361374568891,0.7787011861801147
v1_nhit_only,official_pass5,5,"[300,500)",all,11127,6680.631626694589,4446.368373305411,3346.3018871597747,1.3287409574033786,1100.0664861456366,8.243579914170372,0.8296118378639221
v1_nhit_only,official_pass5,6,"[500,800)",all,3472,1487.4795661129206,1984.5204338870794,1755.0185265194043,1.1307689371364238,229.50190736767513,3.2588790821565317,0.8649144768714905
v1_nhit_only,official_pass5,7,"[800,1100)",all,919,177.5556223030607,741.4443776969393,555.2009601448699,1.33545226129197,186.24341755206945,5.624262721575049,0.8770627379417419
v1_nhit_only,official_pass5,8,"[1100,2000)",all,384,45.8578788750886,338.1421211249114,289.78853952868934,1.1668581568990413,48.35358159622206,2.3322022099774498,0.7824383974075317
v1_nhit_only,tutorial_v099,1,"[30,60)",all,174169,173358.32482110953,810.6751788904658,197.57195221240767,4.103189596562355,613.103226678058,1.0400138505570837,0.227198526263237
v1_nhit_only,tutorial_v099,2,"[60,100)",all,208492,212220.7636977224,-3728.763697722403,1574.051026692416,-2.3688963283215325,-5302.814724414819,-8.17548657173663,0.4685307741165161
v1_nhit_only,tutorial_v099,3,"[100,200)",all,159269,149544.22518831037,9724.774811689625,6153.6240981265755,1.5803329317190922,3571.15071356305,6.426288719747675,0.6614319682121277
v1_nhit_only,tutorial_v099,4,"[200,300)",all,25138,21458.499854253318,3679.5001457466824,3747.9766985127735,0.9817297282575788,-68.47655276609112,-0.31722341881205596,0.7787011861801147
v1_nhit_only,tutorial_v099,5,"[300,500)",all,11127,6680.631626694589,4446.368373305411,3544.7524716289568,1.254352288034974,901.6159016764545,6.756448661024515,0.8296118378639221
v1_nhit_only,tutorial_v099,6,"[500,800)",all,3472,1487.4795661129206,1984.5204338870794,1867.2178159461118,1.0628221394093387,117.3026179409676,1.6656726398251338,0.8649144768714905
v1_nhit_only,tutorial_v099,7,"[800,1100)",all,919,177.5556223030607,741.4443776969393,598.3060873887268,1.2392392344409056,143.1382903082125,4.322554648061018,0.8770627379417419
v1_nhit_only,tutorial_v099,8,"[1100,2000)",all,384,45.8578788750886,338.1421211249114,314.5845366931898,1.0748847501512668,23.55758443172158,1.1362353864948045,0.7824383974075317
