cell_id,nhit_bin,predE_bin,r_opt_deg,sigma_deg,containment_r_opt,N_on,B_on,excess,excess_err_stat,excess_err_conservative,known_b_sigma,alpha,N_off,li_ma_sigma,statistic_note
1,"[30,60)","[2,3)",1.354568362236023,0.8573217391967773,0.24797916412353516,155030,32282.543267512934,122747.45673248707,393.73849189531876,432.7961913736221,490.93559436103817,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
2,"[60,100)","[2,3)",1.0863629579544067,0.6875714659690857,0.487374871969223,185722,20686.489116756493,165035.51088324352,430.9547540055684,454.3220103811354,696.5365602650779,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
3,"[60,100)","[3,3.25)",1.3247969150543213,0.8384790420532227,0.3588121235370636,11105,991.3768376594967,10113.623162340504,105.38026380684383,109.98352984724347,182.84790879982188,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
4,"[100,200)","[2,3)",0.7923517823219299,0.501488447189331,0.6310978531837463,121656,10889.16457960063,110766.83542039937,348.7922017476882,364.067527499502,604.7169647369711,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
5,"[100,200)","[3,3.25)",0.8389869928359985,0.5310044288635254,0.6328651309013367,14285,930.1919888958997,13354.8080111041,119.5198728245642,123.34987632298584,226.56447651559552,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
6,"[200,300)","[2,3)",0.5577100515365601,0.3529810607433319,0.6482003927230835,11259,936.2297734019793,10322.77022659802,106.10843510296436,110.43201425946182,188.03756326652564,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
7,"[200,300)","[3,3.25)",0.5468682050704956,0.34611910581588745,0.702869176864624,4457,247.00232975897762,4209.997670241022,66.76076692189807,68.58572978221474,131.7828578534636,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
8,"[300,500)","[3,3.25)",0.39609426259994507,0.25069257616996765,0.6196183562278748,3067,143.8767002809198,2923.12329971908,55.380501984001555,56.664598298063666,113.66933215718917,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
9,"[300,500)","[3.25,3.5)",0.4156150817871094,0.2630475163459778,0.7103378176689148,1706,76.24774934735399,1629.7522506526461,41.30375285612676,42.21667619966491,85.70131005895597,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
10,"[500,800)","[3.25,3.5)",0.3107539117336273,0.19667969644069672,0.590565025806427,1155,33.82950568030833,1121.1704943196917,33.98529093593286,34.4794069798236,76.89710926824841,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
11,"[500,800)","[3.5,3.75)",0.32525408267974854,0.2058570235967636,0.7030451893806458,559,14.289016889365485,544.7109831106345,23.643180835073778,23.943454573001063,54.86257368721254,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
12,"[500,800)","[3.75,4.0)",0.5331345796585083,0.33742696046829224,0.7524763941764832,238,15.748934163969352,222.25106583603065,15.427248620541512,15.929498867320634,29.121725706928906,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
13,"[800,1100)","[3.5,3.75)",0.2622322738170624,0.16596980392932892,0.6843349933624268,280,6.735797891104994,273.264202108895,16.73320053068151,16.93327487201176,39.252891118041866,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
14,"[800,1100)","[3.75,4.0)",0.29693174362182617,0.18793147802352905,0.7769456505775452,152,3.6786995726270106,148.321300427373,12.328828005937952,12.47712705604247,28.89012022152451,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
15,"[800,1100)","[4.0,4.25)",0.5141045451164246,0.32538262009620667,0.8465465307235718,105,3.3266418908351625,101.67335810916484,10.246950765959598,10.408008545866743,22.837965167202718,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
16,"[1100,2000)","[3.75,4.0)",0.2172287553548813,0.1374865472316742,0.7136972546577454,131,2.101219868311091,128.8987801316889,11.445523142259598,11.536950197877735,28.722193599876107,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
17,"[1100,2000)","[4.0,4.25)",0.23240472376346588,0.1470915973186493,0.7426062822341919,93,1.6920705970551353,91.30792940294486,9.643650760992955,9.730985078451983,23.719620398166224,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
18,"[1100,2000)","[4.25,4.5)",0.29243433475494385,0.1850850135087967,0.8714531660079956,44,1.2217743314067775,42.77822566859322,6.6332495807108,6.724713698843005,15.159995689177196,,,,known-background Poisson; Li-Ma undefined for direct_expectation background
