run,spectrum,cell_id,nhit_bin,predE_bin,N_on,B_on,excess,expected_counts,observed_over_expected,excess_minus_expected,pull_conservative,containment_r_opt
legacy_nominal_stagef31,official_pass5,66,"[1100,2000)","[3.75,4.0)",131,14.748509627078077,116.25149037292192,98.71446455503877,1.1776540641428013,17.537025817883148,1.4526262238408263,0.7136972546577454
legacy_nominal_stagef31,official_pass5,67,"[1100,2000)","[4.0,4.25)",93,12.890655576140784,80.10934442385921,59.60296599896509,1.3440496304370186,20.506378424894123,1.992783639572127,0.7426062822341919
legacy_nominal_stagef31,official_pass5,68,"[1100,2000)","[4.25,4.5)",44,16.286184165563817,27.713815834436183,22.980867380836514,1.2059516890796915,4.732948453599668,0.6095690057003723,0.8714531660079956
legacy_nominal_stagef31,official_pass5,69,"[1100,2000)","[4.5,4.75)",46,17.126581818554335,28.873418181445665,4.545350931533239,6.352296800921833,24.328067249912426,3.0619738032935366,0.7991706728935242
legacy_nominal_stagef31,official_pass5,70,"[1100,2000)","[4.75,5.0)",70,71.40161304957508,-1.4016130495750758,0.5729024814963461,-2.4465124429453446,-1.974515531071422,-0.16604789419157556,0.7129790186882019
legacy_nominal_stagef31,official_pass5,80,"[2000,3000)","[4.25,4.5)",31,28.176328051889488,2.823671948110512,4.604074827641775,0.6132984484000681,-1.7804028795312634,-0.2314431232705265,0.7129790186882019
legacy_nominal_stagef31,official_pass5,81,"[2000,3000)","[4.5,4.75)",6,1.7318701009309354,4.268129899069065,5.247519449693704,0.8133614253336772,-0.9793895506246395,-0.35221933401489036,0.7595100998878479
legacy_nominal_stagef31,official_pass5,82,"[2000,3000)","[4.75,5.0)",11,6.022163523135932,4.977836476864068,2.608417826008652,1.9083738913412704,2.3694186508554163,0.5742941912026408,0.8102084398269653
legacy_nominal_stagef31,official_pass5,83,"[2000,3000)","[5,6)",21,10.785819420021896,10.214180579978104,0.9300025648497153,10.982959581007902,9.284178015128388,1.6467465155115062,0.7039083242416382
legacy_nominal_stagef31,tutorial_v099,2,"[125,200)","[2.5,3)",40293,36471.56728338443,3821.432716615571,2485.600022766588,1.5374286617370316,1335.8326938489827,4.821383367121657,0.6565228700637817
legacy_nominal_stagef31,tutorial_v099,3,"[125,200)","[3,3.25)",9462,8608.263008837717,853.7369911622827,396.9211547491449,2.150898184557199,456.81583641313784,3.3982780812921223,0.6549341678619385
legacy_nominal_stagef31,tutorial_v099,4,"[125,200)","[3.25,3.5)",7577,7164.275581530781,412.724418469219,157.49876217188017,2.6204930932651282,255.22565629733884,2.1021165752265207,0.5925980806350708
legacy_nominal_stagef31,tutorial_v099,14,"[200,300)","[2.5,3)",10510,8063.048695781249,2446.951304218751,1901.360120306461,1.286947842276376,545.5911839122898,4.003370137887686,0.64971524477005
legacy_nominal_stagef31,tutorial_v099,15,"[200,300)","[3,3.25)",4457,3054.242916298109,1402.7570837018911,723.2473362819148,1.939526097549442,679.5097474199763,7.840428293889852,0.702869176864624
legacy_nominal_stagef31,tutorial_v099,16,"[200,300)","[3.25,3.5)",2918,2326.62977858909,591.3702214109098,225.52854636269885,2.622152410186949,365.84167504821096,5.051679143077875,0.6853578090667725
legacy_nominal_stagef31,tutorial_v099,17,"[200,300)","[3.5,3.75)",2441,1941.0854659134725,499.9145340865275,100.64648259978603,4.967034328208012,399.26805148674146,6.031483423225416,0.6527048945426941
legacy_nominal_stagef31,tutorial_v099,27,"[300,500)","[3,3.25)",3067,1490.2521433497482,1576.7478566502518,1106.7204591238037,1.424702908174817,470.0273975264481,6.9626031849903764,0.6196183562278748
legacy_nominal_stagef31,tutorial_v099,28,"[300,500)","[3.25,3.5)",1706,851.5580776600565,854.4419223399435,643.5925524111874,1.327613129050079,210.84936992875612,4.169265531566499,0.7103378176689148
legacy_nominal_stagef31,tutorial_v099,29,"[300,500)","[3.5,3.75)",1088,610.0835700288637,477.91642997113627,176.17525287719747,2.712733043750854,301.7411770939388,7.32242699140509,0.7223257422447205
legacy_nominal_stagef31,tutorial_v099,30,"[300,500)","[3.75,4.0)",891,536.9471529856024,354.05284701439757,60.726236057176244,5.830311081375804,293.3266109572213,7.7623888948896225,0.6642460227012634
legacy_nominal_stagef31,tutorial_v099,31,"[300,500)","[4.0,4.25)",538,406.91601937599114,131.08398062400886,31.377658201933343,4.177621535055541,99.70632242207552,3.243591040388989,0.6733294129371643
legacy_nominal_stagef31,tutorial_v099,40,"[500,800)","[3.25,3.5)",1155,360.0880298770054,794.9119701229946,618.9403418374693,1.284311130476828,175.9716282855253,4.520887699372993,0.590565025806427
legacy_nominal_stagef31,tutorial_v099,41,"[500,800)","[3.5,3.75)",559,154.4964650825501,404.5035349174499,358.9824513101768,1.1268058743293299,45.521083607273056,1.7041847660853984,0.7030451893806458
legacy_nominal_stagef31,tutorial_v099,42,"[500,800)","[3.75,4.0)",238,109.83451948073461,128.16548051926537,84.6949403700947,1.5132601777534267,43.470540149170674,2.3308197896377183,0.7524763941764832
legacy_nominal_stagef31,tutorial_v099,43,"[500,800)","[4.0,4.25)",175,121.18543312390679,53.81456687609321,19.05200721512683,2.8246140298207396,34.762559660966375,2.0199001410884736,0.6689862012863159
legacy_nominal_stagef31,tutorial_v099,44,"[500,800)","[4.25,4.5)",74,67.14068054165396,6.859319458346036,7.46952955785681,0.9183067561639239,-0.6102100995107742,-0.051363343658050155,0.6910998225212097
legacy_nominal_stagef31,tutorial_v099,53,"[800,1100)","[3.5,3.75)",280,50.460266367343735,229.53973363265627,208.27548446456396,1.1020967456768067,21.264249168092306,1.1697429281094152,0.6843349933624268
legacy_nominal_stagef31,tutorial_v099,54,"[800,1100)","[3.75,4.0)",152,37.899577126808786,114.1004228731912,99.82435994350395,1.1430118153301143,14.276062929687257,1.035968272321579,0.7769456505775452
legacy_nominal_stagef31,tutorial_v099,55,"[800,1100)","[4.0,4.25)",105,31.320230774983372,73.67976922501663,21.088798343186436,3.49378698710075,52.59097088183019,4.504338623210411,0.8465465307235718
legacy_nominal_stagef31,tutorial_v099,56,"[800,1100)","[4.25,4.5)",41,24.016508436717544,16.983491563282456,2.768956182592847,6.133535687581426,14.21453538068961,1.7628722738851315,0.625923752784729
legacy_nominal_stagef31,tutorial_v099,57,"[800,1100)","[4.5,4.75)",8,1.9691480882783847,6.030851911721616,0.8591936127059384,7.019200122691895,5.171658299015677,1.6379505977090414,0.7004961967468262
legacy_nominal_stagef31,tutorial_v099,66,"[1100,2000)","[3.75,4.0)",131,14.748509627078077,116.25149037292192,107.05572652978631,1.0858969822653723,9.195763843135609,0.7617031442791419,0.7136972546577454
legacy_nominal_stagef31,tutorial_v099,67,"[1100,2000)","[4.0,4.25)",93,12.890655576140784,80.10934442385921,64.76478274644138,1.2369275557905113,15.344561677417829,1.4911648870208327,0.7426062822341919
legacy_nominal_stagef31,tutorial_v099,68,"[1100,2000)","[4.25,4.5)",44,16.286184165563817,27.713815834436183,25.092315093585675,1.1044742476361076,2.6215007408505073,0.337630045141877,0.8714531660079956
legacy_nominal_stagef31,tutorial_v099,69,"[1100,2000)","[4.5,4.75)",46,17.126581818554335,28.873418181445665,4.980562496296699,5.797220334633792,23.892855685148966,3.0071973018761913,0.7991706728935242
legacy_nominal_stagef31,tutorial_v099,70,"[1100,2000)","[4.75,5.0)",70,71.40161304957508,-1.4016130495750758,0.6318020795515602,-2.2184369044336023,-2.0334151291266362,-0.171001086036307,0.7129790186882019
legacy_nominal_stagef31,tutorial_v099,80,"[2000,3000)","[4.25,4.5)",31,28.176328051889488,2.823671948110512,5.055419650578112,0.5585435321452713,-2.2317477024676,-0.29011560504042255,0.7129790186882019
legacy_nominal_stagef31,tutorial_v099,81,"[2000,3000)","[4.5,4.75)",6,1.7318701009309354,4.268129899069065,5.796504307185936,0.7363282545616082,-1.5283744081168713,-0.5496515822626376,0.7595100998878479
legacy_nominal_stagef31,tutorial_v099,82,"[2000,3000)","[4.75,5.0)",11,6.022163523135932,4.977836476864068,2.895733746970099,1.71902423075759,2.082102729893969,0.5046552253792622,0.8102084398269653
legacy_nominal_stagef31,tutorial_v099,83,"[2000,3000)","[5,6)",21,10.785819420021896,10.214180579978104,1.0326909770365593,9.890839377031277,9.181489602941545,1.6285325406527147,0.7039083242416382
