cell_id,nhit_bin,predE_bin,r_opt_deg,sigma_deg,containment_r_opt,N_on,B_on,N_off,alpha,excess,excess_err_stat,excess_err_conservative,known_b_sigma,li_ma_sigma,background_mode,background_form,statistic_kind,statistic_note
11,"[100,200)","[3.75,4.0)",1.5923786163330078,1.007834553718567,0.470247358083725,4474,3513.4697720797717,nan,nan,960.5302279202283,66.88796603276258,89.37264554705635,15.539666059491841,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
12,"[100,200)","[4.0,4.25)",1.8035391569137573,1.141480565071106,0.3838907778263092,2230,1604.9138904573692,nan,nan,625.0861095426308,47.22287581247038,61.92668157149525,14.726241434100487,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
13,"[100,200)","[4.25,4.5)",1.9834980964660645,1.2553786039352417,0.28803837299346924,922,654.1687306501548,nan,nan,267.83126934984523,30.364452901377952,39.7009915575185,9.85703863328394,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
14,"[100,200)","[4.5,4.75)",2.060196876525879,1.3039220571517944,0.22273822128772736,347,256.4117647058824,nan,nan,90.58823529411762,18.627936010197157,24.56444106235439,5.365296694168406,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
15,"[100,200)","[4.75,5.0)",2.222892999649048,1.4068942070007324,0.17484663426876068,132,134.6615384615385,nan,nan,-2.6615384615384983,11.489125293076057,16.32977459922636,-0.23011826733961238,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
16,"[100,200)",>=5,2.2644646167755127,1.433205485343933,0.10501847416162491,118,119.79120879120875,nan,nan,-1.7912087912087458,10.862780491200215,15.420480173821073,-0.16406709602618813,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
17,"[200,300)","[2,3)",0.5577100515365601,0.3529810607433319,0.6482003927230835,11259,8710.000711237552,nan,nan,2548.9992887624485,106.10843510296436,141.31171469923345,26.120499919718824,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
18,"[200,300)","[3,3.25)",0.5468682050704956,0.34611910581588745,0.702869176864624,4457,3068.2773826458033,nan,nan,1388.7226173541967,66.76076692189807,86.74835665674482,23.46662025879066,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
19,"[200,300)","[3.25,3.5)",0.72874516248703,0.4612311124801636,0.6853578090667725,2918,2449.3413940256046,nan,nan,468.6586059743954,54.01851534427802,73.2621416150634,9.189421567291912,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
20,"[200,300)","[3.5,3.75)",1.0330716371536255,0.6538428068161011,0.6527048945426941,2441,2216.8595883332723,nan,nan,224.1404116667277,49.4064773081425,68.24851345145382,4.683465573002975,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
