cell_id,nhit_bin,predE_bin,r_opt_deg,sigma_deg,containment_r_opt,N_on,B_on,N_off,alpha,excess,excess_err_stat,excess_err_conservative,known_b_sigma,li_ma_sigma,background_mode,background_form,statistic_kind,statistic_note
1,"[125,200)","[2,2.5)",0.7816073894500732,0.4946882128715515,0.5589009523391724,10570,9813.896539495072,nan,nan,756.1034605049281,102.810505299799,142.77218405381026,7.537401945946732,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
2,"[125,200)","[2.5,3)",0.7211480140686035,0.4564227759838104,0.6565228700637817,20098,18208.521364582615,nan,nan,1889.4786354173848,141.76741515595182,195.7205185068306,13.770206276324464,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
3,"[125,200)","[3,3.25)",0.7878195643424988,0.49862000346183777,0.6549341678619385,4747,4213.7732932433,nan,nan,533.2267067567,68.89847603539573,94.66136114193213,8.04970431399826,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
4,"[125,200)","[3.25,3.5)",1.0632951259613037,0.6729716062545776,0.5925980806350708,3850,3434.6283238330425,nan,nan,415.3716761669575,62.048368229954285,85.35003411735137,6.951457941237349,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
5,"[125,200)","[3.5,3.75)",1.339789867401123,0.8479682803153992,0.571363091468811,2825,2279.5062377845625,nan,nan,545.4937622154375,53.150729063673246,71.44582729442331,11.009867970126463,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
6,"[125,200)","[3.75,4.0)",1.5549670457839966,0.9841563105583191,0.5086243748664856,1647,1154.0135849719536,nan,nan,492.9864150280464,40.58324777540605,52.92460283244414,13.628437163795342,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
7,"[125,200)","[4.0,4.25)",1.7794854640960693,1.1262567043304443,0.42438438534736633,881,602.9020488854994,nan,nan,278.0979511145006,29.68164415931166,38.52144920541671,10.589418112715897,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
8,"[125,200)","[4.25,4.5)",1.9745076894760132,1.2496883869171143,0.32057854533195496,301,278.79964181430444,nan,nan,22.200358185695563,17.349351572897472,24.079029087866157,1.3124937074939442,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
9,"[125,200)","[4.5,4.75)",2.0433428287506104,1.2932549715042114,0.255362868309021,139,100.49261602867153,nan,nan,38.507383971328466,11.789826122551595,15.475548973418407,3.628438133278052,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
10,"[125,200)","[4.75,5.0)",2.217029094696045,1.4031829833984375,0.1933191567659378,42,85.64401766269614,nan,nan,-43.64401766269614,6.48074069840786,11.297965200101128,-5.237894202471755,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
11,"[125,200)","[5,6)",2.265471935272217,1.4338430166244507,0.11356125771999359,31,41.01603851908361,nan,nan,-10.016038519083608,5.5677643628300215,8.486226400414003,-1.6351045693712472,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
12,"[125,200)",>=6,1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
13,"[200,300)","[2,2.5)",0.6385640501976013,0.4041544497013092,0.5630002617835999,434,245.5098366126983,nan,nan,188.4901633873017,20.83266665599966,26.067409472609633,10.840931721264697,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
14,"[200,300)","[2.5,3)",0.5542443990707397,0.35078760981559753,0.64971524477005,5279,3988.549251107438,nan,nan,1290.450748892562,72.65672714897086,96.26811128877225,19.45770187758421,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
15,"[200,300)","[3,3.25)",0.5468682050704956,0.34611910581588745,0.702869176864624,2231,1479.8531843000048,nan,nan,751.1468156999952,47.23346271447817,60.916772602461506,18.14907014517308,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
16,"[200,300)","[3.25,3.5)",0.72874516248703,0.4612311124801636,0.6853578090667725,1477,1053.2660228696864,nan,nan,423.73397713031363,38.43175770115127,50.30174969988307,12.30163253244224,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
17,"[200,300)","[3.5,3.75)",1.0330716371536255,0.6538428068161011,0.6527048945426941,1198,825.9928077330541,nan,nan,372.00719226694594,34.61213659975356,44.9888075829206,12.119110309980297,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
18,"[200,300)","[3.75,4.0)",1.3009943962097168,0.8234142065048218,0.6388174891471863,946,622.2962336921692,nan,nan,323.70376630783085,30.757112998459398,39.60172008501865,12.042087993350211,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
19,"[200,300)","[4.0,4.25)",1.526131510734558,0.965906023979187,0.5858429074287415,568,413.6170078224977,nan,nan,154.38299217750227,23.83275057562597,31.330767750288178,7.179944511078472,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
20,"[200,300)","[4.25,4.5)",1.7472426891326904,1.1058497428894043,0.5253807306289673,228,214.76311828178308,nan,nan,13.236881718216921,15.0996688705415,21.041937132350316,0.8941974686952381,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
21,"[200,300)","[4.5,4.75)",1.9039727449417114,1.2050460577011108,0.44638746976852417,86,65.00678065878503,nan,nan,20.993219341214967,9.273618495495704,12.288481625440347,2.479666130874322,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
22,"[200,300)","[4.75,5.0)",2.1119091510772705,1.3366514444351196,0.35407647490501404,30,24.06161433509305,nan,nan,5.938385664906949,5.477225575051661,7.352660357659196,1.1653339859778928,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
23,"[200,300)","[5,6)",2.2743749618530273,1.439477801322937,0.1962374895811081,20,10.372639036840239,nan,nan,9.627360963159761,4.47213595499958,5.511137726172359,2.647207947175726,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
24,"[200,300)",>=6,1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
