cell_id,nhit_bin,predE_bin,N_on,B_on,excess,error_conservative,error_sqrt_n,pl_model,pl_pull,logpar_model,logpar_pull,preferred_model,preferred_counts,preferred_pull
29,"[300,500)","[3.5,3.75)",1088,604.5546425737709,483.44535742622907,41.14066896118452,32.984845004941285,221.9774810808902,6.355460009462392,232.66572150501048,6.095662570723501,logpar,232.66572150501048,6.095662570723501
30,"[300,500)","[3.75,4.0)",891,525.3246352045767,365.6753647954233,37.634088738862495,29.8496231131986,80.86293573571349,7.567937436614504,78.54258796185994,7.629592915772088,logpar,78.54258796185994,7.629592915772088
40,"[500,800)","[3.25,3.5)",1155,347.925368346315,807.074631653685,38.767581409552946,33.98529093593286,750.318902830986,1.463999732743541,820.9372165051183,-0.3575818853640781,logpar,820.9372165051183,-0.3575818853640781
41,"[500,800)","[3.5,3.75)",559,156.198683350776,402.80131664922396,26.743198824201567,23.643180835073778,437.55053683669325,-1.299366632088252,466.6820415687419,-2.3886718017333193,logpar,466.6820415687419,-2.3886718017333193
42,"[500,800)","[3.75,4.0)",238,106.01418214052192,131.98581785947806,18.547619311936558,15.427248620541512,111.06382933263212,1.128014769711244,109.62192188028166,1.2057556068559068,logpar,109.62192188028166,1.2057556068559068
43,"[500,800)","[4.0,4.25)",175,116.06533437874182,58.934665621258176,17.060636986312726,13.228756555322953,27.348507558154083,1.851405553523282,23.88497708543935,2.0544185169603115,logpar,23.88497708543935,2.0544185169603115
53,"[800,1100)","[3.5,3.75)",280,51.81672423146189,228.18327576853812,18.21583718173452,16.73320053068151,255.41327372865888,-1.4948529506744253,266.9194014957109,-2.1265081226140095,logpar,266.9194014957109,-2.1265081226140095
54,"[800,1100)","[3.75,4.0)",152,37.810058567203306,114.1899414327967,13.777157129364653,12.328828005937952,129.96344842538014,-1.1449028884895098,126.79086567543045,-0.9146244123017312,logpar,126.79086567543045,-0.9146244123017312
55,"[800,1100)","[4.0,4.25)",105,32.50675874365083,72.49324125634917,11.72632758981476,10.246950765959598,30.028113827608912,3.621349233465434,26.365406819506877,3.933698260050994,logpar,26.365406819506877,3.933698260050994
66,"[1100,2000)","[3.75,4.0)",131,14.6885970433261,116.3114029566739,12.07015314912475,11.445523142259598,145.37486138121935,-2.407878182279149,133.86608284260754,-1.454387501885723,logpar,133.86608284260754,-1.454387501885723
67,"[1100,2000)","[4.0,4.25)",93,12.779943942330721,80.22005605766928,10.284937721849886,9.643650760992955,96.36735860644961,-1.569995170167741,79.17878536046689,0.10124229483570524,logpar,79.17878536046689,0.10124229483570524
68,"[1100,2000)","[4.25,4.5)",44,15.973111208957365,28.026888791042637,7.744230833914842,6.6332495807108,41.2279109011153,-1.704626630221367,29.294395875172643,-0.16367113936985522,logpar,29.294395875172643,-0.16367113936985522
69,"[1100,2000)","[4.5,4.75)",46,19.638108579012325,26.361891420987675,8.101734911672457,6.782329983125268,9.094965032694708,2.1312628192038092,5.580169291574101,2.565095298227125,logpar,5.580169291574101,2.565095298227125
81,"[2000,3000)","[4.5,4.75)",6,1.641406777011467,4.358593222988533,2.7643094575339187,2.449489742783178,11.530103710528095,-2.5943225958273763,5.503095046226528,-0.4140281111142387,logpar,5.503095046226528,-0.4140281111142387
82,"[2000,3000)","[4.75,5.0)",11,6.128978081052538,4.871021918947462,4.138716960732219,3.3166247903554,6.303118186382591,-0.3460242101653077,2.4280899329190473,0.5902631199975108,logpar,2.4280899329190473,0.5902631199975108
83,"[2000,3000)","[5,6)",21,12.38858961166417,8.61141038833583,5.77828604446545,4.58257569495584,2.4759965154568095,1.0618051487353477,0.8658641283843832,1.3404573952115568,logpar,0.8658641283843832,1.3404573952115568
