cell_id,nhit_bin,predE_bin,selected_events,grid_events,out_of_grid_events,source_masked_events,source_masked_fraction,live_time_days,median_rate_hz,mean_rate_hz,r_opt_deg,sigma_deg,containment_r_opt,B_on,N_off,alpha,max_p_on,on_pixels,off_pixels,off_counts,fiducial_events,edge_diagnostic_events,background_mode,background_method,r_opt_large_warning,r_opt_extreme_warning,background_form,annulus_inner_deg,annulus_outer_deg,surface_fit_chi2,surface_fit_ndof,surface_condition_number,annulus_residual_rms
11,"[125,200)","[5,6)",5737,674,5063,174,0.5742574257425742,43.47639258630079,0.0,0.0015272762759964,2.265471935272217,1.4338430166244507,0.11356125771999359,64.07959068278637,,,0.0,1624,4928,136.0,303,212,crab_roi_local,annulus_quadratic,False,False,direct_expectation,4.5,6.5,130.76379600188238,4922,127.17798284456192,0.1652667291594264
12,"[125,200)",>=6,60,6,54,2,1.0,43.47639258630079,0.0,1.5972908586331533e-05,1.5800000429153442,1.0,0.7129790186882019,0.0,,,0.0,788,5648,0.0,2,3,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,0.0,5642,65.46315528356043,0.0
13,"[200,300)","[2,2.5)",200044,32338,167706,71,0.005474593260852803,43.47639258630079,0.0,0.053254742087401746,0.6385640501976013,0.4041544497013092,0.5630002617835999,15.073027879982234,,,0.0,124,3760,3742.0,12969,12966,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,1783.4654485344734,3754,22.93012168745412,0.9702758303094234
14,"[200,300)","[2.5,3)",3311312,510066,2801246,1003,0.004926906904546705,43.47639258630079,0.0,0.881521397947044,0.5542443990707397,0.35078760981559753,0.64971524477005,219.61429745602385,,,0.0,96,3760,57791.0,203576,201737,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,37441.465929532555,3754,24.009004847766423,5.2433705178585015
15,"[200,300)","[3,3.25)",1555252,218109,1337143,586,0.0067806023859389285,43.47639258630079,0.0,0.4140316337451548,0.5468682050704956,0.34611910581588745,0.702869176864624,108.48730666739172,,,0.0,88,3760,24860.0,86423,85585,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,12783.796408040378,3754,23.843219316466502,2.4413417979543888
16,"[200,300)","[3.25,3.5)",732511,92260,640251,335,0.009201527178839234,43.47639258630079,0.0,0.19500552069137161,0.72874516248703,0.4612311124801636,0.6853578090667725,106.50626543230005,,,0.0,164,3760,10449.0,36407,36327,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.0,4.0,4134.073237374349,3754,23.454118017719214,1.2484502812399092
17,"[200,300)","[3.5,3.75)",349353,41926,307427,675,0.040346682606096834,43.47639258630079,0.0,0.09300305888934467,1.0330716371536255,0.6538428068161011,0.6527048945426941,162.10444390539533,,,0.0,332,4400,6438.0,16730,16318,crab_roi_local,annulus_quadratic,False,False,direct_expectation,2.5,4.5,2295.879631789373,4394,34.27078970457143,0.8953838237590855
18,"[200,300)","[3.75,4.0)",166678,20036,146642,950,0.11891350607084741,43.47639258630079,0.0,0.044372207622542785,1.3009943962097168,0.8234142065048218,0.6388174891471863,201.03997673079888,,,0.0,540,5032,3669.0,7989,7761,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.0,5.0,1740.7078649281198,5026,47.805665643903176,0.8389368609148201
19,"[200,300)","[4.0,4.25)",69627,8395,61232,720,0.21046477638117508,43.47639258630079,0.0,0.018535761769008428,1.526131510734558,0.965906023979187,0.5858429074287415,160.64285444705024,,,0.0,732,5648,1841.0,3421,3091,crab_roi_local,annulus_quadratic,False,False,direct_expectation,3.5,5.5,1147.8429242055533,5642,65.39881179492745,0.5897778196827779
20,"[200,300)","[4.25,4.5)",26813,3169,23644,432,0.32,43.47639258630079,0.0,0.007138026632088456,1.7472426891326904,1.1058497428894043,0.5253807306289673,100.009363647582,,,0.0,952,6280,800.0,1350,1108,crab_roi_local,annulus_quadratic,False,False,direct_expectation,4.0,6.0,637.5172574099115,6274,87.0592687454142,0.35232568170052275
