scope,yyyymm,source_file_id,cell_id,nhit_bin,predE_bin,count
file,202201,144,6,"[60,100)","[3.75,4.0)",24
file,202201,144,7,"[100,200)","[2,3)",3276
file,202201,144,8,"[100,200)","[3,3.25)",498
file,202201,144,9,"[100,200)","[3.25,3.5)",291
file,202201,144,10,"[100,200)","[3.5,3.75)",131
file,202201,144,11,"[100,200)","[3.75,4.0)",63
file,202201,144,12,"[100,200)","[4.0,4.25)",27
file,202201,144,13,"[100,200)","[4.25,4.5)",15
file,202201,144,14,"[100,200)","[4.5,4.75)",6
file,202201,144,15,"[100,200)","[4.75,5.0)",4
file,202201,144,16,"[100,200)",>=5,1
file,202201,144,17,"[200,300)","[2,3)",414
file,202201,144,18,"[200,300)","[3,3.25)",242
file,202201,144,19,"[200,300)","[3.25,3.5)",169
file,202201,144,20,"[200,300)","[3.5,3.75)",68
file,202201,144,21,"[200,300)","[3.75,4.0)",28
file,202201,144,22,"[200,300)","[4.0,4.25)",19
file,202201,144,23,"[200,300)","[4.25,4.5)",6
file,202201,144,24,"[200,300)","[4.5,4.75)",2
file,202201,144,25,"[200,300)","[4.75,5.0)",0
file,202201,144,26,"[200,300)",>=5,0
file,202201,144,27,"[300,500)","[2,3)",88
file,202201,144,28,"[300,500)","[3,3.25)",170
file,202201,144,29,"[300,500)","[3.25,3.5)",142
file,202201,144,30,"[300,500)","[3.5,3.75)",53
file,202201,144,31,"[300,500)","[3.75,4.0)",36
file,202201,144,32,"[300,500)","[4.0,4.25)",8
file,202201,144,33,"[300,500)","[4.25,4.5)",4
file,202201,144,34,"[300,500)","[4.5,4.75)",1
file,202201,144,35,"[300,500)","[4.75,5.0)",0
file,202201,144,36,"[300,500)",>=5,0
file,202201,144,37,"[500,800)","[3,3.25)",18
file,202201,144,38,"[500,800)","[3.25,3.5)",66
file,202201,144,39,"[500,800)","[3.5,3.75)",47
file,202201,144,40,"[500,800)","[3.75,4.0)",26
file,202201,144,41,"[500,800)","[4.0,4.25)",5
file,202201,144,42,"[500,800)","[4.25,4.5)",0
file,202201,144,43,"[500,800)","[4.5,4.75)",2
file,202201,144,44,"[500,800)","[4.75,5.0)",0
file,202201,144,45,"[500,800)",>=5,0
file,202201,144,46,"[800,1100)","[3.25,3.5)",10
file,202201,144,47,"[800,1100)","[3.5,3.75)",19
file,202201,144,48,"[800,1100)","[3.75,4.0)",13
file,202201,144,49,"[800,1100)","[4.0,4.25)",3
file,202201,144,50,"[800,1100)","[4.25,4.5)",1
file,202201,144,51,"[800,1100)","[4.5,4.75)",1
file,202201,144,52,"[800,1100)","[4.75,5.0)",0
file,202201,144,53,"[800,1100)",>=5,0
file,202201,144,54,"[1100,2000)","[3.5,3.75)",4
file,202201,144,55,"[1100,2000)","[3.75,4.0)",6
file,202201,144,56,"[1100,2000)","[4.0,4.25)",6
file,202201,144,57,"[1100,2000)","[4.25,4.5)",3
file,202201,144,58,"[1100,2000)","[4.5,4.75)",0
file,202201,144,59,"[1100,2000)","[4.75,5.0)",0
file,202201,144,60,"[1100,2000)",>=5,0
file,202201,144,61,"[2000,3000)","[4.0,4.25)",0
file,202201,144,62,"[2000,3000)","[4.25,4.5)",0
file,202201,144,63,"[2000,3000)","[4.5,4.75)",2
file,202201,144,64,"[2000,3000)","[4.75,5.0)",3
file,202201,144,65,"[2000,3000)",>=5,2
file,202201,145,1,"[30,60)","[2,3)",1762
file,202201,145,2,"[60,100)","[2,3)",2576
file,202201,145,3,"[60,100)","[3,3.25)",165
file,202201,145,4,"[60,100)","[3.25,3.5)",81
file,202201,145,5,"[60,100)","[3.5,3.75)",40
file,202201,145,6,"[60,100)","[3.75,4.0)",24
file,202201,145,7,"[100,200)","[2,3)",2719
file,202201,145,8,"[100,200)","[3,3.25)",455
file,202201,145,9,"[100,200)","[3.25,3.5)",224
file,202201,145,10,"[100,200)","[3.5,3.75)",126
file,202201,145,11,"[100,200)","[3.75,4.0)",46
file,202201,145,12,"[100,200)","[4.0,4.25)",19
file,202201,145,13,"[100,200)","[4.25,4.5)",9
file,202201,145,14,"[100,200)","[4.5,4.75)",5
file,202201,145,15,"[100,200)","[4.75,5.0)",3
file,202201,145,16,"[100,200)",>=5,2
file,202201,145,17,"[200,300)","[2,3)",371
file,202201,145,18,"[200,300)","[3,3.25)",203
file,202201,145,19,"[200,300)","[3.25,3.5)",121
file,202201,145,20,"[200,300)","[3.5,3.75)",67
file,202201,145,21,"[200,300)","[3.75,4.0)",33
file,202201,145,22,"[200,300)","[4.0,4.25)",11
file,202201,145,23,"[200,300)","[4.25,4.5)",1
file,202201,145,24,"[200,300)","[4.5,4.75)",2
file,202201,145,25,"[200,300)","[4.75,5.0)",0
file,202201,145,26,"[200,300)",>=5,0
file,202201,145,27,"[300,500)","[2,3)",53
file,202201,145,28,"[300,500)","[3,3.25)",146
file,202201,145,29,"[300,500)","[3.25,3.5)",113
file,202201,145,30,"[300,500)","[3.5,3.75)",53
file,202201,145,31,"[300,500)","[3.75,4.0)",30
file,202201,145,32,"[300,500)","[4.0,4.25)",7
file,202201,145,33,"[300,500)","[4.25,4.5)",4
file,202201,145,34,"[300,500)","[4.5,4.75)",0
file,202201,145,35,"[300,500)","[4.75,5.0)",0
file,202201,145,36,"[300,500)",>=5,1
file,202201,145,37,"[500,800)","[3,3.25)",12
file,202201,145,38,"[500,800)","[3.25,3.5)",55
file,202201,145,39,"[500,800)","[3.5,3.75)",41
file,202201,145,40,"[500,800)","[3.75,4.0)",16
file,202201,145,41,"[500,800)","[4.0,4.25)",8
file,202201,145,42,"[500,800)","[4.25,4.5)",2
file,202201,145,43,"[500,800)","[4.5,4.75)",0
file,202201,145,44,"[500,800)","[4.75,5.0)",0
file,202201,145,45,"[500,800)",>=5,0
file,202201,145,46,"[800,1100)","[3.25,3.5)",4
file,202201,145,47,"[800,1100)","[3.5,3.75)",11
file,202201,145,48,"[800,1100)","[3.75,4.0)",14
file,202201,145,49,"[800,1100)","[4.0,4.25)",4
file,202201,145,50,"[800,1100)","[4.25,4.5)",1
file,202201,145,51,"[800,1100)","[4.5,4.75)",0
file,202201,145,52,"[800,1100)","[4.75,5.0)",0
file,202201,145,53,"[800,1100)",>=5,0
file,202201,145,54,"[1100,2000)","[3.5,3.75)",5
file,202201,145,55,"[1100,2000)","[3.75,4.0)",6
file,202201,145,56,"[1100,2000)","[4.0,4.25)",9
file,202201,145,57,"[1100,2000)","[4.25,4.5)",0
file,202201,145,58,"[1100,2000)","[4.5,4.75)",4
file,202201,145,59,"[1100,2000)","[4.75,5.0)",0
file,202201,145,60,"[1100,2000)",>=5,0
file,202201,145,61,"[2000,3000)","[4.0,4.25)",0
file,202201,145,62,"[2000,3000)","[4.25,4.5)",0
file,202201,145,63,"[2000,3000)","[4.5,4.75)",2
file,202201,145,64,"[2000,3000)","[4.75,5.0)",1
file,202201,145,65,"[2000,3000)",>=5,2
file,202201,146,1,"[30,60)","[2,3)",3091
file,202201,146,2,"[60,100)","[2,3)",4412
file,202201,146,3,"[60,100)","[3,3.25)",259
file,202201,146,4,"[60,100)","[3.25,3.5)",165
file,202201,146,5,"[60,100)","[3.5,3.75)",64
file,202201,146,6,"[60,100)","[3.75,4.0)",35
file,202201,146,7,"[100,200)","[2,3)",4564
file,202201,146,8,"[100,200)","[3,3.25)",771
file,202201,146,9,"[100,200)","[3.25,3.5)",404
file,202201,146,10,"[100,200)","[3.5,3.75)",167
file,202201,146,11,"[100,200)","[3.75,4.0)",80
file,202201,146,12,"[100,200)","[4.0,4.25)",31
file,202201,146,13,"[100,200)","[4.25,4.5)",15
file,202201,146,14,"[100,200)","[4.5,4.75)",3
file,202201,146,15,"[100,200)","[4.75,5.0)",4
file,202201,146,16,"[100,200)",>=5,2
file,202201,146,17,"[200,300)","[2,3)",648
file,202201,146,18,"[200,300)","[3,3.25)",393
file,202201,146,19,"[200,300)","[3.25,3.5)",213
file,202201,146,20,"[200,300)","[3.5,3.75)",116
file,202201,146,21,"[200,300)","[3.75,4.0)",47
file,202201,146,22,"[200,300)","[4.0,4.25)",17
file,202201,146,23,"[200,300)","[4.25,4.5)",4
file,202201,146,24,"[200,300)","[4.5,4.75)",2
file,202201,146,25,"[200,300)","[4.75,5.0)",1
file,202201,146,26,"[200,300)",>=5,0
file,202201,146,27,"[300,500)","[2,3)",102
file,202201,146,28,"[300,500)","[3,3.25)",242
file,202201,146,29,"[300,500)","[3.25,3.5)",195
file,202201,146,30,"[300,500)","[3.5,3.75)",91
file,202201,146,31,"[300,500)","[3.75,4.0)",34
file,202201,146,32,"[300,500)","[4.0,4.25)",14
file,202201,146,33,"[300,500)","[4.25,4.5)",4
file,202201,146,34,"[300,500)","[4.5,4.75)",3
file,202201,146,35,"[300,500)","[4.75,5.0)",1
file,202201,146,36,"[300,500)",>=5,0
file,202201,146,37,"[500,800)","[3,3.25)",26
file,202201,146,38,"[500,800)","[3.25,3.5)",107
file,202201,146,39,"[500,800)","[3.5,3.75)",67
file,202201,146,40,"[500,800)","[3.75,4.0)",29
file,202201,146,41,"[500,800)","[4.0,4.25)",16
file,202201,146,42,"[500,800)","[4.25,4.5)",3
file,202201,146,43,"[500,800)","[4.5,4.75)",1
file,202201,146,44,"[500,800)","[4.75,5.0)",0
file,202201,146,45,"[500,800)",>=5,0
file,202201,146,46,"[800,1100)","[3.25,3.5)",13
file,202201,146,47,"[800,1100)","[3.5,3.75)",17
file,202201,146,48,"[800,1100)","[3.75,4.0)",11
file,202201,146,49,"[800,1100)","[4.0,4.25)",4
file,202201,146,50,"[800,1100)","[4.25,4.5)",4
file,202201,146,51,"[800,1100)","[4.5,4.75)",2
file,202201,146,52,"[800,1100)","[4.75,5.0)",0
file,202201,146,53,"[800,1100)",>=5,0
file,202201,146,54,"[1100,2000)","[3.5,3.75)",4
file,202201,146,55,"[1100,2000)","[3.75,4.0)",14
file,202201,146,56,"[1100,2000)","[4.0,4.25)",8
file,202201,146,57,"[1100,2000)","[4.25,4.5)",8
file,202201,146,58,"[1100,2000)","[4.5,4.75)",3
file,202201,146,59,"[1100,2000)","[4.75,5.0)",0
file,202201,146,60,"[1100,2000)",>=5,1
file,202201,146,61,"[2000,3000)","[4.0,4.25)",0
file,202201,146,62,"[2000,3000)","[4.25,4.5)",0
file,202201,146,63,"[2000,3000)","[4.5,4.75)",1
file,202201,146,64,"[2000,3000)","[4.75,5.0)",2
file,202201,146,65,"[2000,3000)",>=5,10
file,202201,147,1,"[30,60)","[2,3)",2974
file,202201,147,2,"[60,100)","[2,3)",4345
file,202201,147,3,"[60,100)","[3,3.25)",264
file,202201,147,4,"[60,100)","[3.25,3.5)",169
file,202201,147,5,"[60,100)","[3.5,3.75)",70
file,202201,147,6,"[60,100)","[3.75,4.0)",31
file,202201,147,7,"[100,200)","[2,3)",4573
file,202201,147,8,"[100,200)","[3,3.25)",745
file,202201,147,9,"[100,200)","[3.25,3.5)",425
file,202201,147,10,"[100,200)","[3.5,3.75)",203
file,202201,147,11,"[100,200)","[3.75,4.0)",79
file,202201,147,12,"[100,200)","[4.0,4.25)",38
file,202201,147,13,"[100,200)","[4.25,4.5)",17
file,202201,147,14,"[100,200)","[4.5,4.75)",9
file,202201,147,15,"[100,200)","[4.75,5.0)",4
file,202201,147,16,"[100,200)",>=5,4
file,202201,147,17,"[200,300)","[2,3)",607
file,202201,147,18,"[200,300)","[3,3.25)",404
file,202201,147,19,"[200,300)","[3.25,3.5)",219
file,202201,147,20,"[200,300)","[3.5,3.75)",105
file,202201,147,21,"[200,300)","[3.75,4.0)",67
file,202201,147,22,"[200,300)","[4.0,4.25)",13
file,202201,147,23,"[200,300)","[4.25,4.5)",10
file,202201,147,24,"[200,300)","[4.5,4.75)",4
file,202201,147,25,"[200,300)","[4.75,5.0)",3
file,202201,147,26,"[200,300)",>=5,1
file,202201,147,27,"[300,500)","[2,3)",122
file,202201,147,28,"[300,500)","[3,3.25)",222
file,202201,147,29,"[300,500)","[3.25,3.5)",179
file,202201,147,30,"[300,500)","[3.5,3.75)",96
file,202201,147,31,"[300,500)","[3.75,4.0)",36
file,202201,147,32,"[300,500)","[4.0,4.25)",18
file,202201,147,33,"[300,500)","[4.25,4.5)",10
file,202201,147,34,"[300,500)","[4.5,4.75)",1
file,202201,147,35,"[300,500)","[4.75,5.0)",0
file,202201,147,36,"[300,500)",>=5,0
file,202201,147,37,"[500,800)","[3,3.25)",25
file,202201,147,38,"[500,800)","[3.25,3.5)",92
file,202201,147,39,"[500,800)","[3.5,3.75)",67
file,202201,147,40,"[500,800)","[3.75,4.0)",31
file,202201,147,41,"[500,800)","[4.0,4.25)",5
file,202201,147,42,"[500,800)","[4.25,4.5)",2
file,202201,147,43,"[500,800)","[4.5,4.75)",1
file,202201,147,44,"[500,800)","[4.75,5.0)",0
file,202201,147,45,"[500,800)",>=5,0
file,202201,147,46,"[800,1100)","[3.25,3.5)",8
file,202201,147,47,"[800,1100)","[3.5,3.75)",37
file,202201,147,48,"[800,1100)","[3.75,4.0)",12
file,202201,147,49,"[800,1100)","[4.0,4.25)",7
file,202201,147,50,"[800,1100)","[4.25,4.5)",1
file,202201,147,51,"[800,1100)","[4.5,4.75)",0
file,202201,147,52,"[800,1100)","[4.75,5.0)",0
file,202201,147,53,"[800,1100)",>=5,0
file,202201,147,54,"[1100,2000)","[3.5,3.75)",5
file,202201,147,55,"[1100,2000)","[3.75,4.0)",7
file,202201,147,56,"[1100,2000)","[4.0,4.25)",15
file,202201,147,57,"[1100,2000)","[4.25,4.5)",4
file,202201,147,58,"[1100,2000)","[4.5,4.75)",3
file,202201,147,59,"[1100,2000)","[4.75,5.0)",0
file,202201,147,60,"[1100,2000)",>=5,0
file,202201,147,61,"[2000,3000)","[4.0,4.25)",0
file,202201,147,62,"[2000,3000)","[4.25,4.5)",0
file,202201,147,63,"[2000,3000)","[4.5,4.75)",0
file,202201,147,64,"[2000,3000)","[4.75,5.0)",1
file,202201,147,65,"[2000,3000)",>=5,3
file,202201,148,1,"[30,60)","[2,3)",2961
file,202201,148,2,"[60,100)","[2,3)",4296
file,202201,148,3,"[60,100)","[3,3.25)",314
file,202201,148,4,"[60,100)","[3.25,3.5)",146
file,202201,148,5,"[60,100)","[3.5,3.75)",87
file,202201,148,6,"[60,100)","[3.75,4.0)",34
file,202201,148,7,"[100,200)","[2,3)",4691
file,202201,148,8,"[100,200)","[3,3.25)",819
file,202201,148,9,"[100,200)","[3.25,3.5)",427
file,202201,148,10,"[100,200)","[3.5,3.75)",216
file,202201,148,11,"[100,200)","[3.75,4.0)",103
file,202201,148,12,"[100,200)","[4.0,4.25)",40
file,202201,148,13,"[100,200)","[4.25,4.5)",17
file,202201,148,14,"[100,200)","[4.5,4.75)",8
file,202201,148,15,"[100,200)","[4.75,5.0)",3
file,202201,148,16,"[100,200)",>=5,7
file,202201,148,17,"[200,300)","[2,3)",589
file,202201,148,18,"[200,300)","[3,3.25)",358
file,202201,148,19,"[200,300)","[3.25,3.5)",210
file,202201,148,20,"[200,300)","[3.5,3.75)",109
file,202201,148,21,"[200,300)","[3.75,4.0)",62
file,202201,148,22,"[200,300)","[4.0,4.25)",20
file,202201,148,23,"[200,300)","[4.25,4.5)",9
file,202201,148,24,"[200,300)","[4.5,4.75)",3
file,202201,148,25,"[200,300)","[4.75,5.0)",1
file,202201,148,26,"[200,300)",>=5,0
file,202201,148,27,"[300,500)","[2,3)",107
file,202201,148,28,"[300,500)","[3,3.25)",204
file,202201,148,29,"[300,500)","[3.25,3.5)",182
file,202201,148,30,"[300,500)","[3.5,3.75)",98
file,202201,148,31,"[300,500)","[3.75,4.0)",55
file,202201,148,32,"[300,500)","[4.0,4.25)",17
file,202201,148,33,"[300,500)","[4.25,4.5)",9
file,202201,148,34,"[300,500)","[4.5,4.75)",3
file,202201,148,35,"[300,500)","[4.75,5.0)",2
file,202201,148,36,"[300,500)",>=5,1
file,202201,148,37,"[500,800)","[3,3.25)",31
file,202201,148,38,"[500,800)","[3.25,3.5)",107
file,202201,148,39,"[500,800)","[3.5,3.75)",67
file,202201,148,40,"[500,800)","[3.75,4.0)",23
file,202201,148,41,"[500,800)","[4.0,4.25)",12
file,202201,148,42,"[500,800)","[4.25,4.5)",4
file,202201,148,43,"[500,800)","[4.5,4.75)",0
file,202201,148,44,"[500,800)","[4.75,5.0)",1
file,202201,148,45,"[500,800)",>=5,0
file,202201,148,46,"[800,1100)","[3.25,3.5)",7
file,202201,148,47,"[800,1100)","[3.5,3.75)",20
file,202201,148,48,"[800,1100)","[3.75,4.0)",15
file,202201,148,49,"[800,1100)","[4.0,4.25)",4
file,202201,148,50,"[800,1100)","[4.25,4.5)",2
file,202201,148,51,"[800,1100)","[4.5,4.75)",0
file,202201,148,52,"[800,1100)","[4.75,5.0)",1
file,202201,148,53,"[800,1100)",>=5,0
file,202201,148,54,"[1100,2000)","[3.5,3.75)",3
file,202201,148,55,"[1100,2000)","[3.75,4.0)",6
file,202201,148,56,"[1100,2000)","[4.0,4.25)",6
file,202201,148,57,"[1100,2000)","[4.25,4.5)",7
file,202201,148,58,"[1100,2000)","[4.5,4.75)",6
file,202201,148,59,"[1100,2000)","[4.75,5.0)",2
file,202201,148,60,"[1100,2000)",>=5,2
file,202201,148,61,"[2000,3000)","[4.0,4.25)",0
file,202201,148,62,"[2000,3000)","[4.25,4.5)",0
file,202201,148,63,"[2000,3000)","[4.5,4.75)",0
file,202201,148,64,"[2000,3000)","[4.75,5.0)",0
file,202201,148,65,"[2000,3000)",>=5,8
file,202201,149,1,"[30,60)","[2,3)",3490
file,202201,149,2,"[60,100)","[2,3)",5747
file,202201,149,3,"[60,100)","[3,3.25)",534
file,202201,149,4,"[60,100)","[3.25,3.5)",303
file,202201,149,5,"[60,100)","[3.5,3.75)",136
file,202201,149,6,"[60,100)","[3.75,4.0)",90
file,202201,149,7,"[100,200)","[2,3)",5968
file,202201,149,8,"[100,200)","[3,3.25)",1735
file,202201,149,9,"[100,200)","[3.25,3.5)",1108
file,202201,149,10,"[100,200)","[3.5,3.75)",557
file,202201,149,11,"[100,200)","[3.75,4.0)",221
file,202201,149,12,"[100,200)","[4.0,4.25)",91
file,202201,149,13,"[100,200)","[4.25,4.5)",50
file,202201,149,14,"[100,200)","[4.5,4.75)",11
file,202201,149,15,"[100,200)","[4.75,5.0)",5
file,202201,149,16,"[100,200)",>=5,6
file,202201,149,17,"[200,300)","[2,3)",709
file,202201,149,18,"[200,300)","[3,3.25)",558
file,202201,149,19,"[200,300)","[3.25,3.5)",526
file,202201,149,20,"[200,300)","[3.5,3.75)",382
file,202201,149,21,"[200,300)","[3.75,4.0)",183
file,202201,149,22,"[200,300)","[4.0,4.25)",63
file,202201,149,23,"[200,300)","[4.25,4.5)",22
file,202201,149,24,"[200,300)","[4.5,4.75)",7
file,202201,149,25,"[200,300)","[4.75,5.0)",2
file,202201,149,26,"[200,300)",>=5,3
file,202201,149,27,"[300,500)","[2,3)",97
file,202201,149,28,"[300,500)","[3,3.25)",248
file,202201,149,29,"[300,500)","[3.25,3.5)",335
file,202201,149,30,"[300,500)","[3.5,3.75)",332
file,202201,149,31,"[300,500)","[3.75,4.0)",178
file,202201,149,32,"[300,500)","[4.0,4.25)",47
file,202201,149,33,"[300,500)","[4.25,4.5)",22
file,202201,149,34,"[300,500)","[4.5,4.75)",5
file,202201,149,35,"[300,500)","[4.75,5.0)",2
file,202201,149,36,"[300,500)",>=5,2
file,202201,149,37,"[500,800)","[3,3.25)",40
file,202201,149,38,"[500,800)","[3.25,3.5)",77
file,202201,149,39,"[500,800)","[3.5,3.75)",108
file,202201,149,40,"[500,800)","[3.75,4.0)",80
file,202201,149,41,"[500,800)","[4.0,4.25)",42
file,202201,149,42,"[500,800)","[4.25,4.5)",10
file,202201,149,43,"[500,800)","[4.5,4.75)",2
file,202201,149,44,"[500,800)","[4.75,5.0)",0
file,202201,149,45,"[500,800)",>=5,1
file,202201,149,46,"[800,1100)","[3.25,3.5)",12
file,202201,149,47,"[800,1100)","[3.5,3.75)",18
file,202201,149,48,"[800,1100)","[3.75,4.0)",26
file,202201,149,49,"[800,1100)","[4.0,4.25)",21
file,202201,149,50,"[800,1100)","[4.25,4.5)",4
file,202201,149,51,"[800,1100)","[4.5,4.75)",2
file,202201,149,52,"[800,1100)","[4.75,5.0)",1
file,202201,149,53,"[800,1100)",>=5,0
file,202201,149,54,"[1100,2000)","[3.5,3.75)",5
file,202201,149,55,"[1100,2000)","[3.75,4.0)",9
file,202201,149,56,"[1100,2000)","[4.0,4.25)",17
file,202201,149,57,"[1100,2000)","[4.25,4.5)",7
file,202201,149,58,"[1100,2000)","[4.5,4.75)",6
file,202201,149,59,"[1100,2000)","[4.75,5.0)",1
file,202201,149,60,"[1100,2000)",>=5,1
file,202201,149,61,"[2000,3000)","[4.0,4.25)",0
file,202201,149,62,"[2000,3000)","[4.25,4.5)",0
file,202201,149,63,"[2000,3000)","[4.5,4.75)",3
file,202201,149,64,"[2000,3000)","[4.75,5.0)",0
file,202201,149,65,"[2000,3000)",>=5,7
file,202201,150,1,"[30,60)","[2,3)",6214
file,202201,150,2,"[60,100)","[2,3)",12916
file,202201,150,3,"[60,100)","[3,3.25)",1042
file,202201,150,4,"[60,100)","[3.25,3.5)",464
file,202201,150,5,"[60,100)","[3.5,3.75)",269
file,202201,150,6,"[60,100)","[3.75,4.0)",165
file,202201,150,7,"[100,200)","[2,3)",15475
file,202201,150,8,"[100,200)","[3,3.25)",3397
file,202201,150,9,"[100,200)","[3.25,3.5)",1559
file,202201,150,10,"[100,200)","[3.5,3.75)",645
file,202201,150,11,"[100,200)","[3.75,4.0)",310
file,202201,150,12,"[100,200)","[4.0,4.25)",147
file,202201,150,13,"[100,200)","[4.25,4.5)",56
file,202201,150,14,"[100,200)","[4.5,4.75)",28
file,202201,150,15,"[100,200)","[4.75,5.0)",14
file,202201,150,16,"[100,200)",>=5,12
file,202201,150,17,"[200,300)","[2,3)",1833
file,202201,150,18,"[200,300)","[3,3.25)",1623
file,202201,150,19,"[200,300)","[3.25,3.5)",1020
file,202201,150,20,"[200,300)","[3.5,3.75)",344
file,202201,150,21,"[200,300)","[3.75,4.0)",177
file,202201,150,22,"[200,300)","[4.0,4.25)",86
file,202201,150,23,"[200,300)","[4.25,4.5)",21
file,202201,150,24,"[200,300)","[4.5,4.75)",12
file,202201,150,25,"[200,300)","[4.75,5.0)",5
file,202201,150,26,"[200,300)",>=5,1
file,202201,150,27,"[300,500)","[2,3)",222
file,202201,150,28,"[300,500)","[3,3.25)",763
file,202201,150,29,"[300,500)","[3.25,3.5)",1008
file,202201,150,30,"[300,500)","[3.5,3.75)",504
file,202201,150,31,"[300,500)","[3.75,4.0)",119
file,202201,150,32,"[300,500)","[4.0,4.25)",56
file,202201,150,33,"[300,500)","[4.25,4.5)",19
file,202201,150,34,"[300,500)","[4.5,4.75)",17
file,202201,150,35,"[300,500)","[4.75,5.0)",4
file,202201,150,36,"[300,500)",>=5,4
file,202201,150,37,"[500,800)","[3,3.25)",46
file,202201,150,38,"[500,800)","[3.25,3.5)",322
file,202201,150,39,"[500,800)","[3.5,3.75)",383
file,202201,150,40,"[500,800)","[3.75,4.0)",133
file,202201,150,41,"[500,800)","[4.0,4.25)",21
file,202201,150,42,"[500,800)","[4.25,4.5)",5
file,202201,150,43,"[500,800)","[4.5,4.75)",6
file,202201,150,44,"[500,800)","[4.75,5.0)",0
file,202201,150,45,"[500,800)",>=5,2
file,202201,150,46,"[800,1100)","[3.25,3.5)",13
file,202201,150,47,"[800,1100)","[3.5,3.75)",72
file,202201,150,48,"[800,1100)","[3.75,4.0)",93
file,202201,150,49,"[800,1100)","[4.0,4.25)",32
file,202201,150,50,"[800,1100)","[4.25,4.5)",6
file,202201,150,51,"[800,1100)","[4.5,4.75)",1
file,202201,150,52,"[800,1100)","[4.75,5.0)",0
file,202201,150,53,"[800,1100)",>=5,0
file,202201,150,54,"[1100,2000)","[3.5,3.75)",9
file,202201,150,55,"[1100,2000)","[3.75,4.0)",29
file,202201,150,56,"[1100,2000)","[4.0,4.25)",42
file,202201,150,57,"[1100,2000)","[4.25,4.5)",32
file,202201,150,58,"[1100,2000)","[4.5,4.75)",13
file,202201,150,59,"[1100,2000)","[4.75,5.0)",4
file,202201,150,60,"[1100,2000)",>=5,2
file,202201,150,61,"[2000,3000)","[4.0,4.25)",0
file,202201,150,62,"[2000,3000)","[4.25,4.5)",0
file,202201,150,63,"[2000,3000)","[4.5,4.75)",4
file,202201,150,64,"[2000,3000)","[4.75,5.0)",8
file,202201,150,65,"[2000,3000)",>=5,22
file,202201,151,1,"[30,60)","[2,3)",22873
file,202201,151,2,"[60,100)","[2,3)",32516
file,202201,151,3,"[60,100)","[3,3.25)",1453
file,202201,151,4,"[60,100)","[3.25,3.5)",753
file,202201,151,5,"[60,100)","[3.5,3.75)",397
file,202201,151,6,"[60,100)","[3.75,4.0)",168
file,202201,151,7,"[100,200)","[2,3)",34319
file,202201,151,8,"[100,200)","[3,3.25)",3446
file,202201,151,9,"[100,200)","[3.25,3.5)",1470
file,202201,151,10,"[100,200)","[3.5,3.75)",815
file,202201,151,11,"[100,200)","[3.75,4.0)",341
file,202201,151,12,"[100,200)","[4.0,4.25)",150
file,202201,151,13,"[100,200)","[4.25,4.5)",58
file,202201,151,14,"[100,200)","[4.5,4.75)",32
file,202201,151,15,"[100,200)","[4.75,5.0)",8
file,202201,151,16,"[100,200)",>=5,11
file,202201,151,17,"[200,300)","[2,3)",5199
file,202201,151,18,"[200,300)","[3,3.25)",2267
file,202201,151,19,"[200,300)","[3.25,3.5)",765
file,202201,151,20,"[200,300)","[3.5,3.75)",323
file,202201,151,21,"[200,300)","[3.75,4.0)",208
file,202201,151,22,"[200,300)","[4.0,4.25)",79
file,202201,151,23,"[200,300)","[4.25,4.5)",32
file,202201,151,24,"[200,300)","[4.5,4.75)",13
file,202201,151,25,"[200,300)","[4.75,5.0)",3
file,202201,151,26,"[200,300)",>=5,3
file,202201,151,27,"[300,500)","[2,3)",959
file,202201,151,28,"[300,500)","[3,3.25)",1907
file,202201,151,29,"[300,500)","[3.25,3.5)",1087
file,202201,151,30,"[300,500)","[3.5,3.75)",220
file,202201,151,31,"[300,500)","[3.75,4.0)",105
file,202201,151,32,"[300,500)","[4.0,4.25)",51
file,202201,151,33,"[300,500)","[4.25,4.5)",30
file,202201,151,34,"[300,500)","[4.5,4.75)",17
file,202201,151,35,"[300,500)","[4.75,5.0)",6
file,202201,151,36,"[300,500)",>=5,2
file,202201,151,37,"[500,800)","[3,3.25)",241
file,202201,151,38,"[500,800)","[3.25,3.5)",822
file,202201,151,39,"[500,800)","[3.5,3.75)",342
file,202201,151,40,"[500,800)","[3.75,4.0)",58
file,202201,151,41,"[500,800)","[4.0,4.25)",13
file,202201,151,42,"[500,800)","[4.25,4.5)",9
file,202201,151,43,"[500,800)","[4.5,4.75)",3
file,202201,151,44,"[500,800)","[4.75,5.0)",0
file,202201,151,45,"[500,800)",>=5,2
file,202201,151,46,"[800,1100)","[3.25,3.5)",78
file,202201,151,47,"[800,1100)","[3.5,3.75)",185
file,202201,151,48,"[800,1100)","[3.75,4.0)",120
file,202201,151,49,"[800,1100)","[4.0,4.25)",29
file,202201,151,50,"[800,1100)","[4.25,4.5)",5
file,202201,151,51,"[800,1100)","[4.5,4.75)",0
file,202201,151,52,"[800,1100)","[4.75,5.0)",0
file,202201,151,53,"[800,1100)",>=5,0
file,202201,151,54,"[1100,2000)","[3.5,3.75)",36
file,202201,151,55,"[1100,2000)","[3.75,4.0)",79
file,202201,151,56,"[1100,2000)","[4.0,4.25)",63
file,202201,151,57,"[1100,2000)","[4.25,4.5)",44
file,202201,151,58,"[1100,2000)","[4.5,4.75)",10
