cell_id,nhit_bin,predE_bin,rho_bin_low_deg,rho_bin_high_deg,rho_bin_center_deg,count,annulus_area_sqdeg,density_per_sqdeg,cumulative_count_within_12deg,cumulative_fraction_within_12deg
1,"[30,60)","[2,3)",11,11.1,11.05,46786,6.94291976443,6738.6635,6204258,0.942327662136
1,"[30,60)","[2,3)",11.1,11.2,11.15,45387,7.00575161751,6478.53399293,6249645,0.949221222268
1,"[30,60)","[2,3)",11.2,11.3,11.25,44811,7.06858347058,6339.45969324,6294456,0.956027297204
1,"[30,60)","[2,3)",11.3,11.4,11.35,43836,7.13141532365,6146.88641883,6338292,0.962685285218
1,"[30,60)","[2,3)",11.4,11.5,11.45,42738,7.19424717672,5940.57987586,6381030,0.969176504575
1,"[30,60)","[2,3)",11.5,11.6,11.55,42333,7.25707902979,5833.33870641,6423363,0.975606210902
1,"[30,60)","[2,3)",11.6,11.7,11.65,41298,7.31991088286,5641.8719655,6464661,0.981878717267
1,"[30,60)","[2,3)",11.7,11.8,11.75,40139,7.38274273594,5436.86830703,6504800,0.987975190049
1,"[30,60)","[2,3)",11.8,11.9,11.85,39734,7.44557458901,5336.59283444,6544534,0.994010149802
1,"[30,60)","[2,3)",11.9,12,11.95,39437,7.50840644208,5252.37949014,6583971,1
2,"[60,100)","[2,3)",0,0.1,0.05,1637,0.0314159265359,52107.3283683,1637,0.000190084023641
2,"[60,100)","[2,3)",0.1,0.2,0.15,4875,0.0942477796077,51725.3565049,6512,0.000756155871686
2,"[60,100)","[2,3)",0.2,0.3,0.25,7989,0.157079632679,50859.5536144,14501,0.00168381699867
2,"[60,100)","[2,3)",0.3,0.4,0.35,11113,0.219911485751,50533.9680737,25614,0.00297422857761
2,"[60,100)","[2,3)",0.4,0.5,0.45,14264,0.282743338823,50448.5801836,39878,0.00463052577566
2,"[60,100)","[2,3)",0.5,0.6,0.55,17351,0.345575191895,50209.0439561,57229,0.00664527708549
2,"[60,100)","[2,3)",0.6,0.7,0.65,20435,0.408407044967,50035.8655705,77664,0.0090181341552
2,"[60,100)","[2,3)",0.7,0.8,0.75,23548,0.471238898038,49970.407999,101212,0.0117524643865
2,"[60,100)","[2,3)",0.8,0.9,0.85,26691,0.53407075111,49976.524542,127903,0.0148517512986
2,"[60,100)","[2,3)",0.9,1,0.95,29432,0.596902604182,49307.8766851,157335,0.0182693157358
2,"[60,100)","[2,3)",1,1.1,1.05,33070,0.659734457254,50126.2282671,190405,0.0221093149184
2,"[60,100)","[2,3)",1.1,1.2,1.15,35942,0.722566310326,49742.1475183,226347,0.0262828029927
2,"[60,100)","[2,3)",1.2,1.3,1.25,39063,0.785398163397,49736.556336,265410,0.0308186931671
2,"[60,100)","[2,3)",1.3,1.4,1.35,41890,0.848230016469,49385.1893787,307300,0.0356828469547
2,"[60,100)","[2,3)",1.4,1.5,1.45,45288,0.911061869541,49709.0280189,352588,0.0409415673351
2,"[60,100)","[2,3)",1.5,1.6,1.55,48113,0.973893722613,49402.7211418,400701,0.0465283190941
2,"[60,100)","[2,3)",1.6,1.7,1.65,51053,1.03672557568,49244.4685435,451754,0.0524564557214
2,"[60,100)","[2,3)",1.7,1.8,1.75,54581,1.09955742876,49639.0625651,506335,0.0587942541908
2,"[60,100)","[2,3)",1.8,1.9,1.85,57258,1.16238928183,49258.8850354,563593,0.065442898678
2,"[60,100)","[2,3)",1.9,2,1.95,59917,1.2252211349,48903.0088474,623510,0.0724002990717
2,"[60,100)","[2,3)",2,2.1,2.05,62857,1.28805298797,48800.0110143,686367,0.0796990843338
2,"[60,100)","[2,3)",2.1,2.2,2.15,66110,1.35088484104,48938.2943619,752477,0.0873755991798
2,"[60,100)","[2,3)",2.2,2.3,2.25,68648,1.41371669412,48558.526815,821125,0.0953468197387
2,"[60,100)","[2,3)",2.3,2.4,2.35,71475,1.47654854719,48406.8066276,892600,0.103646303911
2,"[60,100)","[2,3)",2.4,2.5,2.45,74623,1.53938040026,48475.9972177,967223,0.11231132535
2,"[60,100)","[2,3)",2.5,2.6,2.55,77632,1.60221225333,48453.0060475,1044855,0.121325743752
2,"[60,100)","[2,3)",2.6,2.7,2.65,80447,1.6650441064,48315.2366299,1125302,0.130667032359
2,"[60,100)","[2,3)",2.7,2.8,2.75,82888,1.72787595947,47971.0360836,1208190,0.1402917633
2,"[60,100)","[2,3)",2.8,2.9,2.85,85936,1.79070781255,47989.9620686,1294126,0.150270419779
2,"[60,100)","[2,3)",2.9,3,2.95,88197,1.85353966562,47583.0119182,1382323,0.160511617478
2,"[60,100)","[2,3)",3,3.1,3.05,91156,1.91637151869,47566.9770245,1473479,0.171096406274
2,"[60,100)","[2,3)",3.1,3.2,3.15,93274,1.97920337176,47127.041784,1566753,0.181927131516
2,"[60,100)","[2,3)",3.2,3.3,3.25,95735,2.04203522483,46882.1491597,1662488,0.193043621439
2,"[60,100)","[2,3)",3.3,3.4,3.35,98719,2.10486707791,46900.3487376,1761207,0.204506605391
2,"[60,100)","[2,3)",3.4,3.5,3.45,101292,2.16769893098,46727.8912918,1862499,0.216268359161
2,"[60,100)","[2,3)",3.5,3.6,3.55,103603,2.23053078405,46447.6889272,1966102,0.228298460018
2,"[60,100)","[2,3)",3.6,3.7,3.65,106113,2.29336263712,46269.6122639,2072215,0.240620015302
2,"[60,100)","[2,3)",3.7,3.8,3.75,107823,2.35619449019,45761.5024773,2180038,0.253140131173
2,"[60,100)","[2,3)",3.8,3.9,3.85,110958,2.41902634326,45868.8679885,2290996,0.266024274786
2,"[60,100)","[2,3)",3.9,4,3.95,113902,2.48185819634,45893.8388052,2404898,0.279250267737
2,"[60,100)","[2,3)",4,4.1,4.05,115046,2.54469004941,45210.2211925,2519944,0.292609098882
2,"[60,100)","[2,3)",4.1,4.2,4.15,116787,2.60752190248,44788.5020214,2636731,0.30617009025
2,"[60,100)","[2,3)",4.2,4.3,4.25,119316,2.67035375555,44681.7204469,2756047,0.320024742275
2,"[60,100)","[2,3)",4.3,4.4,4.35,120494,2.73318560862,44085.553363,2876541,0.334016180482
2,"[60,100)","[2,3)",4.4,4.5,4.45,122753,2.79601746169,43902.801639,2999294,0.348269927674
2,"[60,100)","[2,3)",4.5,4.6,4.55,124300,2.85884931477,43479.0317062,3123594,0.362703308333
2,"[60,100)","[2,3)",4.6,4.7,4.65,126014,2.92168116784,43130.6473092,3249608,0.377335714048
2,"[60,100)","[2,3)",4.7,4.8,4.75,126684,2.98451302091,42447.1259172,3376292,0.392045918355
2,"[60,100)","[2,3)",4.8,4.9,4.85,128972,3.04734487398,42322.7449906,3505264,0.407021799049
2,"[60,100)","[2,3)",4.9,5,4.95,129338,3.11017672705,41585.4182417,3634602,0.422040178677
2,"[60,100)","[2,3)",5,5.1,5.05,131472,3.17300858013,41434.492432,3766074,0.437306352627
2,"[60,100)","[2,3)",5.1,5.2,5.15,132020,3.2358404332,40799.2924019,3898094,0.452636158858
2,"[60,100)","[2,3)",5.2,5.3,5.25,131933,3.29867228627,39995.7887751,4030027,0.467955862885
2,"[60,100)","[2,3)",5.3,5.4,5.35,133142,3.36150413934,39607.864361,4163169,0.483415952729
2,"[60,100)","[2,3)",5.4,5.5,5.45,134068,3.42433599241,39151.5319458,4297237,0.498983567196
2,"[60,100)","[2,3)",5.5,5.6,5.55,133770,3.48716784548,38360.6427701,4431007,0.514516578706
2,"[60,100)","[2,3)",5.6,5.7,5.65,133189,3.54999969856,37518.0313548,4564196,0.529982126064
2,"[60,100)","[2,3)",5.7,5.8,5.75,133856,3.61283155163,37050.163587,4698052,0.545525123662
2,"[60,100)","[2,3)",5.8,5.9,5.85,133399,3.6756634047,36292.4961599,4831451,0.561015055653
2,"[60,100)","[2,3)",5.9,6,5.95,132454,3.73849525777,35429.7627434,4963905,0.576395256794
2,"[60,100)","[2,3)",6,6.1,6.05,132275,3.80132711084,34797.0580124,5096180,0.591754672938
2,"[60,100)","[2,3)",6.1,6.2,6.15,131086,3.86415896392,33923.5526344,5227266,0.606976025609
2,"[60,100)","[2,3)",6.2,6.3,6.25,128918,3.92699081699,32828.6991256,5356184,0.621945635969
2,"[60,100)","[2,3)",6.3,6.4,6.35,127492,3.98982267006,31954.3023696,5483676,0.636749663057
2,"[60,100)","[2,3)",6.4,6.5,6.45,125331,4.05265452313,30925.6560816,5609007,0.651302760654
2,"[60,100)","[2,3)",6.5,6.6,6.55,122857,4.1154863762,29852.3646465,5731864,0.665568584046
2,"[60,100)","[2,3)",6.6,6.7,6.65,120564,4.17831822927,28854.6715172,5852428,0.679568150464
2,"[60,100)","[2,3)",6.7,6.8,6.75,117739,4.24115008235,27761.1019921,5970167,0.693239685503
2,"[60,100)","[2,3)",6.8,6.9,6.85,113658,4.30398193542,26407.6387182,6083825,0.706437345833
2,"[60,100)","[2,3)",6.9,7,6.95,110709,4.36681378849,25352.3519349,6194534,0.719292576238
2,"[60,100)","[2,3)",7,7.1,7.05,106655,4.42964564156,24077.5467453,6301189,0.7316770671
2,"[60,100)","[2,3)",7.1,7.2,7.15,103280,4.49247749463,22989.5419896,6404469,0.743669662067
2,"[60,100)","[2,3)",7.2,7.3,7.25,99191,4.55530934771,21774.8109796,6503660,0.755187453386
2,"[60,100)","[2,3)",7.3,7.4,7.35,95320,4.61814120078,20640.3390143,6598980,0.766255754628
2,"[60,100)","[2,3)",7.4,7.5,7.45,91313,4.68097305385,19507.268884,6690293,0.776858773841
2,"[60,100)","[2,3)",7.5,7.6,7.55,88291,4.74380490692,18611.8530868,6778584,0.787110886566
2,"[60,100)","[2,3)",7.6,7.7,7.65,83950,4.80663675999,17465.4346047,6862534,0.796858934083
2,"[60,100)","[2,3)",7.7,7.8,7.75,81348,4.86946861306,16705.7242718,6943882,0.806304844379
2,"[60,100)","[2,3)",7.8,7.9,7.85,77908,4.93230046614,15795.4691801,7021790,0.815351311156
2,"[60,100)","[2,3)",7.9,8,7.95,74726,4.99513231921,14959.7638711,7096516,0.824028292677
2,"[60,100)","[2,3)",8,8.1,8.05,71187,5.05796417228,14074.2396694,7167703,0.832294335066
2,"[60,100)","[2,3)",8.1,8.2,8.15,68975,5.12079602535,13469.5855212,7236678,0.840303525983
2,"[60,100)","[2,3)",8.2,8.3,8.25,65930,5.18362787842,12718.8913916,7302608,0.847959139715
2,"[60,100)","[2,3)",8.3,8.4,8.35,63283,5.24645973149,12062.0386391,7365891,0.855307390948
2,"[60,100)","[2,3)",8.4,8.5,8.45,61138,5.30929158457,11515.2839181,7427029,0.862406570567
2,"[60,100)","[2,3)",8.5,8.6,8.55,58435,5.37212343764,10877.4492393,7485464,0.869191885119
2,"[60,100)","[2,3)",8.6,8.7,8.65,56181,5.43495529071,10336.9755582,7541645,0.875715471272
