cell_id,nhit_bin,predE_bin,N_on,B_on,excess,error_conservative,error_sqrt_n,pl_model,pl_pull,logpar_model,logpar_pull,preferred_model,preferred_counts,preferred_pull
30,"[300,500)","[3.75,4.0)",891,536.9471529856024,354.05284701439757,37.788188008762766,29.8496231131986,80.68119226847514,7.234314984421318,78.3792419969891,7.29523217555396,logpar,78.3792419969891,7.29523217555396
31,"[300,500)","[4.0,4.25)",538,406.91601937599114,131.08398062400886,30.739486322578507,23.194827009486403,45.49859178519902,2.7842166242038466,38.61285799533593,3.008219514740291,logpar,38.61285799533593,3.008219514740291
40,"[500,800)","[3.25,3.5)",1155,360.0880298770054,794.9119701229946,38.92413171641733,33.98529093593286,749.2231798972864,1.1737908647153636,828.6800566779953,-0.8675360262630605,logpar,828.6800566779953,-0.8675360262630605
41,"[500,800)","[3.5,3.75)",559,154.4964650825501,404.5035349174499,26.711354609651494,23.643180835073778,436.72034887750067,-1.2061093280686719,471.7832687289851,-2.518769070110182,logpar,471.7832687289851,-2.518769070110182
42,"[500,800)","[3.75,4.0)",238,109.83451948073461,128.16548051926537,18.650322235305605,15.427248620541512,110.82063609221096,0.9300023993269196,109.6729426861734,0.9915398565117045,logpar,109.6729426861734,0.9915398565117045
43,"[500,800)","[4.0,4.25)",175,121.18543312390679,53.81456687609321,17.21003873104029,13.228756555322953,27.268689403964533,1.5424647141699994,23.518818014461505,1.7603533225634076,logpar,23.518818014461505,1.7603533225634076
44,"[500,800)","[4.25,4.5)",74,67.14068054165396,6.859319458346036,11.880264329620532,8.602325267042627,12.168494855781987,-0.4468903426836069,8.297596014370162,-0.12106435649231606,logpar,8.297596014370162,-0.12106435649231606
53,"[800,1100)","[3.5,3.75)",280,50.460266367343735,229.53973363265627,18.17856612517455,16.73320053068151,254.84181081882875,-1.3918631982273315,269.8765970375066,-2.2189243709926005,logpar,269.8765970375066,-2.2189243709926005
54,"[800,1100)","[3.75,4.0)",152,37.899577126808786,114.1004228731912,13.780405550157397,12.328828005937952,129.62758836851103,-1.1267567880208338,127.05953929557664,-0.9404016721581476,logpar,127.05953929557664,-0.9404016721581476
55,"[800,1100)","[4.0,4.25)",105,31.320230774983372,73.67976922501663,11.675625498232776,10.246950765959598,29.938527901603372,3.7463724174806683,26.004117127679656,4.083348862513033,logpar,26.004117127679656,4.083348862513033
56,"[800,1100)","[4.25,4.5)",41,24.016508436717544,16.983491563282456,8.063281493084409,6.4031242374328485,4.44497102246353,1.5550146118020027,3.1488834071972205,1.715754084481695,logpar,3.1488834071972205,1.715754084481695
57,"[800,1100)","[4.5,4.75)",8,1.9691480882783847,6.030851911721616,3.1573957763128755,2.8284271247461903,1.6548152162296155,1.3859639416513763,0.7711250133078216,1.6658433946966147,logpar,0.7711250133078216,1.6658433946966147
66,"[1100,2000)","[3.75,4.0)",131,14.748509627078077,116.25149037292192,12.072634742552186,11.445523142259598,144.94182162226932,-2.376476374972493,133.21068579270855,-1.4047633993274784,logpar,133.21068579270855,-1.4047633993274784
67,"[1100,2000)","[4.0,4.25)",93,12.890655576140784,80.10934442385921,10.290318536184426,9.643650760992955,96.04114625007045,-1.548232133941175,77.37228542976291,0.26598389393601635,logpar,77.37228542976291,0.26598389393601635
