cell_id,nhit_bin,predE_bin,N_on,B_on,excess,error_conservative,error_sqrt_n,pl_model,pl_pull,logpar_model,logpar_pull,preferred_model,preferred_counts,preferred_pull
1,"[125,200)","[2,2.5)",21284,19968.864148943547,1315.1358510564532,203.10801104078476,145.89036979869508,1942.9585571444002,-3.0910780075625772,1349.0509356123227,-0.16698053603143814,logpar,1349.0509356123227,-0.16698053603143814
2,"[125,200)","[2.5,3)",40293,36471.567284614925,3821.4327153850754,277.06419343649395,200.73116349984124,4117.865859094315,-1.0699078074019883,3650.7743915201645,0.6159522879813325,logpar,3650.7743915201645,0.6159522879813325
3,"[125,200)","[3,3.25)",9462,8608.263010682283,853.7369893177165,134.42567839026248,97.27281223445738,545.4522933280452,2.293346774822769,552.2466599444973,2.242803108628824,logpar,552.2466599444973,2.242803108628824
4,"[125,200)","[3.25,3.5)",7577,7164.275589200657,412.7244107993429,121.41365487127327,87.04596486914255,206.99991148885564,1.6944099041298368,214.135169454946,1.6356417369607041,logpar,214.135169454946,1.6356417369607041
14,"[200,300)","[2.5,3)",10510,8063.048688992103,2446.951311007897,136.28297285058065,102.51829105091443,2945.0617174478552,-3.6549716815033215,2760.7167402943396,-2.302308371497385,logpar,2760.7167402943396,-2.302308371497385
15,"[200,300)","[3,3.25)",4457,3054.2429198068057,1402.7570801931943,86.66742709811342,66.76076692189807,948.0258401053703,5.2468528871064475,999.4882841838723,4.653060665488479,logpar,999.4882841838723,4.653060665488479
16,"[200,300)","[3.25,3.5)",2918,2326.629773156701,591.370226843299,72.4198161635108,54.01851534427802,286.4549035041829,4.210385216260044,305.6903374384059,3.9447751256352226,logpar,305.6903374384059,3.9447751256352226
17,"[200,300)","[3.5,3.75)",2441,1941.0854670364347,499.9145329635653,66.19732220442482,49.4064773081425,128.53286864338259,5.610221863254742,133.05475185245055,5.541912707257406,logpar,133.05475185245055,5.541912707257406
26,"[300,500)","[2.5,3)",1834,949.5708697808817,884.4291302191183,52.75955714162963,42.82522621072771,957.7458327415694,-1.3896383232641085,951.5144909284385,-1.2715300192765808,logpar,951.5144909284385,-1.2715300192765808
27,"[300,500)","[3,3.25)",3067,1490.2521417178077,1576.7478582821923,67.5074228638437,55.380501984001555,1398.7765934692359,2.6363214186372983,1518.326873594887,0.8654009027293935,logpar,1518.326873594887,0.8654009027293935
28,"[300,500)","[3.25,3.5)",1706,851.5580785505462,854.4419214494538,50.572305450221926,41.30375285612676,784.359714069105,1.3857823319787224,868.145293952428,-0.2709659443242572,logpar,868.145293952428,-0.2709659443242572
