source_file_id	hour	interval_index	start_mjd	stop_mjd	duration_seconds	time_path
0	20220101_00	0	59579.666907754974090	59579.708053377806209	3554.981812695041	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_00.time.root
1	20220101_01	0	59579.708516691069235	59579.749595284309180	3549.190455931239	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_01.time.root
2	20220101_02	0	59579.750063667845097	59579.791616351423727	3590.151861193590	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_02.time.root
3	20220101_03	0	59579.792087302237633	59579.833050038454530	3539.180409139954	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_03.time.root
4	20220101_04	0	59579.833531974742073	59579.874512468268222	3540.714640659280	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_04.time.root
5	20220101_05	0	59579.874957639840432	59579.916357842012076	3576.977467630059	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_05.time.root
6	20220101_06	0	59579.916794033480983	59579.958257327511092	3582.428604201414	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_06.time.root
7	20220101_07	0	59579.958698184389505	59579.999818423588295	3552.788666775450	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_07.time.root
8	20220101_08	0	59580.000275266313110	59580.041434375270910	3556.147013953887	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_08.time.root
9	20220101_09	0	59580.041929062710551	59580.083067743325955	3554.382005170919	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_09.time.root
10	20220101_10	0	59580.083537733815319	59580.124792042319314	3564.372254745103	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_10.time.root
11	20220101_11	0	59580.125270407552307	59580.166461028653430	3558.869663137011	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_11.time.root
12	20220101_12	0	59580.166940049261029	59580.192446829743858	2203.785833716393	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_12.time.root
12	20220101_12	1	59580.193441678420641	59580.207916349892912	1250.611615204252	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_12.time.root
13	20220101_13	0	59580.208395142974041	59580.249514092647587	3552.677251794375	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_13.time.root
14	20220101_14	0	59580.249994242250978	59580.254440276105015	384.137324988842	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_14.time.root
15	20220101_16	0	59580.366441556114296	59580.374798385426402	722.030052565970	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_16.time.root
16	20220101_17	0	59580.375284169094812	59580.416142901682178	3530.194495548494	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_17.time.root
17	20220101_18	0	59580.416625583646237	59580.458130480205000	3586.023062677123	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_18.time.root
18	20220101_19	0	59580.458619231409102	59580.499786910499097	3556.887473375537	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_19.time.root
19	20220101_20	0	59580.500269796910288	59580.541577494390367	3568.985062278807	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_20.time.root
20	20220101_21	0	59580.542070031333424	59580.582897020307428	3527.451847353950	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_21.time.root
21	20220101_22	0	59580.583379062300082	59580.624741747582448	3573.736008396372	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_22.time.root
22	20220101_23	0	59580.625212154205656	59580.666169493946654	3538.714153622277	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0101/Esg20220101_23.time.root
23	20220102_00	0	59580.666610096486693	59580.689123868214665	1945.189877296798	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_00.time.root
23	20220102_00	1	59580.690059146450949	59580.708066050683556	1555.796525697224	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_00.time.root
24	20220102_01	0	59580.708508991308918	59580.749906580524112	3576.751708192751	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_01.time.root
25	20220102_02	0	59580.750360325342626	59580.771340083869291	1812.651136703789	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_02.time.root
25	20220102_02	1	59580.772275581861322	59580.791225555149140	1637.277692067437	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_02.time.root
26	20220102_03	0	59580.791674190390040	59580.833017878583632	3572.094659926370	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_03.time.root
27	20220102_04	0	59580.833454295192496	59580.874822300676897	3574.195673852228	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_04.time.root
28	20220102_05	0	59580.875245966344664	59580.916603068930272	3573.253663396463	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_05.time.root
29	20220102_06	0	59580.917020962537208	59580.957857277244329	3528.257590695284	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_06.time.root
30	20220102_07	0	59580.958283502950508	59580.987708701017254	2542.337112966925	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_07.time.root
30	20220102_07	1	59580.988695041480241	59580.999741687737696	954.430236644112	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_07.time.root
31	20220102_08	0	59581.000182776726433	59581.041210516799765	3544.796742335893	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_08.time.root
32	20220102_09	0	59581.041651292638562	59581.083252865333634	3594.375880854204	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_09.time.root
33	20220102_10	0	59581.083681144758884	59581.100775094229903	1476.917234295979	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_10.time.root
33	20220102_10	1	59581.101707292022184	59581.124858156494156	2000.234690378420	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_10.time.root
34	20220102_11	0	59581.125293421595416	59581.166350445433636	3547.326859622262	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_11.time.root
35	20220102_12	0	59581.166847122061881	59581.208212037905469	3573.928728885949	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_12.time.root
36	20220102_13	0	59581.208648504485609	59581.247225334918767	3333.038149424829	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_13.time.root
36	20220102_13	1	59581.248151978070382	59581.249686623727030	132.593384734355	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_13.time.root
37	20220102_14	0	59581.250117948096886	59581.250178082605998	5.195621587336	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_14.time.root
37	20220102_14	1	59581.251101287554775	59581.251650065787544	47.414439311251	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_14.time.root
38	20220102_16	0	59581.360092039052688	59581.360095346266462	0.285743270069	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_16.time.root
38	20220102_16	1	59581.363561347236100	59581.374776735283376	969.009527284652	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_16.time.root
39	20220102_17	0	59581.375198268266104	59581.416302603967779	3551.414604624733	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_17.time.root
40	20220102_18	0	59581.416788049325987	59581.458269962946360	3584.037336800247	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_18.time.root
41	20220102_19	0	59581.458695736037043	59581.476463072838669	1535.097899660468	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_19.time.root
41	20220102_19	1	59581.477375663649582	59581.499623451818479	1922.208897792734	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_19.time.root
42	20220102_20	0	59581.500047811787226	59581.541553567418305	3586.097286525182	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_20.time.root
43	20220102_21	0	59581.541990870318841	59581.583234536265081	3563.452737755142	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_21.time.root
44	20220102_22	0	59581.583665164675040	59581.624876637200941	3560.671226237901	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_22.time.root
45	20220102_23	0	59581.625288796793029	59581.666474413053948	3558.437244943343	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0102/Esg20220102_23.time.root
46	20220103_00	0	59581.666853830596665	59581.707895202926011	3545.974569255486	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_00.time.root
47	20220103_01	0	59581.708301045910048	59581.749818577744009	3587.114750454202	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_01.time.root
48	20220103_02	0	59581.750248733085755	59581.791237513803935	3541.430654050782	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_02.time.root
49	20220103_03	0	59581.791690863254189	59581.833101495067240	3577.878588647582	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_03.time.root
50	20220103_04	0	59581.833555713390524	59581.874865516707359	3569.167006574571	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_04.time.root
51	20220103_05	0	59581.875299914972857	59581.916519024300214	3561.331045883708	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_05.time.root
52	20220103_06	0	59581.916959715177654	59581.958088307197613	3553.510350524448	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_06.time.root
53	20220103_07	0	59581.958551510084362	59581.999705896021624	3555.738944979385	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_07.time.root
54	20220103_08	0	59582.000168183163623	59582.041327881932375	3556.197973620147	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_08.time.root
55	20220103_09	0	59582.041802229789027	59582.082975081160839	3557.334358524531	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_09.time.root
56	20220103_10	0	59582.083443188312231	59582.124701028806157	3564.677418675274	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_10.time.root
57	20220103_11	0	59582.125155702597112	59582.166294529393781	3554.394635232165	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_11.time.root
58	20220103_12	0	59582.166759621701203	59582.179990576194541	1143.154468224384	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_12.time.root
58	20220103_12	1	59582.180949199959286	59582.207896795145643	2328.272224101238	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_12.time.root
59	20220103_13	0	59582.208378641786112	59582.248762127965165	3489.133205870166	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_13.time.root
60	20220103_16	0	59582.361033831883105	59582.374542642348388	1167.161224200390	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_16.time.root
61	20220103_17	0	59582.375016093617887	59582.416579462034861	3591.075031226501	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_17.time.root
62	20220103_18	0	59582.417045731090184	59582.458174596118624	3553.533938457258	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_18.time.root
63	20220103_19	0	59582.458623751837877	59582.499913764797384	3567.457119701430	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_19.time.root
64	20220103_20	0	59582.500377435266273	59582.541155817300023	3523.252207715996	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_20.time.root
65	20220103_21	0	59582.541633229433501	59582.582854471540486	3561.515318043530	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_21.time.root
66	20220103_22	0	59582.583320031801122	59582.624583249053103	3565.141970571131	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_22.time.root
67	20220103_23	0	59582.625038905964175	59582.666271938920545	3562.534047430381	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0103/Esg20220103_23.time.root
68	20220104_00	0	59582.666699771019921	59582.707915481310920	3561.037369142286	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_00.time.root
69	20220104_01	0	59582.708361348333710	59582.749561708522378	3559.711120300926	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_01.time.root
70	20220104_02	0	59582.750030215160223	59582.791355287568877	3570.486256107688	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_02.time.root
71	20220104_03	0	59582.791801164341450	59582.833144884039939	3572.097381949425	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_03.time.root
72	20220104_04	0	59582.833586811888381	59582.874844200159714	3564.638346643187	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_04.time.root
73	20220104_05	0	59582.875252797079156	59582.916297131290776	3546.230475883931	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_05.time.root
74	20220104_06	0	59582.916693982457218	59582.957867538942082	3557.395280292258	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_06.time.root
75	20220104_07	0	59582.958287063847820	59582.999563133715128	3566.252436535433	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_07.time.root
76	20220104_08	0	59583.000000929023372	59583.004844843489991	418.514209915884	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_08.time.root
76	20220104_08	1	59583.005767607137386	59583.041431665929849	3081.374679668806	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_08.time.root
77	20220104_09	0	59583.041860955832817	59583.082856136643386	3541.983622033149	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_09.time.root
78	20220104_10	0	59583.083333219175984	59583.124859680567170	3587.886264198460	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_10.time.root
79	20220104_11	0	59583.125325021224853	59583.166322644487082	3542.194649856538	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_11.time.root
80	20220104_12	0	59583.166799312653893	59583.208188614378741	3576.035669026896	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_12.time.root
81	20220104_13	0	59583.208660421703826	59583.246515952552727	3270.717865345068	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_13.time.root
82	20220104_16	0	59583.355037735826045	59583.355041080874798	0.289012212306	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_16.time.root
82	20220104_16	1	59583.357942254253430	59583.374771522663650	1454.048790642992	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_16.time.root
83	20220104_17	0	59583.375225702926400	59583.416303454614535	3549.117745854892	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_17.time.root
84	20220104_18	0	59583.416764122259337	59583.458005775057245	3563.278801739216	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_18.time.root
85	20220104_19	0	59583.458441223032423	59583.475074009875243	1437.072783219628	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_19.time.root
85	20220104_19	1	59583.476000939008372	59583.499536108662141	2033.438658085652	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_19.time.root
86	20220104_20	0	59583.499979192107276	59583.541310612534289	3571.034724893980	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_20.time.root
87	20220104_21	0	59583.541756944607187	59583.583160316891735	3577.251365385018	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_21.time.root
88	20220104_22	0	59583.583600305864820	59583.608316789010132	2135.504143754952	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_22.time.root
88	20220104_22	1	59583.609250936817261	59583.624601970906951	1326.329345349222	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_22.time.root
89	20220104_23	0	59583.625028513415600	59583.666515669443470	3584.490280807950	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0104/Esg20220104_23.time.root
90	20220105_00	0	59583.666925061857910	59583.708292144139705	3574.115909147076	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_00.time.root
91	20220105_01	0	59583.708296662989596	59583.749542318459135	3563.624632568099	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_01.time.root
92	20220105_02	0	59583.749983804416843	59583.791238358389819	3564.393463265151	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_02.time.root
93	20220105_03	0	59583.791679404246679	59583.833285954075109	3594.805905176327	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_03.time.root
94	20220105_04	0	59583.833303147672268	59583.874928205361357	3596.404984337278	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_04.time.root
95	20220105_05	0	59583.875342607199855	59583.916516394405335	3557.415214553475	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_05.time.root
96	20220105_06	0	59583.916939132119296	59583.958134165462980	3559.250880894251	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_06.time.root
97	20220105_07	0	59583.958579894650029	59583.999857072194573	3566.348139848560	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_07.time.root
98	20220105_08	0	59584.000321066501783	59584.041620161988249	3568.241850030608	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_08.time.root
99	20220105_09	0	59584.041638352529844	59584.082865472926642	3562.023202283308	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_09.time.root
100	20220105_10	0	59584.083326855092309	59584.124680483728298	3572.953514149413	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_10.time.root
101	20220105_11	0	59584.125151622705744	59584.166478625920718	3570.653077773750	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_11.time.root
102	20220105_12	0	59584.166941438044887	59584.208015461030300	3548.795585939661	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_12.time.root
103	20220105_13	0	59584.208472693651856	59584.243476977346290	3024.370111199096	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_13.time.root
104	20220105_18	0	59584.417022612527944	59584.457871520986373	3529.345690808259	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_18.time.root
105	20220105_19	0	59584.458301867693081	59584.499939585308312	3597.498801955953	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_19.time.root
106	20220105_20	0	59584.499988335512171	59584.541223292100767	3562.700249254704	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_20.time.root
107	20220105_21	0	59584.541656303015770	59584.583174714331108	3587.190737645142	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_21.time.root
108	20220105_22	0	59584.583592153096106	59584.624860147501749	3565.554716647603	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0105/Esg20220105_22.time.root
109	20220106_00	0	59584.666667363220768	59584.708138871428673	3583.138309163041	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_00.time.root
110	20220106_01	0	59584.708564121632662	59584.749567811217275	3542.718780110590	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_01.time.root
111	20220106_02	0	59584.750001649546903	59584.791624939374742	3596.252241125330	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_02.time.root
112	20220106_03	0	59584.792058121107402	59584.833149912810768	3550.330803170800	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_03.time.root
113	20220106_04	0	59584.833579865706270	59584.874694815523981	3552.331664250232	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_04.time.root
114	20220106_05	0	59584.875109731430712	59584.916622090880992	3586.667856504209	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_05.time.root
115	20220106_06	0	59584.916617267714173	59584.958181437941676	3591.144307656214	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_06.time.root
116	20220106_07	0	59584.958616704752785	59584.999885796452872	3565.649522887543	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_07.time.root
117	20220106_08	0	59585.000337278223014	59585.041185646798112	3529.299044888467	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_08.time.root
118	20220106_09	0	59585.041646996891359	59585.083061228222505	3578.189587011002	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_09.time.root
119	20220106_10	0	59585.083540282430477	59585.124487187305931	3537.812581239268	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_10.time.root
120	20220106_11	0	59585.124963201415085	59585.166386573138880	3578.979316935875	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_11.time.root
121	20220106_12	0	59585.166873159410898	59585.208105933204934	3562.511655804701	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_12.time.root
122	20220106_13	0	59585.208595318865264	59585.234253115631873	2216.833640635014	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_13.time.root
122	20220106_13	1	59585.235223036608659	59585.240639616509725	467.992503452115	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_13.time.root
123	20220106_16	0	59585.352885078129475	59585.374751627459773	1889.269862137735	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_16.time.root
124	20220106_17	0	59585.375228125412832	59585.416543687591911	3569.664572272450	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_17.time.root
125	20220106_18	0	59585.417018327490950	59585.457958075392526	3537.194218696095	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_18.time.root
126	20220106_19	0	59585.458434962034517	59585.499591734747810	3555.945162428543	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_19.time.root
127	20220106_20	0	59585.500077788143244	59585.541349639723194	3565.887976507656	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_20.time.root
128	20220106_21	0	59585.541827449043922	59585.583147408033255	3570.044456678443	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_21.time.root
129	20220106_22	0	59585.583623387203261	59585.617643360732473	2939.325712923892	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_22.time.root
129	20220106_22	1	59585.618597487875377	59585.624562953344139	515.416216501035	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_22.time.root
130	20220106_23	0	59585.625002326873073	59585.666477680424578	3583.470546850003	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0106/Esg20220106_23.time.root
131	20220107_00	0	59585.666891439264873	59585.707875417683681	3541.015735385008	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_00.time.root
132	20220107_01	0	59585.708309526038647	59585.749807827269251	3585.453226324171	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_01.time.root
133	20220107_02	0	59585.750239593660808	59585.750301139974908	5.317601538263	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_02.time.root
133	20220107_02	1	59585.751226168613357	59585.791215680037567	3455.093787051737	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_02.time.root
134	20220107_03	0	59585.791640972493042	59585.833105976205843	3582.576320786029	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_03.time.root
135	20220107_04	0	59585.833504191425163	59585.874850656990020	3572.334624803625	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_04.time.root
136	20220107_05	0	59585.875240283254243	59585.916520499376929	3566.610673000105	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_05.time.root
137	20220107_06	0	59585.916924103723431	59585.958239780833537	3569.674502313137	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_06.time.root
138	20220107_07	0	59585.958655133770662	59585.999618959118379	3539.274510042742	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_07.time.root
139	20220107_08	0	59586.000048621099268	59586.041571022411517	3587.535473378375	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_08.time.root
140	20220107_09	0	59586.042003942900919	59586.083015419870208	3543.391610146500	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_09.time.root
141	20220107_10	0	59586.083453707571607	59586.124931384511001	3583.671287563629	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_10.time.root
142	20220107_11	0	59586.125423274876084	59586.166439251239353	3543.780357786454	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_11.time.root
143	20220107_12	0	59586.166881281438691	59586.208222117726109	3571.848255232908	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_12.time.root
144	20220107_13	0	59586.208668309976929	59586.237976014061132	2532.185632875189	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_13.time.root
145	20220107_16	0	59586.346654170898546	59586.346657495902036	0.287280301563	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_16.time.root
145	20220107_16	1	59586.350067136445432	59586.374942164977256	2149.202465149574	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_16.time.root
146	20220107_17	0	59586.374996893886419	59586.416611510227085	3595.502851833589	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_17.time.root
147	20220107_18	0	59586.417035888429382	59586.457948776602279	3534.873538138345	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_18.time.root
148	20220107_19	0	59586.458365075261099	59586.499533931797487	3556.989204743877	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_19.time.root
149	20220107_20	0	59586.499955099570798	59586.541220116821933	3565.297490498051	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_20.time.root
150	20220107_21	0	59586.541637044138042	59586.583022416423773	3575.696165487170	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_21.time.root
151	20220107_22	0	59586.583430597042025	59586.624911500031885	3583.950018323958	/mnt/mydisk/WCDA_observation_eval_64748/recovered_time/0107/Esg20220107_22.time.root
