cell_id,nhit_bin,predE_bin,N_on,B_on,excess,error_conservative,error_sqrt_n,pl_model,pl_pull,logpar_model,logpar_pull,preferred_model,preferred_counts,preferred_pull
8,"[300,500)","[3,3.25)",3067,1556.2972972972973,1510.7027027027027,67.99483287204475,55.380501984001555,1528.0646504003407,-0.25534216298921397,1533.3881853224048,-0.33363539053610797,pl,1528.0646504003407,-0.25534216298921397
9,"[300,500)","[3.25,3.5)",1706,906.8648648648648,799.1351351351352,51.11618985081796,41.30375285612676,798.4567340841708,0.013271745271788824,798.4030470532368,0.014322039338905607,pl,798.4567340841708,0.013271745271788824
10,"[500,800)","[3.25,3.5)",1155,383.6216216216216,771.3783783783783,39.22526764244728,33.98529093593286,719.3975906720459,1.325186310521993,716.2536199091851,1.4053379819272531,pl,719.3975906720459,1.325186310521993
11,"[500,800)","[3.5,3.75)",559,192.67567567567568,366.3243243243243,27.41670431827421,23.643180835073778,393.8742761817606,-1.0048600859394046,392.228863133516,-0.9448451027691666,pl,393.8742761817606,-1.0048600859394046
12,"[500,800)","[3.75,4.0)",238,148.86913229018495,89.13086770981505,19.6689891018879,15.427248620541512,96.6992816850669,-0.38478916918640216,97.16198684087111,-0.40831377197139246,pl,96.6992816850669,-0.38478916918640216
13,"[800,1100)","[3.5,3.75)",280,73.21621621621621,206.7837837837838,18.79404736123159,16.73320053068151,218.1116432612378,-0.6027365611954943,216.95912679207947,-0.5414130768492897,pl,218.1116432612378,-0.6027365611954943
14,"[800,1100)","[3.75,4.0)",152,56.270270270270274,95.72972972972973,14.43157199581079,12.328828005937952,105.83707146384813,-0.7003631854556368,105.8973941396648,-0.7045430957131039,pl,105.83707146384813,-0.7003631854556368
15,"[800,1100)","[4.0,4.25)",105,38.04409672830726,66.95590327169273,11.96010437781825,10.246950765959598,23.183457348082364,3.6598715647325557,23.412695143135416,3.640704692286341,pl,23.183457348082364,3.6598715647325557
16,"[1100,2000)","[3.75,4.0)",131,19.56756756756757,111.43243243243244,12.270597685832895,11.445523142259598,111.24997312182992,0.014869635145252151,111.57081658638938,-0.011277702806336908,pl,111.24997312182992,0.014869635145252151
17,"[1100,2000)","[4.0,4.25)",93,16.864864864864867,76.13513513513513,10.481644187095117,9.643650760992955,69.6117190177448,0.6223657282148427,70.4791740353828,0.5396062868376975,pl,69.6117190177448,0.6223657282148427
18,"[1100,2000)","[4.25,4.5)",44,19.43243243243243,24.56756756756757,7.964448030619098,6.6332495807108,28.262918563413326,-0.4639808033951736,29.00284559778194,-0.556884546570342,pl,28.262918563413326,-0.4639808033951736
