cell_id,nhit_bin,predE_bin,N_on,B_on,excess,error_conservative,error_sqrt_n,pl_model,pl_pull,logpar_model,logpar_pull,preferred_model,preferred_counts,preferred_pull
47,"[500,800)","[5,6)",10,11.160959006370534,-1.1609590063705344,4.60010423864183,3.1622776601683795,6.202240174474391,-1.6006592022399242,1.2268473660088188,-0.5190765792482015,logpar,1.2268473660088188,-0.5190765792482015
51,"[800,1100)","[3,3.25)",68,44.562101769013374,23.437898230986626,10.609528819368624,8.246211251235321,15.695076982171635,0.7297987856614134,18.165881615113225,0.4969133602096328,logpar,18.165881615113225,0.4969133602096328
52,"[800,1100)","[3.25,3.5)",1316,768.4515937037704,547.5484062962296,45.655794743972756,36.27671429443411,174.1611994779601,8.178309213806033,199.02930020907206,7.633622589236983,logpar,199.02930020907206,7.633622589236983
53,"[800,1100)","[3.5,3.75)",280,50.460266367343735,229.53973363265627,18.17856612517455,16.73320053068151,262.67670571401214,-1.8228595068048963,288.3466235450417,-3.2349575597685263,logpar,288.3466235450417,-3.2349575597685263
54,"[800,1100)","[3.75,4.0)",152,37.899577126808786,114.1004228731912,13.780405550157397,12.328828005937952,134.36594889271188,-1.4706044713821365,135.49822485617042,-1.5527701202331317,logpar,135.49822485617042,-1.5527701202331317
55,"[800,1100)","[4.0,4.25)",105,31.320230774983372,73.67976922501663,11.675625498232776,10.246950765959598,31.234675043186535,3.6353593379861824,27.53644557596412,3.9521072045379295,logpar,27.53644557596412,3.9521072045379295
56,"[800,1100)","[4.25,4.5)",41,24.016508436717544,16.983491563282456,8.063281493084409,6.4031242374328485,4.67899262609608,1.5259914896608173,3.2827511264990203,1.699151945586183,logpar,3.2827511264990203,1.699151945586183
57,"[800,1100)","[4.5,4.75)",8,1.9691480882783847,6.030851911721616,3.1573957763128755,2.8284271247461903,1.7727852089846685,1.3486008737585018,0.7776951782297136,1.6637625136834768,logpar,0.7776951782297136,1.6637625136834768
58,"[800,1100)","[4.75,5.0)",0,0.061482336721684946,-0.061482336721684946,0.24795632018903035,0.0,1.111355186697131,-4.730016651822786,0.3155077191508206,-1.5203889765145162,logpar,0.3155077191508206,-1.5203889765145162
59,"[800,1100)","[5,6)",2,1.1397855204626264,0.8602144795373736,1.7719439947308229,1.4142135623730951,1.4001533322452768,-0.304715529561602,0.20780968973048597,0.3681858973798971,logpar,0.20780968973048597,0.3681858973798971
64,"[1100,2000)","[3.25,3.5)",33,36.034180820147895,-3.0341808201478955,8.308681051776382,5.744562646538029,17.13301317990126,-2.4272437315110853,18.82268429516186,-2.630605866214686,logpar,18.82268429516186,-2.630605866214686
65,"[1100,2000)","[3.5,3.75)",514,350.87590772100907,163.12409227899093,29.40877263200573,22.67156809750927,102.43148277833899,2.0637586702479327,106.35109120642247,1.9304784250255345,logpar,106.35109120642247,1.9304784250255345
66,"[1100,2000)","[3.75,4.0)",131,14.748509627078077,116.25149037292192,12.072634742552186,11.445523142259598,151.19239710191806,-2.8942237940687954,141.9595876408298,-2.1294520886393618,logpar,141.9595876408298,-2.1294520886393618
67,"[1100,2000)","[4.0,4.25)",93,12.890655576140784,80.10934442385921,10.290318536184426,9.643650760992955,100.8431442106738,-2.014884156783598,81.72800665676999,-0.15729952646450993,logpar,81.72800665676999,-0.15729952646450993
