cell_id,nhit_bin,predE_bin,N_on,B_on,excess,error_conservative,error_sqrt_n,pl_model,pl_pull,logpar_model,logpar_pull,preferred_model,preferred_counts,preferred_pull
1,"[125,200)","[2,2.5)",21284,19968.864147618202,1315.135852381798,203.10801103752212,145.89036979869508,1990.3015675031286,-3.3241707782594583,1254.5353826873697,0.2983657285838566,logpar,1254.5353826873697,0.2983657285838566
2,"[125,200)","[2.5,3)",40293,36471.56728338443,3821.432716615571,277.0641934342733,200.73116349984124,4227.556940615849,-1.4658127380744401,3626.6245775326965,0.7031155367576855,logpar,3626.6245775326965,0.7031155367576855
3,"[125,200)","[3,3.25)",9462,8608.263008837717,853.7369911622827,134.4256783834016,97.27281223445738,561.1387048444424,2.176654712377999,570.0649377001961,2.110251976211068,logpar,570.0649377001961,2.110251976211068
4,"[125,200)","[3.25,3.5)",7577,7164.275581530781,412.724418469219,121.41365483968754,87.04596486914255,213.25614101205056,1.6428817476958657,222.90349105160783,1.5634232217805106,logpar,222.90349105160783,1.5634232217805106
14,"[200,300)","[2.5,3)",10510,8063.048695781249,2446.951304218751,136.28297287548892,102.51829105091443,3025.301273910934,-4.243743422155724,2780.253374435311,-2.4456618694477115,logpar,2780.253374435311,-2.4456618694477115
15,"[200,300)","[3,3.25)",4457,3054.242916298109,1402.7570837018911,86.66742707787112,66.76076692189807,975.7578605235394,4.926870885352241,1040.681872079341,4.177754247823969,logpar,1040.681872079341,4.177754247823969
16,"[200,300)","[3.25,3.5)",2918,2326.62977858909,591.3702214109098,72.41981620101704,54.01851534427802,295.21002661062437,4.089491113567978,320.28848960463034,3.7431982850361405,logpar,320.28848960463034,3.7431982850361405
17,"[200,300)","[3.5,3.75)",2441,1941.0854659134725,499.9145340865275,66.19732219594289,49.4064773081425,132.69852707260796,5.547293981574764,138.48360678813074,5.459902535461596,logpar,138.48360678813074,5.459902535461596
26,"[300,500)","[2.5,3)",1834,949.5708691528525,884.4291308471475,52.759557135677824,42.82522621072771,984.5295848786637,-1.897295190975455,972.4595068798895,-1.6685199954647254,logpar,972.4595068798895,-1.6685199954647254
27,"[300,500)","[3,3.25)",3067,1490.2521433497482,1576.7478566502518,67.50742287593081,55.380501984001555,1440.3452361987734,2.020557364516305,1591.5495283994546,-0.21925991422315433,logpar,1591.5495283994546,-0.21925991422315433
