run,spectrum,cell_id,nhit_bin,predE_bin,N_on,B_on,excess,expected_counts,observed_over_expected,excess_minus_expected,pull_conservative,containment_r_opt
annnorm_active30,official_pass5,43,"[500,800)","[4.0,4.25)",175,144.93814658241652,30.061853417583478,17.56341831773333,1.7116174581590875,12.498435099850148,0.6987512971478861,0.6689862012863159
annnorm_active30,official_pass5,52,"[800,1100)","[3.25,3.5)",174,31.844042170756428,142.15595782924356,133.11039633154903,1.067955334421543,9.045561497694536,0.6304728362042269,0.715205192565918
annnorm_active30,official_pass5,53,"[800,1100)","[3.5,3.75)",280,72.54814598870522,207.45185401129478,192.8496696378216,1.0757179641577639,14.602184373473193,0.7776937525902928,0.6843349933624268
annnorm_active30,official_pass5,54,"[800,1100)","[3.75,4.0)",152,55.02882674107502,96.97117325892498,92.09200759510337,1.052981423591867,4.87916566382161,0.339101845718161,0.7769456505775452
annnorm_active30,official_pass5,55,"[800,1100)","[4.0,4.25)",105,38.063762432081,66.936237567919,19.434470877886223,3.4442016964857687,47.50176669003277,3.971411975559503,0.8465465307235718
annnorm_active30,official_pass5,65,"[1100,2000)","[3.5,3.75)",54,9.076647017636056,44.923352982363944,72.97556526599173,0.6155944502604523,-28.05221228362779,-3.5320985875833273,0.7233335971832275
annnorm_active30,official_pass5,66,"[1100,2000)","[3.75,4.0)",131,20.70683964618334,110.29316035381666,98.71446455503877,1.117294824532246,11.578695798777886,0.9400632248343613,0.7136972546577454
annnorm_active30,official_pass5,67,"[1100,2000)","[4.0,4.25)",93,17.83737579388189,75.16262420611811,59.60296599896509,1.2610550992952798,15.55965820715302,1.477940449352131,0.7426062822341919
annnorm_active30,official_pass5,68,"[1100,2000)","[4.25,4.5)",44,20.0113172395596,23.9886827604404,22.980867380836514,1.0438545405141797,1.007815379603887,0.12596578556021354,0.8714531660079956
annnorm_active30,official_pass5,69,"[1100,2000)","[4.5,4.75)",46,18.928737590024877,27.071262409975123,4.545350931533239,5.955813493336462,22.525911478441884,2.7955283032729654,0.7991706728935242
annnorm_active30,official_pass5,81,"[2000,3000)","[4.5,4.75)",6,1.8890073367277047,4.110992663272295,5.247519449693704,0.783416374666749,-1.1365267864214088,-0.4046397055282622,0.7595100998878479
annnorm_active30,official_pass5,82,"[2000,3000)","[4.75,5.0)",11,6.792576891202502,4.207423108797498,2.608417826008652,1.6130173114311257,1.5990052827888457,0.3790796516892335,0.8102084398269653
annnorm_active30,official_pass5,83,"[2000,3000)","[5,6)",21,12.864504552004535,8.135495447995465,0.9300025648497153,8.74782044209752,7.20549288314575,1.2382015134036908,0.7039083242416382
annnorm_active30,tutorial_v099,1,"[125,200)","[2,2.5)",21284,20166.67191083177,1117.3280891682298,888.6458823804247,1.2573378342509525,228.68220678780506,1.1232245499161713,0.5589009523391724
annnorm_active30,tutorial_v099,2,"[125,200)","[2.5,3)",40293,36636.02456968762,3656.9754303123773,2485.600022766588,1.471264643070768,1171.3754075457891,4.223290826710841,0.6565228700637817
annnorm_active30,tutorial_v099,3,"[125,200)","[3,3.25)",9462,8804.991051593839,657.0089484061609,396.9211547491449,1.6552631184936266,260.08779365701605,1.9243606269524052,0.6549341678619385
annnorm_active30,tutorial_v099,4,"[125,200)","[3.25,3.5)",7577,7565.296604484195,11.703395515804914,157.49876217188017,0.07430785711847605,-145.79536665607526,-1.1848076455377163,0.5925980806350708
annnorm_active30,tutorial_v099,14,"[200,300)","[2.5,3)",10510,8162.742528325416,2347.257471674584,1901.360120306461,1.2345149383359597,445.8973513681228,3.2631034181749925,0.64971524477005
annnorm_active30,tutorial_v099,15,"[200,300)","[3,3.25)",4457,3144.754706932895,1312.2452930671052,723.2473362819148,1.814379711113937,588.9979567851904,6.75549010802312,0.702869176864624
annnorm_active30,tutorial_v099,16,"[200,300)","[3.25,3.5)",2918,2503.606538623724,414.3934613762758,225.52854636269885,1.8374324140317084,188.86491501357696,2.564999526981369,0.6853578090667725
annnorm_active30,tutorial_v099,17,"[200,300)","[3.5,3.75)",2441,2335.53914749889,105.46085250110991,100.64648259978603,1.0478344575683574,4.814369901323886,0.06965989003138287,0.6527048945426941
annnorm_active30,tutorial_v099,26,"[300,500)","[2.5,3)",1834,1008.1763984630026,825.8236015369974,666.5641049047068,1.238926001956044,159.25949663229062,2.9873067787000385,0.5843835473060608
annnorm_active30,tutorial_v099,27,"[300,500)","[3,3.25)",3067,1545.419045004803,1521.580954995197,1106.7204591238037,1.3748557211997694,414.86049587139337,6.108543962062763,0.6196183562278748
annnorm_active30,tutorial_v099,28,"[300,500)","[3.25,3.5)",1706,905.5029146436214,800.4970853563786,643.5925524111874,1.2437948238483436,156.90453294519125,3.0703665995611833,0.7103378176689148
annnorm_active30,tutorial_v099,29,"[300,500)","[3.5,3.75)",1088,755.9538111908837,332.0461888091163,176.17525287719747,1.8847493242457174,155.87093593191884,3.629862080598481,0.7223257422447205
annnorm_active30,tutorial_v099,30,"[300,500)","[3.75,4.0)",891,785.7225555577202,105.27744444227983,60.726236057176244,1.7336402068976708,44.551208385103585,1.0879999736242507,0.6642460227012634
annnorm_active30,tutorial_v099,39,"[500,800)","[3,3.25)",432,148.5245130827103,283.4754869172897,246.2615084977417,1.151115692608897,37.213978419548,1.544528121581945,0.590565025806427
annnorm_active30,tutorial_v099,40,"[500,800)","[3.25,3.5)",1155,396.8788199362221,758.121180063778,618.9403418374693,1.224869553361343,139.18083822630865,3.5330561919258425,0.590565025806427
annnorm_active30,tutorial_v099,41,"[500,800)","[3.5,3.75)",559,195.55135881066178,363.4486411893382,358.9824513101768,1.0124412484868304,4.466189879161391,0.1625896066224029,0.7030451893806458
annnorm_active30,tutorial_v099,42,"[500,800)","[3.75,4.0)",238,158.51301047074116,79.48698952925884,84.6949403700947,0.9385093038842878,-5.2079508408358635,-0.261540021521347,0.7524763941764832
annnorm_active30,tutorial_v099,43,"[500,800)","[4.0,4.25)",175,144.93814658241652,30.061853417583478,19.05200721512683,1.5778837934574734,11.009846202456647,0.6155286044936575,0.6689862012863159
annnorm_active30,tutorial_v099,52,"[800,1100)","[3.25,3.5)",174,31.844042170756428,142.15595782924356,142.4371836701912,0.9980256149854887,-0.28122584094762715,-0.01960135405650158,0.715205192565918
annnorm_active30,tutorial_v099,53,"[800,1100)","[3.5,3.75)",280,72.54814598870522,207.45185401129478,208.27548446456396,0.9960454757534879,-0.8236304532691747,-0.0438655095407616,0.6843349933624268
annnorm_active30,tutorial_v099,54,"[800,1100)","[3.75,4.0)",152,55.02882674107502,96.97117325892498,99.82435994350395,0.9714179315931126,-2.853186684578972,-0.19829637638526063,0.7769456505775452
annnorm_active30,tutorial_v099,55,"[800,1100)","[4.0,4.25)",105,38.063762432081,66.936237567919,21.088798343186436,3.1740185703632267,45.847439224732554,3.833100995463497,0.8465465307235718
annnorm_active30,tutorial_v099,65,"[1100,2000)","[3.5,3.75)",54,9.076647017636056,44.923352982363944,79.14553197304835,0.567604410033681,-34.222178990684405,-4.3089688918248905,0.7233335971832275
annnorm_active30,tutorial_v099,66,"[1100,2000)","[3.75,4.0)",131,20.70683964618334,110.29316035381666,107.05572652978631,1.0302406412900256,3.2374338240303473,0.2628441521995104,0.7136972546577454
annnorm_active30,tutorial_v099,67,"[1100,2000)","[4.0,4.25)",93,17.83737579388189,75.16262420611811,64.76478274644138,1.1605477702347122,10.397841459676727,0.9876431907830859,0.7426062822341919
annnorm_active30,tutorial_v099,68,"[1100,2000)","[4.25,4.5)",44,20.0113172395596,23.9886827604404,25.092315093585675,0.9560171180288026,-1.1036323331452742,-0.13794184592512998,0.8714531660079956
annnorm_active30,tutorial_v099,69,"[1100,2000)","[4.5,4.75)",46,18.928737590024877,27.071262409975123,4.980562496296699,5.43538253562805,22.090699913678424,2.741517336907749,0.7991706728935242
annnorm_active30,tutorial_v099,81,"[2000,3000)","[4.5,4.75)",6,1.8890073367277047,4.110992663272295,5.796504307185936,0.7092192889731646,-1.6855116439136406,-0.6000957860440493,0.7595100998878479
annnorm_active30,tutorial_v099,82,"[2000,3000)","[4.75,5.0)",11,6.792576891202502,4.207423108797498,2.895733746970099,1.4529730549985342,1.3116893618273986,0.31096504292892,0.8102084398269653
annnorm_active30,tutorial_v099,83,"[2000,3000)","[5,6)",21,12.864504552004535,8.135495447995465,1.0326909770365593,7.877957325957591,7.102804470958906,1.2205553996067868,0.7039083242416382
