cell_id,nhit_bin,predE_bin,N_on,B_on,excess,error_conservative,error_sqrt_n,pl_model,pl_pull,logpar_model,logpar_pull,preferred_model,preferred_counts,preferred_pull
5,"[100,200)","[3,3.25)",14285,12745.121621621623,1539.8783783783765,164.40839887798197,119.5198728245642,620.7466438456419,5.590540025968389,609.5251328155338,5.65879390537291,logpar,609.5251328155338,5.65879390537291
6,"[200,300)","[2,3)",11259,8710.000711237552,2548.9992887624485,141.31171469923345,106.10843510296436,3093.4194148155625,-3.8526184981326765,2774.935749130475,-1.5988515944973674,logpar,2774.935749130475,-1.5988515944973674
8,"[300,500)","[3,3.25)",3067,1556.2972972972973,1510.7027027027027,67.99483287204475,55.380501984001555,1312.9737727961738,2.907999351636362,1402.987805798679,1.5841629776004564,logpar,1402.987805798679,1.5841629776004564
9,"[300,500)","[3.25,3.5)",1706,906.8648648648648,799.1351351351352,51.11618985081796,41.30375285612676,724.2128100975096,1.4657259325525935,788.6868518668202,0.20440262270736886,logpar,788.6868518668202,0.20440262270736886
10,"[500,800)","[3.25,3.5)",1155,383.6216216216216,771.3783783783783,39.22526764244728,33.98529093593286,674.3918418093125,2.4725525763937095,747.498986528922,0.6087757530968485,logpar,747.498986528922,0.6087757530968485
11,"[500,800)","[3.5,3.75)",559,192.67567567567568,366.3243243243243,27.41670431827421,23.643180835073778,390.3726776042475,-0.8771423800888453,417.02468478967603,-1.849250729656741,logpar,417.02468478967603,-1.849250729656741
12,"[500,800)","[3.75,4.0)",238,148.86913229018495,89.13086770981505,19.6689891018879,15.427248620541512,98.60860513268928,-0.4818619489684155,94.35390420362806,-0.26554676840568725,logpar,94.35390420362806,-0.26554676840568725
13,"[800,1100)","[3.5,3.75)",280,73.21621621621621,206.7837837837838,18.79404736123159,16.73320053068151,226.55541936843713,-1.052015843348267,234.83981914160938,-1.4928149758577092,logpar,234.83981914160938,-1.4928149758577092
14,"[800,1100)","[3.75,4.0)",152,56.270270270270274,95.72972972972973,14.43157199581079,12.328828005937952,114.60680286967205,-1.308039979665554,107.64971447185803,-0.8259657884524604,logpar,107.64971447185803,-0.8259657884524604
15,"[800,1100)","[4.0,4.25)",105,38.04409672830726,66.95590327169273,11.96010437781825,10.246950765959598,26.30249997064583,3.3990843237492596,21.276675239425074,3.819300115556384,logpar,21.276675239425074,3.819300115556384
16,"[1100,2000)","[3.75,4.0)",131,19.56756756756757,111.43243243243244,12.270597685832895,11.445523142259598,127.33517044014363,-1.296003537470046,110.00014801775494,0.11672491033840601,logpar,110.00014801775494,0.11672491033840601
17,"[1100,2000)","[4.0,4.25)",93,16.864864864864867,76.13513513513513,10.481644187095117,9.643650760992955,83.82996542063005,-0.7341243556968576,61.50060637023728,1.396205452472401,logpar,61.50060637023728,1.396205452472401
18,"[1100,2000)","[4.25,4.5)",44,19.43243243243243,24.56756756756757,7.964448030619098,6.6332495807108,35.628328802302924,-1.3887668288138195,21.242953879347553,0.4174317762434548,logpar,21.242953879347553,0.4174317762434548
