cell_id,nhit_bin,predE_bin,N_on,B_on,excess,error_conservative,error_sqrt_n,pl_model,pl_pull,logpar_model,logpar_pull,preferred_model,preferred_counts,preferred_pull
1,"[125,200)","[2,2.5)",21284,19874.911198637375,1409.0888013626245,202.87659105633006,145.89036979869508,1928.0811684509333,-2.558167822053985,1351.9564890060262,0.28161116104684103,logpar,1351.9564890060262,0.28161116104684103
2,"[125,200)","[2.5,3)",40293,36596.512900631205,3696.4870993687946,277.2895831087623,200.73116349984124,4089.6297936847673,-1.4178054938391569,3634.3124926614128,0.22422265564514499,logpar,3634.3124926614128,0.22422265564514499
3,"[125,200)","[3,3.25)",9462,8561.843380681814,900.1566193181861,134.25290827643852,97.27281223445738,542.1189410823428,2.6668895507173103,548.1946606560747,2.621633774498135,logpar,548.1946606560747,2.621633774498135
4,"[125,200)","[3.25,3.5)",7577,7150.314585829024,426.6854141709764,121.35614770512873,87.04596486914255,205.8413540797663,1.8198011742084725,212.7008174586749,1.76327776349857,logpar,212.7008174586749,1.76327776349857
14,"[200,300)","[2.5,3)",10510,8117.9488559085985,2392.0511440914015,136.48424398408997,102.51829105091443,2925.4977018981835,-3.908484541768544,2744.503466776245,-2.5823663772202834,logpar,2744.503466776245,-2.5823663772202834
15,"[200,300)","[3,3.25)",4457,3042.3033281299768,1414.6966718700232,86.5985180481166,66.76076692189807,942.397160493162,5.453898311682865,991.2528199455787,4.889735545926629,logpar,991.2528199455787,4.889735545926629
16,"[200,300)","[3.25,3.5)",2918,2348.4970228328984,569.5029771671016,72.57063471427612,54.01851534427802,284.88599188998995,3.9219304943066957,303.411079424179,3.666660747705668,logpar,303.411079424179,3.666660747705668
17,"[200,300)","[3.5,3.75)",2441,1916.3472591025734,524.6527408974266,66.01020571928687,49.4064773081425,127.9120996135935,6.010292453427597,132.45481859929598,5.941474019426335,logpar,132.45481859929598,5.941474019426335
26,"[300,500)","[2.5,3)",1834,934.6285450375151,899.3714549624849,52.61775883708385,42.82522621072771,951.6262446796146,-0.9931017753705936,944.6220773152718,-0.8599876420600269,logpar,944.6220773152718,-0.8599876420600269
27,"[300,500)","[3,3.25)",3067,1525.1164886262513,1541.8835113737487,67.76515689221306,55.380501984001555,1390.7007611430201,2.2309805977605732,1504.9597826872912,0.5448777864587282,logpar,1504.9597826872912,0.5448777864587282
28,"[300,500)","[3.25,3.5)",1706,857.3033988485347,848.6966011514653,50.629076614614796,41.30375285612676,780.2117091253775,1.3526790651820548,861.0242188566868,-0.24348889076248728,logpar,861.0242188566868,-0.24348889076248728
29,"[300,500)","[3.5,3.75)",1088,606.9969037508433,481.00309624915667,41.17034009758534,32.984845004941285,217.88702508596614,6.390913228783904,231.98305590985603,6.048530076483527,logpar,231.98305590985603,6.048530076483527
30,"[300,500)","[3.75,4.0)",891,543.9943747624877,347.0056252375123,37.88131960165178,29.8496231131986,80.47283578897279,7.035995373216025,77.72871467432503,7.1084353289383735,logpar,77.72871467432503,7.1084353289383735
40,"[500,800)","[3.25,3.5)",1155,356.85455678590495,798.145443214095,38.88257394753985,33.98529093593286,733.2643646354571,1.6686415530560066,822.1828641008847,-0.6182054953260236,logpar,822.1828641008847,-0.6182054953260236
41,"[500,800)","[3.5,3.75)",559,162.27718603541862,396.7228139645814,26.856604141913003,23.643180835073778,431.8836466009351,-1.309206199360139,469.3158973193892,-2.702988172712329,logpar,469.3158973193892,-2.702988172712329
42,"[500,800)","[3.75,4.0)",238,108.77754637612108,129.22245362387892,18.6219640848145,15.427248620541512,110.37879253384824,1.0119051354737045,108.8436545368974,1.094342089489886,logpar,108.8436545368974,1.094342089489886
43,"[500,800)","[4.0,4.25)",175,115.88880641750185,59.111193582498146,17.055462656213752,13.228756555322953,27.634242804044504,1.8455641698459446,23.262874801617325,2.1018672728775454,logpar,23.262874801617325,2.1018672728775454
53,"[800,1100)","[3.5,3.75)",280,50.31155573193786,229.68844426806214,18.174475390831446,16.73320053068151,254.04728666581207,-1.3402776076848046,268.8524462653811,-2.1548903698797375,logpar,268.8524462653811,-2.1548903698797375
54,"[800,1100)","[3.75,4.0)",152,37.39720806271113,114.60279193728887,13.762165820201089,12.328828005937952,130.30151634589294,-1.1407161208274614,126.34909739234311,-0.8535215756383473,logpar,126.34909739234311,-0.8535215756383473
55,"[800,1100)","[4.0,4.25)",105,32.017334994374444,72.98266500562556,11.705440401555784,10.246950765959598,30.384129889505108,3.63920823606591,25.744414922628742,4.035580760952688,logpar,25.744414922628742,4.035580760952688
66,"[1100,2000)","[3.75,4.0)",131,14.757253008930913,116.24274699106908,12.072996852850203,11.445523142259598,147.05470417856867,-2.5521382605368172,132.31304563384276,-1.3310944116563561,logpar,132.31304563384276,-1.3310944116563561
67,"[1100,2000)","[4.0,4.25)",93,13.248793396965018,79.75120660303499,10.307705535033731,9.643650760992955,98.39052258316181,-1.8082895283315665,76.44275494340326,0.32096877897675624,logpar,76.44275494340326,0.32096877897675624
68,"[1100,2000)","[4.25,4.5)",44,15.078840955685145,28.921159044314855,7.6862761436006934,6.6332495807108,42.47387454356126,-1.763235570261145,27.370128956008802,0.20179213696314863,logpar,27.370128956008802,0.20179213696314863
69,"[1100,2000)","[4.5,4.75)",46,16.823907731091037,29.176092268908963,7.926153400678733,6.782329983125268,9.38865884331488,2.496473689734499,5.0021086297367106,3.0499010575674936,logpar,5.0021086297367106,3.0499010575674936
81,"[2000,3000)","[4.5,4.75)",6,1.513682601734911,4.486317398265089,2.7411097390901573,2.449489742783178,12.174475293659247,-2.804761073865671,4.69482103373439,-0.07606540974842844,logpar,4.69482103373439,-0.07606540974842844
82,"[2000,3000)","[4.75,5.0)",11,6.520399359710152,4.479600640289848,4.185737612382094,3.3166247903554,6.714449128231537,-0.533919871453634,1.9611629485250848,0.6016711808009213,logpar,1.9611629485250848,0.6016711808009213
83,"[2000,3000)","[5,6)",21,12.330166456792877,8.669833543207123,5.773228425828384,4.58257569495584,2.6222003935638893,1.0475305502528207,0.6807593310934646,1.383813981163811,logpar,0.6807593310934646,1.383813981163811
