cell_id,nhit_bin,predE_bin,r_opt_deg,sigma_deg,containment_r_opt,N_on,B_on,N_off,alpha,excess,excess_err_stat,excess_err_conservative,known_b_sigma,li_ma_sigma,background_mode,background_form,statistic_kind,statistic_note
11,"[125,200)","[5,6)",2.265471935272217,1.4338430166244507,0.11356125771999359,33,38.352891189251466,nan,nan,-5.352891189251466,5.744562646538029,8.44706405736641,-0.8857240410243749,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
12,"[125,200)",>=6,1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
13,"[200,300)","[2,2.5)",0.6385640501976013,0.4041544497013092,0.5630002617835999,9,15.747074734395083,nan,nan,-6.747074734395083,3.0,4.974643176590165,-1.8505158084023163,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
14,"[200,300)","[2.5,3)",0.5542443990707397,0.35078760981559753,0.64971524477005,136,297.5150144344016,nan,nan,-161.51501443440162,11.661903789690601,20.821023376251265,-10.493129249962285,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
15,"[200,300)","[3,3.25)",0.5468682050704956,0.34611910581588745,0.702869176864624,55,125.05771800474358,nan,nan,-70.05771800474358,7.416198487095663,13.418558715627531,-7.053849669537806,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
16,"[200,300)","[3.25,3.5)",0.72874516248703,0.4612311124801636,0.6853578090667725,88,109.99203529276814,nan,nan,-21.992035292768136,9.38083151964686,14.070964263076222,-2.1733728504758254,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
17,"[200,300)","[3.5,3.75)",1.0330716371536255,0.6538428068161011,0.6527048945426941,153,192.4703880180553,nan,nan,-39.4703880180553,12.36931687685298,18.586833727616312,-2.9516829227534633,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
18,"[200,300)","[3.75,4.0)",1.3009943962097168,0.8234142065048218,0.6388174891471863,233,237.25760961878476,nan,nan,-4.257609618784755,15.264337522473747,21.68542389760423,-0.2772442284091126,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
19,"[200,300)","[4.0,4.25)",1.526131510734558,0.965906023979187,0.5858429074287415,195,186.03111789203066,nan,nan,8.968882107969335,13.96424004376894,19.520018388619174,0.6523949265143981,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
20,"[200,300)","[4.25,4.5)",1.7472426891326904,1.1058497428894043,0.5253807306289673,105,133.59540616480035,nan,nan,-28.59540616480035,10.246950765959598,15.446533791268523,-2.5712160554950114,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
21,"[200,300)","[4.5,4.75)",1.9039727449417114,1.2050460577011108,0.44638746976852417,55,85.51821952192034,nan,nan,-30.518219521920344,7.416198487095663,11.854038110362238,-3.5331077314813992,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
22,"[200,300)","[4.75,5.0)",2.1119091510772705,1.3366514444351196,0.35407647490501404,21,18.09179454913332,nan,nan,2.9082054508666815,4.58257569495584,6.2523431247119925,0.6665393200155108,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
23,"[200,300)","[5,6)",2.2743749618530273,1.439477801322937,0.1962374895811081,12,20.89822297752353,nan,nan,-8.898222977523531,3.4641016151377544,5.73569725295221,-2.11713637288428,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
24,"[200,300)",>=6,1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
25,"[300,500)","[2,2.5)",1.5800000429153442,1.0,0.7129790186882019,0,6.051968182214925,nan,nan,-6.051968182214925,0.0,2.4600748326453252,-3.4790711927797413,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
26,"[300,500)","[2.5,3)",0.4214111268520355,0.2667159140110016,0.5843835473060608,4,17.586986477322547,nan,nan,-13.586986477322547,2.0,4.646179772385325,-3.9149781676004083,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
27,"[300,500)","[3,3.25)",0.39609426259994507,0.25069257616996765,0.6196183562278748,19,30.883801826690117,nan,nan,-11.883801826690117,4.358898943540674,7.062846580996228,-2.3037958199572586,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
28,"[300,500)","[3.25,3.5)",0.4156150817871094,0.2630475163459778,0.7103378176689148,12,19.319055069896834,nan,nan,-7.319055069896834,3.4641016151377544,5.596343008599172,-1.7915534317464217,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
29,"[300,500)","[3.5,3.75)",0.6477468013763428,0.4099663496017456,0.7223257422447205,14,20.33224946179938,nan,nan,-6.332249461799378,3.7416573867739413,5.859372787406462,-1.4887150912344982,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
30,"[300,500)","[3.75,4.0)",0.9900724291801453,0.6266281008720398,0.6642460227012634,45,70.96701141585696,nan,nan,-25.96701141585696,6.708203932499369,10.768798048800848,-3.3067029213411536,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
31,"[300,500)","[4.0,4.25)",1.2538275718688965,0.7935617566108704,0.6733294129371643,62,84.81745848194524,nan,nan,-22.817458481945238,7.874007874011811,12.116825429209799,-2.6033453704480536,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
32,"[300,500)","[4.25,4.5)",1.4458905458450317,0.9151206016540527,0.6463560461997986,55,69.91221853979707,nan,nan,-14.912218539797067,7.416198487095663,11.176413491804832,-1.8532780924552261,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
33,"[300,500)","[4.5,4.75)",1.646765112876892,1.0422563552856445,0.6165552139282227,37,29.462429843154744,nan,nan,7.5375701568452556,6.082762530298219,8.152449315583308,1.334994225247699,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
34,"[300,500)","[4.75,5.0)",1.8282259702682495,1.1571050882339478,0.5390918254852295,29,23.22054959983747,nan,nan,5.779450400162531,5.385164807134504,7.226378733490065,1.1541550655610422,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
35,"[300,500)","[5,6)",2.085508346557617,1.3199419975280762,0.3362881541252136,8,24.627961998180176,nan,nan,-16.627961998180176,2.8284271247461903,5.712089109789883,-3.9070281850792132,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
36,"[300,500)",>=6,1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
37,"[500,800)","[2,2.5)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
38,"[500,800)","[2.5,3)",1.5800000429153442,1.0,0.7129790186882019,1,13.096635384799798,nan,nan,-12.096635384799798,1.0,3.7545486259735403,-4.36446560954189,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
39,"[500,800)","[3,3.25)",1.5800000429153442,1.0,0.7129790186882019,23,306.9417453926966,nan,nan,-283.9417453926966,4.795831523312719,18.164298648521957,-21.182302940444348,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
40,"[500,800)","[3.25,3.5)",0.3107539117336273,0.19667969644069672,0.590565025806427,1,1.8425920462917995,nan,nan,-0.8425920462917995,1.0,1.6859988274882636,-0.6803216080302363,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
41,"[500,800)","[3.5,3.75)",0.32525408267974854,0.2058570235967636,0.7030451893806458,0,1.0617378030843145,nan,nan,-1.0617378030843145,0.0,1.0304066202642113,-1.4572150171366713,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
42,"[500,800)","[3.75,4.0)",0.5331345796585083,0.33742696046829224,0.7524763941764832,0,2.9029240072198865,nan,nan,-2.9029240072198865,0.0,1.7037969383761336,-2.4095327377812845,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
43,"[500,800)","[4.0,4.25)",0.974081814289093,0.6165074706077576,0.6689862012863159,4,8.598646027582303,nan,nan,-4.598646027582303,2.0,3.5494571454776436,-1.7535133094538875,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
44,"[500,800)","[4.25,4.5)",1.18329656124115,0.7489218711853027,0.6910998225212097,9,10.465436105465248,nan,nan,-1.4654361054652476,3.0,4.411965107009035,-0.4642306568005488,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
45,"[500,800)","[4.5,4.75)",1.3993562459945679,0.8856685161590576,0.6936807632446289,8,6.418235209810566,nan,nan,1.5817647901894336,2.8284271247461903,3.797135131887008,0.601035805002268,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
46,"[500,800)","[4.75,5.0)",1.5490642786026,0.9804204106330872,0.6524077653884888,3,1.9078104852662219,nan,nan,1.0921895147337781,1.7320508075688772,2.2153578684416253,0.7290797297045114,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
47,"[500,800)","[5,6)",1.8611623048782349,1.1779508590698242,0.5099676847457886,5,2.5502045775998896,nan,nan,2.4497954224001104,2.23606797749979,2.7477635592604925,1.3539026755714654,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
48,"[500,800)",>=6,1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
49,"[800,1100)","[2,2.5)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
50,"[800,1100)","[2.5,3)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
51,"[800,1100)","[3,3.25)",1.5800000429153442,1.0,0.7129790186882019,0,17.87275242495359,nan,nan,-17.87275242495359,0.0,4.227617819168803,-5.978754456398689,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
52,"[800,1100)","[3.25,3.5)",1.5800000429153442,1.0,0.7129790186882019,6,146.97186320562366,nan,nan,-140.97186320562366,2.449489742783178,12.368179462055993,-15.606471289233196,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
53,"[800,1100)","[3.5,3.75)",0.2622322738170624,0.16596980392932892,0.6843349933624268,2,0.34998586714235946,nan,nan,1.6500141328576405,1.4142135623730951,1.5329663620387628,1.9162490642276533,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
54,"[800,1100)","[3.75,4.0)",0.29693174362182617,0.18793147802352905,0.7769456505775452,1,0.3852075586058716,nan,nan,0.6147924413941284,1.0,1.1769484094920524,0.8236267787142018,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
55,"[800,1100)","[4.0,4.25)",0.5141045451164246,0.32538262009620667,0.8465465307235718,0,1.9389948416194454,nan,nan,-1.9389948416194454,0.0,1.3924779501376119,-1.969261202390097,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
56,"[800,1100)","[4.25,4.5)",0.986194372177124,0.624173641204834,0.625923752784729,1,4.185716212948916,nan,nan,-3.1857162129489156,1.0,2.277216768985534,-1.872986057369265,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
57,"[800,1100)","[4.5,4.75)",1.2344653606414795,0.7813071608543396,0.7004961967468262,0,2.944756142570207,nan,nan,-2.944756142570207,0.0,1.7160291788224953,-2.4268317381187376,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
58,"[800,1100)","[4.75,5.0)",1.4706326723098755,0.9307801723480225,0.6651483774185181,0,0.8838824761869088,nan,nan,-0.8838824761869088,0.0,0.94015024128429,-1.3295732218925806,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
59,"[800,1100)","[5,6)",1.7527832984924316,1.1093565225601196,0.5799309611320496,0,0.7236166857736153,nan,nan,-0.7236166857736153,0.0,0.8506566203666526,-1.2030101294449813,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
60,"[800,1100)",>=6,1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
61,"[1100,2000)","[2,2.5)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
62,"[1100,2000)","[2.5,3)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
63,"[1100,2000)","[3,3.25)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
64,"[1100,2000)","[3.25,3.5)",1.5800000429153442,1.0,0.7129790186882019,0,3.3323425882728195,nan,nan,-3.3323425882728195,0.0,1.825470511477197,-2.581605155043203,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
65,"[1100,2000)","[3.5,3.75)",1.5800000429153442,1.0,0.7129790186882019,0,59.40652392358821,nan,nan,-59.40652392358821,0.0,7.707562774547361,-10.90013980860688,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
66,"[1100,2000)","[3.75,4.0)",0.2172287553548813,0.1374865472316742,0.7136972546577454,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
67,"[1100,2000)","[4.0,4.25)",0.23240472376346588,0.1470915973186493,0.7426062822341919,0,0.07209725376912288,nan,nan,-0.07209725376912288,0.0,0.2685093178441353,-0.37972951891872425,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
68,"[1100,2000)","[4.25,4.5)",0.29243433475494385,0.1850850135087967,0.8714531660079956,0,0.019887225086212268,nan,nan,-0.019887225086212268,0.0,0.14102207304607414,-0.19943532829572733,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
69,"[1100,2000)","[4.5,4.75)",0.5586923360824585,0.35360273718833923,0.7991706728935242,0,0.2643881103359974,nan,nan,-0.2643881103359974,0.0,0.5141868437990196,-0.7271700080943897,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
70,"[1100,2000)","[4.75,5.0)",1.5800000429153442,1.0,0.7129790186882019,2,23.628762222979326,nan,nan,-21.628762222979326,1.4142135623730951,5.062485775089084,-5.777564740897267,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
71,"[1100,2000)","[5,6)",1.5800000429153442,1.0,0.7129790186882019,0,0.6159595393960069,nan,nan,-0.6159595393960069,0.0,0.7848308985991868,-1.1099185009684331,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
72,"[1100,2000)",>=6,1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
73,"[2000,3000)","[2,2.5)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
74,"[2000,3000)","[2.5,3)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
75,"[2000,3000)","[3,3.25)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
76,"[2000,3000)","[3.25,3.5)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
77,"[2000,3000)","[3.5,3.75)",1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
78,"[2000,3000)","[3.75,4.0)",1.5800000429153442,1.0,0.7129790186882019,0,0.7907607291085121,nan,nan,-0.7907607291085121,0.0,0.8892472823171922,-1.2575855669563898,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
79,"[2000,3000)","[4.0,4.25)",1.5800000429153442,1.0,0.7129790186882019,0,2.186012551006816,nan,nan,-2.186012551006816,0.0,1.4785170107262262,-2.0909388087683562,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
80,"[2000,3000)","[4.25,4.5)",1.5800000429153442,1.0,0.7129790186882019,0,6.2702250357185045,nan,nan,-6.2702250357185045,0.0,2.504041740011237,-3.5412497894722152,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
81,"[2000,3000)","[4.5,4.75)",0.2023904025554657,0.12809519469738007,0.7595100998878479,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
82,"[2000,3000)","[4.75,5.0)",0.2559939920902252,0.16202151775360107,0.8102084398269653,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
83,"[2000,3000)","[5,6)",0.3033556044101715,0.1919972151517868,0.7039083242416382,0,0.048217996263883456,nan,nan,-0.048217996263883456,0.0,0.21958596554398338,-0.31054145057909244,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
84,"[2000,3000)",>=6,1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
