source_file_id	hour	interval_index	start_mjd	stop_mjd	duration_seconds
1311	20220302_07	0	59639.958612507027283	59639.999549688967818	3536.972519662231
1312	20220302_08	0	59640.000052790695918	59640.041371454906766	3569.932587817311
1313	20220302_09	0	59640.041868782442180	59640.083047352352878	3557.828440284356
1314	20220302_10	0	59640.083522077868111	59640.090714615471370	621.435248921625
1315	20220302_12	0	59640.200545370811597	59640.201058843304054	44.364023348317
1315	20220302_12	1	59640.202074776701920	59640.208224711859657	531.354397628456
1316	20220302_13	0	59640.208731842176348	59640.224476324234274	1360.323249804787
1316	20220302_13	1	59640.225454408915539	59640.249870755920711	2109.572381246835
1317	20220302_14	0	59640.250335902404913	59640.291454286823864	3552.628413797356
1318	20220302_15	0	59640.291912992761354	59640.332818901559222	3534.270520135760
1319	20220302_16	0	59640.333296782955586	59640.374849867643206	3590.186517010443
1320	20220302_17	0	59640.375350025948137	59640.416589595195546	3563.098782976158
1321	20220302_18	0	59640.416613332403358	59640.458121659299650	3586.319443839602
1322	20220302_19	0	59640.458580561600684	59640.499535072332947	3538.469727267511
1323	20220302_20	0	59640.499969446573232	59640.540666179396794	3516.197715955786
1324	20220302_21	0	59640.541628248131019	59640.582936009952391	3568.990621366538
1325	20220302_22	0	59640.583384027944703	59640.624890269129537	3586.139238369651
1326	20220302_23	0	59640.625335898897902	59640.666536699311109	3559.749155701138
1327	20220303_00	0	59640.666975000734965	59640.708041850761219	3548.175842268392
1328	20220303_01	0	59640.708452123755706	59640.749848780054890	3576.671104249544
1329	20220303_02	0	59640.750251620389463	59640.772303604157059	1905.291397520341
1329	20220303_02	1	59640.773232663159433	59640.791588405096263	1585.936103342101
1330	20220303_03	0	59640.792013445854536	59640.833225040070829	3560.681740287691
1331	20220303_04	0	59640.833282525643881	59640.874802764614287	3587.348647043109
1332	20220303_05	0	59640.875250000179221	59640.916367291050847	3552.533931308426
1333	20220303_06	0	59640.916800943610724	59640.958019348196103	3561.270156176761
1334	20220303_07	0	59640.958464685427316	59640.999813843554875	3572.567262221128
1335	20220303_08	0	59641.000264646390860	59641.041531702991051	3565.473690256476
1336	20220303_09	0	59641.041973390863859	59641.073355504755455	2711.414640233852
1336	20220303_09	1	59641.074316911581263	59641.083248294242367	771.671461919323
1337	20220303_10	0	59641.083693763983320	59641.087933047412662	366.274088295177
1337	20220303_10	1	59641.092618173439405	59641.092621921583486	0.323839648627
1338	20220303_12	0	59641.199529746729240	59641.208243329550896	752.853555791080
1339	20220303_13	0	59641.208310075227928	59641.249881654497585	3591.784448898397
1340	20220303_14	0	59641.250314133882057	59641.291356846581039	3546.090377192013
1341	20220303_15	0	59641.291789126036747	59641.333186778188974	3576.757145952433
1342	20220303_16	0	59641.333624094935658	59641.374918515990430	3567.837979132310
1343	20220303_17	0	59641.375362086582754	59641.416348752856720	3541.247966070659
1344	20220303_18	0	59641.416766679598368	59641.436862665395893	1736.293172906153
1344	20220303_18	1	59641.437797467100609	59641.457984441876761	1744.154620659538
1345	20220303_19	0	59641.458389122934022	59641.499917204433586	3588.026241562329
1346	20220303_20	0	59641.499971190081851	59641.541243977655540	3565.968846366741
1347	20220303_21	0	59641.541637963673566	59641.583122827512852	3584.292235714383
1348	20220303_22	0	59641.583530109492131	59641.624811976595083	3566.753317695111
1349	20220303_23	0	59641.625204204639886	59641.666539043631929	3571.330088912509
1350	20220304_00	0	59641.666934063548979	59641.708269124712388	3571.349284518510
1351	20220304_01	0	59641.708652797118702	59641.749944629154925	3567.614287929609
1352	20220304_02	0	59641.750322933374264	59641.778350452477753	2421.577650541440
1352	20220304_02	1	59641.779260199582495	59641.791481696440314	1055.937328515574
1353	20220304_03	0	59641.791877568874042	59641.832870947226183	3541.827889624983
1354	20220304_04	0	59641.833384036079224	59641.874861483636778	3583.651468972676
1355	20220304_05	0	59641.875262992645730	59641.916526003085892	3565.124102029949
1356	20220304_06	0	59641.916638092559879	59641.958193981910881	3590.428839926608
1357	20220304_07	0	59641.958307061009691	59641.977031457150588	1617.787826573476
1357	20220304_07	1	59641.977943983401929	59641.990555526666867	1089.637338090688
1357	20220304_07	2	59641.991462047160894	59641.999902252529864	729.233743879013
1358	20220304_08	0	59642.000291680611554	59642.041351547937666	3547.572536976077
1359	20220304_09	0	59642.041754870006116	59642.083127492267522	3574.594563385472
1360	20220304_10	0	59642.083530789350334	59642.085183958268317	142.833794513717
1361	20220304_12	0	59642.197165858735389	59642.208261626852618	958.674365328625
1362	20220304_13	0	59642.208367722079856	59642.249853718669328	3584.390105330385
1363	20220304_14	0	59642.249954054845148	59642.279796738090226	2578.407832374796
1363	20220304_14	1	59642.280695866771566	59642.291400353984500	924.867695197463
1364	20220304_15	0	59642.291796766032348	59642.333142113093345	3572.237986070104
1365	20220304_16	0	59642.333556023782876	59642.343696665397147	876.151435473002
1365	20220304_16	1	59642.344606715632835	59642.374856414498936	2613.573982031085
1366	20220304_17	0	59642.375258570362348	59642.416547602450009	3567.372372373939
1367	20220304_18	0	59642.416936808316677	59642.458093012341124	3555.896027712151
1368	20220304_19	0	59642.458467827469576	59642.499583255157631	3552.372952247970
1369	20220304_21	0	59642.541750974822207	59642.583238766084833	3584.545165090822
1370	20220304_22	0	59642.583328369757510	59642.624873259606829	3589.478482981212
1371	20220304_23	0	59642.624980917003995	59642.666203646185750	3561.643801303580
1372	20220305_00	0	59642.666706383170094	59642.697514020350354	2661.779852374457
1372	20220305_00	1	59642.698405797134910	59642.707924929149158	822.453006030992
1373	20220305_01	0	59642.708290978029254	59642.749982147011906	3602.117000101134
1374	20220305_02	0	59642.750341451406712	59642.791491588825011	3555.371872941032
1375	20220305_03	0	59642.791878274307237	59642.833246160465933	3574.185364111327
1376	20220305_04	0	59642.833344793776632	59642.874950280682242	3594.714068644680
1377	20220305_05	0	59642.875042025625589	59642.913938491961744	3360.654691443779
1377	20220305_05	1	59642.914958618894161	59642.916604570651543	142.210231837817
1378	20220305_06	0	59642.917007907817606	59642.958242720036651	3562.687775725499
1379	20220305_07	0	59642.958650722030143	59642.999922665156191	3565.895886090584
1380	20220305_08	0	59643.000316909208777	59643.041473419158137	3555.922459624708
1381	20220305_09	0	59643.041617727569246	59643.082100277344580	3497.692300588824
1382	20220305_10	0	59643.086195388677879	59643.086199102108367	0.320840394124
1383	20220305_12	0	59643.194320835187682	59643.208143960473535	1194.318024697714
1384	20220305_13	0	59643.208518069011916	59643.249838724281290	3570.104615273885
1385	20220305_14	0	59643.249979324558808	59643.291585782106267	3594.797932100482
1386	20220305_15	0	59643.291934497865441	59643.333182300062617	3563.810109836049
1387	20220305_16	0	59643.333529631221609	59643.336691412478103	273.177900561132
1387	20220305_16	1	59643.337544217320101	59643.341224466639687	317.973541212268
1387	20220305_16	2	59643.342076851869933	59643.374933291721391	2838.796403165907
1388	20220305_17	0	59643.375267362986051	59643.392575876096089	1495.455532707274
1388	20220305_17	1	59643.393417143917759	59643.416360863615409	1982.337381877005
1389	20220305_18	0	59643.416699777575559	59643.458082093209669	3575.432070787065
1390	20220305_19	0	59643.458419215196045	59643.469850921312172	987.699408433400
1390	20220305_19	1	59643.470695611096744	59643.483671961759683	1121.156697277911
1390	20220305_19	2	59643.484509267305839	59643.499891308834776	1329.008388100192
1391	20220305_20	0	59643.499995959769876	59643.541571200534236	3592.100802040659
1392	20220305_21	0	59643.541901620497811	59643.583242329834320	3571.837286674418
1393	20220305_22	0	59643.583587965382321	59643.593049440125469	817.471417807974
1393	20220305_22	1	59643.593910037168826	59643.624898440473771	2677.398045547307
1394	20220305_23	0	59643.625047107518185	59643.666442731024290	3576.581870927475
1395	20220306_00	0	59643.666777570761042	59643.708026044878352	3563.868163735606
1396	20220306_01	0	59643.708508231800806	59643.749941747279081	3579.855737322941
1397	20220306_02	0	59643.750082547172497	59643.791526672015607	3580.772386444733
1398	20220306_03	0	59643.791688777593663	59643.833157738372392	3582.918211282231
1399	20220306_04	0	59643.833344792605203	59643.872858919312421	3414.020547503605
1399	20220306_04	1	59643.874214816860331	59643.874941619789752	62.795773101971
1400	20220306_05	0	59643.875256023224210	59643.916575810726499	3570.029640197754
1401	20220306_06	0	59643.916880799901264	59643.958079456453561	3559.563926118426
1402	20220306_07	0	59643.958287626854144	59643.969304565813218	951.863526063971
1402	20220306_07	1	59643.970143061626004	59643.987464133409958	1496.540602133609
1402	20220306_07	2	59643.988186691873125	59643.999687203759095	993.644226947799
1403	20220306_08	0	59644.000204058538657	59644.041486752787023	3566.824783058837
1404	20220306_09	0	59644.041799544029345	59644.078872770158341	3203.126737545244
1405	20220306_10	0	59644.083771886180330	59644.083775642931869	0.324583332986
1406	20220306_12	0	59644.191842486747191	59644.207897991967911	1387.195651070215
1407	20220306_13	0	59644.208616327421623	59644.249866502650548	3564.015139779076
1408	20220306_14	0	59644.250051754839660	59644.291488151822705	3580.104699335061
1409	20220306_15	0	59644.291843531587801	59644.333079335323418	3562.773442757316
1410	20220306_16	0	59644.333428967715008	59644.374833010246221	3577.309274696745
1411	20220306_17	0	59644.375167397622135	59644.416474679725070	3568.949173693545
1412	20220306_18	0	59644.416806713023107	59644.457846682504169	3545.853363163769
1413	20220306_19	0	59644.458355697708612	59644.499692245786719	3571.477753948420
1414	20220306_20	0	59644.499993771751178	59644.541287872110843	3567.810271074995
1415	20220306_21	0	59644.541617600298196	59644.583102712480468	3584.313692548312
1416	20220306_22	0	59644.583450710852048	59644.587528906522493	352.356105926447
1416	20220306_22	1	59644.588428014241799	59644.624680526692828	3132.217075768858
1417	20220306_23	0	59644.625039586630010	59644.666439486129093	3576.951316720806
1418	20220307_00	0	59644.666795835364610	59644.708109373917978	3569.489731010981
1419	20220307_01	0	59644.708625250808836	59644.742304612569569	2909.896856127307
1419	20220307_01	1	59644.743198175630823	59644.749919763504295	580.745192267932
1420	20220307_02	0	59644.750064475323597	59644.791624565441452	3590.791786182672
1421	20220307_03	0	59644.791785776287725	59644.833262074498634	3583.552165422589
1422	20220307_04	0	59644.833445987984305	59644.874779435682285	3571.209881105460
1423	20220307_05	0	59644.874970284618030	59644.916462673361821	3584.942387463525
1424	20220307_06	0	59644.916833801646135	59644.957970795323490	3554.236253723502
1425	20220307_07	0	59644.958331491456192	59644.999808880442288	3583.646408398636
1426	20220307_08	0	59644.999986008042470	59645.002018987921474	175.649461545981
1426	20220307_08	1	59645.002749896506430	59645.041311926841445	3331.759420945309
1427	20220307_09	0	59645.041858730379317	59645.077058062248398	3041.222273488529
1428	20220307_12	0	59645.188975819473853	59645.208103367294825	1652.620131731965
1429	20220307_13	0	59645.208447701697878	59645.249802780039317	3573.078768700361
1430	20220307_14	0	59645.249976780221914	59645.291604992846260	3596.677570743486
1431	20220307_15	0	59645.291955351793149	59645.333055935167067	3551.090403506532
1432	20220307_16	0	59645.333405103490804	59645.372468896624923	3375.111726787873
1432	20220307_16	1	59645.373369682543853	59645.374633069703123	109.156650560908
1433	20220307_17	0	59645.374990757882188	59645.397868693806231	1976.653663837351
1433	20220307_17	1	59645.398750731183100	59645.416293730588222	1515.715148602612
1434	20220307_18	0	59645.416628290178778	59645.458116136374883	3584.549911343493
1435	20220307_19	0	59645.458437510496879	59645.499891534396738	3581.627664947882
1436	20220307_20	0	59645.500031848016079	59645.517589287119335	1516.962738521397
1436	20220307_20	1	59645.518434492914821	59645.529959769752168	995.783918746747
1436	20220307_20	2	59645.530685821868246	59645.541456035098236	930.546423071064
1437	20220307_21	0	59645.541639712384494	59645.583114893772290	3583.455671905540
1438	20220307_22	0	59645.583303847408388	59645.624956817940983	3598.816654016264
1439	20220307_23	0	59645.625144566285599	59645.666486309790344	3571.926638809964
1440	20220308_00	0	59645.666802778512647	59645.692731716277194	2240.260222856887
1440	20220308_00	1	59645.693798407388385	59645.708173244122008	1241.985893785022
1441	20220308_01	0	59645.708339012096985	59645.749720751256973	3575.382263422944
1442	20220308_02	0	59645.750037510471884	59645.791415635387239	3575.069992686622
1443	20220308_03	0	59645.791739817635971	59645.833002529441728	3565.098300017416
1444	20220308_04	0	59645.833321774232900	59645.874761358609248	3580.380090116523
1445	20220308_05	0	59645.874980686254275	59645.916612100016209	3596.954149031080
1446	20220308_06	0	59645.916829518835584	59645.957876669235702	3546.473794570193
1447	20220308_07	0	59645.958415975779644	59645.999888605576416	3583.235214441083
1448	20220308_08	0	59646.000214147381485	59646.041509486960422	3567.917339620180
1449	20220308_09	0	59646.041840517144010	59646.073820260928187	2763.049862952903
1454	20220308_16	0	59646.333568771289720	59646.374926925695036	3573.344540619291
1455	20220308_17	0	59646.375102899779449	59646.390112054126803	1296.790935611352
1455	20220308_17	1	59646.390819342042960	59646.416575408264180	2225.324121513404
1456	20220308_18	0	59646.416901862896339	59646.458213571881060	3569.331656279974
1457	20220308_19	0	59646.458519677238655	59646.499928078010271	3577.685826667584
1458	20220308_20	0	59646.500078148215835	59646.541615678710514	3588.842634740286
1459	20220308_21	0	59646.541914630077372	59646.583102894976037	3558.666087244637
1460	20220308_22	0	59646.583408573227644	59646.624892556435952	3584.216149197891
1461	20220308_23	0	59646.625190525453945	59646.629776103203767	396.193917584606
1461	20220308_23	1	59646.630623623794236	59646.666512594318192	3100.807053269818
1462	20220309_00	0	59646.666719572727743	59646.679561212993576	1109.517718967982
1462	20220309_00	1	59646.680312171338301	59646.708032588416245	2395.044035534374
1463	20220309_01	0	59646.708315549803956	59646.749850601474463	3588.628464331850
1464	20220309_02	0	59646.750123628298752	59646.791581368197512	3581.948727252893
1465	20220309_03	0	59646.791864381462801	59646.833180553359853	3569.717251905240
1466	20220309_04	0	59646.833481488669349	59646.874766362088849	3567.013063444756
1467	20220309_05	0	59646.875301284468151	59646.916311476037663	3543.280551605858
1468	20220309_06	0	59646.916846481435641	59646.958190375611593	3572.112456802279
1469	20220309_07	0	59646.958436934757628	59646.999872971973673	3580.073615466245
1470	20220309_08	0	59647.000107571540866	59647.041526862631144	3578.626750200056
1471	20220309_09	0	59647.041773266442760	59647.071557842944458	2573.387409746647
1472	20220309_12	0	59647.183901176176732	59647.208144341173465	2094.609455717728
1473	20220309_13	0	59647.208675827532716	59647.215643155279395	601.977117313072
1473	20220309_13	1	59647.216704539030616	59647.249912096987828	2869.133007503115
1474	20220309_14	0	59647.250435533809650	59647.250439288502093	0.324405427091
1474	20220309_14	1	59647.290579770560726	59647.291115221320069	46.262945607305
1475	20220309_15	0	59647.291642838048574	59647.332926321796549	3566.892995825037
1476	20220309_16	0	59647.333451166254235	59647.359496476106870	2250.314771267585
1476	20220309_16	1	59647.363036599977931	59647.374591192878142	998.316826578230
1477	20220309_17	0	59647.375098414820968	59647.416308220104838	3560.527176526375
1478	20220309_18	0	59647.416803477957728	59647.428481864801142	1009.012623270974
1478	20220309_18	1	59647.429495858428709	59647.458194337916211	2479.548627720214
1479	20220309_19	0	59647.458675950838369	59647.499747214424133	3548.557173809968
1480	20220309_20	0	59647.500214153806155	59647.541447339746810	3562.547265272588
1481	20220309_21	0	59647.541947018842620	59647.582793208326621	3529.110771417618
1482	20220309_22	0	59647.583303710242035	59647.587625960411970	373.442414682359
1482	20220309_22	1	59647.588686590403086	59647.624813676637132	3121.380250621587
1483	20220309_23	0	59647.625336352153681	59647.666323584409838	3541.296866931953
1484	20220310_00	0	59647.666817138771876	59647.707896246167365	3549.234878970310
1485	20220310_01	0	59647.708375697635347	59647.749921046888630	3589.518175483681
1486	20220310_02	0	59647.750400714925490	59647.791246019129176	3529.034283198416
1487	20220310_03	0	59647.791716282314155	59647.832940271815460	3561.752692912705
1488	20220310_04	0	59647.833424074771756	59647.874590932318824	3556.816492066719
1489	20220310_05	0	59647.875054402466048	59647.916181182285072	3553.353776363656
1490	20220310_06	0	59647.916654885644675	59647.957896198655362	3563.249444123358
1491	20220310_07	0	59647.958380347256025	59647.999625436234055	3563.575687701814
1492	20220310_08	0	59648.000112733257993	59648.041348112063133	3562.736728764139
1493	20220310_09	0	59648.041832197945041	59648.042370434050099	46.503599477001
1498	20220310_16	0	59648.333385657082545	59648.374473344010767	3549.976150598377
1499	20220310_17	0	59648.374990875949152	59648.416613030865847	3596.154184802435
1500	20220310_18	0	59648.416637622220151	59648.457997420278843	3573.486552271061
1501	20220310_19	0	59648.458451925711415	59648.499741832427389	3567.447940260172
1502	20220310_20	0	59648.500202547198569	59648.541626767524576	3579.052636167035
1503	20220310_21	0	59648.542111346068850	59648.583108235674445	3542.131261923350
1504	20220310_22	0	59648.583604404047946	59648.624683099100366	3549.199252529070
1505	20220310_23	0	59648.625184264965355	59648.666341580326844	3555.992047232576
1506	20220311_00	0	59648.666844706851407	59648.707404626817151	3504.377085040323
1507	20220311_01	0	59648.717309158746502	59648.717313249027939	0.353400316089
1507	20220311_01	1	59648.719772238386213	59648.719775851757731	0.312195299193
1507	20220311_01	2	59648.725397629954387	59648.725401685696852	0.350416149013
1507	20220311_01	3	59648.727957524708472	59648.727959891562932	0.204496225342
1507	20220311_01	4	59648.730414016325085	59648.730418097882648	0.352646573447
1507	20220311_01	5	59648.733659619385435	59648.733663731574779	0.355293159373
1507	20220311_01	6	59648.736166329479602	59648.736170222822693	0.336384843104
1507	20220311_01	7	59648.738707078089647	59648.738709422745160	0.202578236349
1507	20220311_01	8	59648.741176856179663	59648.741180962024373	0.354744982906
1507	20220311_01	9	59648.746949224587297	59648.746952134104504	0.251382286660
1508	20220311_02	0	59648.751955556246685	59648.751959502682439	0.340972049162
1508	20220311_02	1	59648.755568418084295	59648.765284052577044	839.430820173584
1508	20220311_02	2	59648.767772808590962	59648.772105159958301	374.315158138052
1508	20220311_02	3	59648.773156162831583	59648.791468096533208	1582.151071820408
1509	20220311_03	0	59648.791978827292041	59648.830725522660941	3347.714479872957
1509	20220311_03	1	59648.831771891964308	59648.832871533668367	95.009043230675
1510	20220311_04	0	59648.833381400901999	59648.874676880230254	3567.929413961247
1511	20220311_05	0	59648.875184646596608	59648.916393131963559	3560.413135704584
1512	20220311_06	0	59648.916900116601028	59648.958148164390877	3563.831329043023
1513	20220311_07	0	59648.958659632960916	59648.999453799384355	3524.615978985094
1514	20220311_08	0	59648.999957532374538	59649.041204045708582	3563.698752061464
1515	20220311_09	0	59649.041690646750794	59649.065760660581873	2079.649195005186
1520	20220311_16	0	59649.333625955463503	59649.374947370401060	3570.170250604860
1521	20220311_17	0	59649.375460542229121	59649.416366512909008	3534.275866742246
1522	20220311_18	0	59649.416856842464767	59649.458042845326418	3558.470647246577
1523	20220311_19	0	59649.458502507368394	59649.499963709335134	3582.247849926353
1524	20220311_20	0	59649.500408255786169	59649.541512782991049	3551.431150501594
1525	20220311_21	0	59649.541984616706031	59649.553797020729689	1020.591707644053
1525	20220311_21	1	59649.554804989915283	59649.583267009154952	2459.118462307379
1526	20220311_22	0	59649.583755904568534	59649.624605150842399	3529.374878061935
1527	20220311_23	0	59649.625097126772744	59649.666426689160289	3570.874190283939
1528	20220312_00	0	59649.666900116644683	59649.708272293901246	3574.556114966981
1529	20220312_01	0	59649.708731397491647	59649.749616266468365	3532.452679588459
1530	20220312_02	0	59649.750091091322247	59649.791413941980863	3570.294296904467
1531	20220312_03	0	59649.791889012580214	59649.833151000828366	3565.035784640349
1532	20220312_04	0	59649.833645717604668	59649.874733603777713	3549.993365351111
1533	20220312_05	0	59649.875262280300376	59649.916196082129318	3536.680478020571
1534	20220312_06	0	59649.916705933312187	59649.958240137653775	3588.555255113170
1535	20220312_07	0	59649.958743643110211	59649.964626176588354	508.250892511569
1535	20220312_07	1	59649.965660072768515	59649.999783637482324	2948.275991273113
1536	20220312_08	0	59650.000288088056550	59650.041237115357944	3537.995958840474
1537	20220312_09	0	59650.041732292178494	59650.062938651069999	1832.229408225976
1538	20220312_12	0	59650.174781031753810	59650.175870495237177	94.129644962959
1538	20220312_12	1	59650.179606842430076	59650.180151890599518	47.092161839828
1539	20220312_13	0	59650.210340308578452	59650.217688145807188	634.853136562742
1539	20220312_13	1	59650.219525928871008	59650.223194273225090	316.944952192716
1539	20220312_13	2	59650.224962176485860	59650.230202323364210	452.748690289445
1539	20220312_13	3	59650.232232294991263	59650.234848841784697	226.069642952643
1539	20220312_13	4	59650.236671650287462	59650.249726005975390	1127.896331436932
1540	20220312_14	0	59650.250243897120527	59650.269575811515097	1670.277403690852
1540	20220312_14	1	59650.273163810110418	59650.290853332568076	1528.374740341678
1541	20220312_15	0	59650.291355910216225	59650.296061599430686	406.571548129432
1541	20220312_15	1	59650.300289380102186	59650.303430800231581	271.418699179776
1541	20220312_15	2	59650.306862346486014	59650.306866251041356	0.337353581563
1542	20220312_16	0	59650.336801319564984	59650.342055775268818	453.984972811304
1542	20220312_16	1	59650.343712639514706	59650.349464064383938	496.923108701594
1542	20220312_16	2	59650.353534267538635	59650.363517443482124	862.546401517466
1542	20220312_16	3	59650.367049431421037	59650.369689183578885	228.074586438015
1542	20220312_16	4	59650.373582081265340	59650.374645594623871	91.887554177083
1543	20220312_17	0	59650.375160649600730	59650.376742336840834	136.657777545042
1543	20220312_17	1	59650.380195841957175	59650.382833316449251	227.877796115354
1543	20220312_17	2	59650.386492022575112	59650.389140012543066	228.786333231255
1543	20220312_17	3	59650.392824705078965	59650.395478681144596	229.303532070480
1543	20220312_17	4	59650.399216678088123	59650.401877503245487	229.895293596201
1543	20220312_17	5	59650.408116088459792	59650.408131858646811	1.362544158474
1544	20220312_18	0	59650.423517422241275	59650.426701785181649	275.128958048299
1544	20220312_18	1	59650.428523162612692	59650.441266972607991	1101.065183593892
1544	20220312_18	2	59650.444987408416637	59650.447669860339374	231.763846124522
1544	20220312_18	3	59650.453546419252234	59650.456231465723249	231.988015095703
1545	20220312_19	0	59650.462244800764893	59650.464948268818262	233.579639811069
1545	20220312_19	1	59650.468672986411548	59650.471372909072670	233.273317920975
1545	20220312_19	2	59650.475022346443438	59650.477736925655336	234.539643907920
1545	20220312_19	3	59650.484020835421688	59650.486750256823143	235.822009085678
1545	20220312_19	4	59650.490629517858906	59650.493329361670476	233.266505319625
1545	20220312_19	5	59650.496976053684193	59650.499676642735722	233.330894052051
1546	20220312_20	0	59650.503295966707810	59650.506527857251058	279.235342936590
1546	20220312_20	1	59650.510010108031565	59650.511643519836070	141.126779909246
1546	20220312_20	2	59650.539297577422985	59650.541473721335933	188.018834078684
1547	20220312_21	0	59650.541991319601948	59650.543076970825496	93.800265714526
1547	20220312_21	1	59650.544742947633495	59650.549589733476751	418.762296857312
1547	20220312_21	2	59650.556220389618829	59650.565863569376233	833.170731039718
1547	20220312_21	3	59650.567856745903555	59650.582916197046870	1301.136578782462
1548	20220312_22	0	59650.583420147646393	59650.624910180536972	3584.738841746002
1549	20220312_23	0	59650.625422931829235	59650.666480921347102	3547.410294343717
1550	20220313_00	0	59650.666992477279564	59650.708113872518879	3552.888548676856
1551	20220313_01	0	59650.708596807729919	59650.749739567036158	3554.734404059127
1552	20220313_02	0	59650.750240767207288	59650.791391081060283	3555.387116898783
1553	20220313_03	0	59650.791914703164366	59650.832851699778985	3536.956507503055
1554	20220313_04	0	59650.833377668343019	59650.874703687484725	3570.568053843454
1555	20220313_05	0	59650.875233565275266	59650.916459945969109	3561.959291948006
1556	20220313_06	0	59650.916990986290330	59650.957777910829464	3523.990280181170
1557	20220313_07	0	59650.958307665634493	59650.999701590837503	3576.435137540102
1558	20220313_08	0	59651.000223155555432	59651.041451965225860	3562.169155525044
1559	20220313_09	0	59651.041979883499152	59651.060638136281341	1612.073040381074
1564	20220313_16	0	59651.333667249360587	59651.374573099768895	3534.265475277789
1565	20220313_17	0	59651.375091669935500	59651.416137645246636	3546.372266882099
1566	20220313_18	0	59651.416643796648714	59651.457914487546077	3565.787693532184
1567	20220313_19	0	59651.458387515609502	59651.499971408869897	3592.848377698101
1568	20220313_20	0	59651.499966104471241	59651.541201372230717	3562.727134418674
1569	20220313_21	0	59651.541671539351228	59651.583246463873365	3592.073478712700
1570	20220313_22	0	59651.583722479903372	59651.624940469002468	3561.234258161858
1571	20220313_23	0	59651.625403257843573	59651.662821888065082	3232.969651138410
1571	20220313_23	1	59651.663807195080153	59651.666579638724215	239.539130846970
1572	20220314_00	0	59651.666639054812549	59651.708000885846559	3573.662201338448
1573	20220314_01	0	59651.708405102632241	59651.749763395360787	3573.356491746381
1574	20220314_02	0	59651.750195614615222	59651.791478141625703	3566.810333705507
1575	20220314_03	0	59651.791926880199753	59651.833109143641195	3558.147561340593
1576	20220314_04	0	59651.833566449713544	59651.874746476831206	3557.954342965968
1577	20220314_05	0	59651.875290903437417	59651.910296606540214	3024.492748081684
1577	20220314_05	1	59651.911390993998793	59651.916412870385102	433.890119777061
1578	20220314_06	0	59651.916880338802002	59651.958140624752559	3564.888706128113
1579	20220314_07	0	59651.958686596626649	59651.976377897561179	1528.528400743380
1579	20220314_07	1	59651.977404199977173	59651.999502028687857	1909.252400603145
1580	20220314_08	0	59651.999975247294060	59652.041166942050040	3558.962426916696
1581	20220314_09	0	59652.041711343736097	59652.058166717157292	1421.744263591245
1586	20220314_16	0	59652.333405096243951	59652.344839100805984	987.897994159721
1586	20220314_16	1	59652.345852551625285	59652.374661472800653	2489.090789551847
1587	20220314_17	0	59652.375131252629217	59652.416607896680944	3583.582046069205
1588	20220314_18	0	59652.417133359667787	59652.458285633336345	3555.556444963440
1589	20220314_19	0	59652.458716666704277	59652.499563396821031	3529.157482087612
1590	20220314_20	0	59652.499994725578290	59652.541614972687967	3595.989350276068
1591	20220314_21	0	59652.542061579551955	59652.582859933012514	3524.977738992311
1592	20220314_22	0	59652.583311378068174	59652.624821287885425	3586.456208210438
1593	20220314_23	0	59652.625273155390460	59652.666219831888156	3537.792849401012
1594	20220315_00	0	59652.666748988252948	59652.708068465981341	3570.002875733189
1595	20220315_01	0	59652.708583006962726	59652.749798964803631	3561.058757454157
1596	20220315_02	0	59652.750251628305705	59652.765268338953319	1297.443799953908
1596	20220315_02	1	59652.766428593044111	59652.791328931656608	2151.389256119728
1597	20220315_03	0	59652.791805325716268	59652.833281620878552	3583.551902021281
1598	20220315_04	0	59652.833775471255649	59652.874950431672914	3557.516580051742
1599	20220315_05	0	59652.875452568572655	59652.894657847100461	1659.336064802483
1599	20220315_05	1	59652.895704868074972	59652.916495320714603	1796.295108064078
1600	20220315_06	0	59652.917037616520247	59652.957987195433816	3538.043618132360
1601	20220315_07	0	59652.958497223422455	59652.999442022344738	3537.630626885220
1602	20220315_08	0	59652.999982545559760	59653.041582312063838	3594.219825952314
1603	20220315_09	0	59653.042117483681068	59653.055003031913657	1113.311367295682
1603	20220315_09	1	59653.060431870544562	59653.060435786414018	0.338331121020
1608	20220315_16	0	59653.333359030344582	59653.374934925079287	3592.157305078581
1609	20220315_17	0	59653.375402799589210	59653.407383206344093	2763.107143621892
1609	20220315_17	1	59653.408432885058573	59653.416515899596561	698.372456082143
1610	20220315_18	0	59653.416959064954426	59653.458104987177649	3555.007680086419
1611	20220315_19	0	59653.458534263212641	59653.499775422475068	3563.236160273664
1612	20220315_20	0	59653.500216910390009	59653.541550440895662	3571.217035688460
1613	20220315_21	0	59653.542004862756585	59653.564059624099173	1905.531379999593
1613	20220315_21	1	59653.565067827519670	59653.567290701641468	192.056324123405
1613	20220315_21	2	59653.568299771097372	59653.582914067548700	1262.675213394687
1614	20220315_22	0	59653.583386126003461	59653.593680045421934	889.394637756050
1614	20220315_22	1	59653.594690523197642	59653.624923606141238	2612.138366326690
1615	20220315_23	0	59653.625383105892979	59653.666349886450917	3539.529840205796
1616	20220316_00	0	59653.666772698168643	59653.708308785026020	3588.717904477380
1617	20220316_01	0	59653.708736125568976	59653.749609690945363	3531.476048519835
1618	20220316_02	0	59653.750120031632832	59653.791258969526098	3554.404233978130
1619	20220316_03	0	59653.791690049387398	59653.833211522498459	3587.455276795663
