cell_id,include,subset_version,subset_reason,nhit_bin,predE_bin,mc_count,central99_flag,physical_ridge_flag,ridge_peak_fraction,fit_predE_range_flag,tail_bin_flag,psf_quality_flag,cell_role,exclusion_source
11,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[125,200)","[4.25,4.5)",7175,1,0,0.030061295715165557,1,0,1,excluded,MC_prefit_selector
12,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[125,200)","[4.5,4.75)",5325,1,0,0.02231029960742252,1,0,1,excluded,MC_prefit_selector
13,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[125,200)","[4.75,5)",4880,1,0,0.020445870813938387,1,0,1,excluded,MC_prefit_selector
14,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[125,200)","[5,5.25)",5230,1,0,0.021912275482970853,1,0,1,high_energy_probe,high_energy_probe
15,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[125,200)","[5.25,5.5)",5615,1,0,0.023525320618906564,1,0,1,high_energy_probe,high_energy_probe
16,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[125,200)","[5.5,5.75)",5310,1,0,0.022247453693035414,1,0,1,high_energy_probe,high_energy_probe
17,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[125,200)","[5.75,6)",2934,0,0,0.012292660854117874,1,0,1,high_energy_probe,high_energy_probe
18,0,v5_predbin_gap025_selector,diagnostic tail bin excluded from main fit,"[125,200)",>=6,157,0,0,0.0,0,1,1,diagnostic_tail,fit_predE_range
19,0,v5_predbin_gap025_selector,diagnostic tail bin excluded from main fit,"[200,300)",<2,0,0,0,0.0,0,1,1,diagnostic_tail,fit_predE_range
20,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[200,300)","[2,2.25)",372,0,0,0.002285587893757027,1,0,1,excluded,MC_prefit_selector
21,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[200,300)","[2.25,2.5)",17593,1,1,0.108092332835665,1,0,1,baseline_fit,
22,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[200,300)","[2.5,2.75)",92967,1,1,0.571194219674488,1,0,1,baseline_fit,
23,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[200,300)","[2.75,3)",162759,1,1,1.0,1,0,1,baseline_fit,
24,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[200,300)","[3,3.25)",122642,1,1,0.7535190066294337,1,0,1,baseline_fit,
25,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[200,300)","[3.25,3.5)",55093,1,1,0.3384943382547202,1,0,1,baseline_fit,
26,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[200,300)","[3.5,3.75)",26172,1,1,0.16080216762206698,1,0,1,baseline_fit,
27,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[200,300)","[3.75,4)",16631,1,1,0.1021817533899815,1,0,1,baseline_fit,
28,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[200,300)","[4,4.25)",13247,1,0,0.08139027642096597,1,0,1,excluded,MC_prefit_selector
29,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[200,300)","[4.25,4.5)",10121,1,0,0.06218396524923353,1,0,1,excluded,MC_prefit_selector
30,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[200,300)","[4.5,4.75)",7811,1,0,0.04799120171541973,1,0,1,excluded,MC_prefit_selector
31,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[200,300)","[4.75,5)",6480,1,0,0.03981346653641273,1,0,1,excluded,MC_prefit_selector
32,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[200,300)","[5,5.25)",6619,1,0,0.040667489969832694,1,0,1,high_energy_probe,high_energy_probe
33,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[200,300)","[5.25,5.5)",7049,1,0,0.04330943296530453,1,0,1,high_energy_probe,high_energy_probe
34,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[200,300)","[5.5,5.75)",6842,1,0,0.042037613895391346,1,0,1,high_energy_probe,high_energy_probe
35,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[200,300)","[5.75,6)",3744,1,0,0.023003336221038468,1,0,1,high_energy_probe,high_energy_probe
36,0,v5_predbin_gap025_selector,diagnostic tail bin excluded from main fit,"[200,300)",>=6,203,0,0,0.0,0,1,1,diagnostic_tail,fit_predE_range
37,0,v5_predbin_gap025_selector,diagnostic tail bin excluded from main fit,"[300,500)",<2,0,0,0,0.0,0,1,1,diagnostic_tail,fit_predE_range
38,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[300,500)","[2,2.25)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
39,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[300,500)","[2.25,2.5)",227,0,0,0.0014982904967460035,1,0,1,excluded,MC_prefit_selector
40,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[300,500)","[2.5,2.75)",9541,1,0,0.0629744036539807,1,0,1,excluded,MC_prefit_selector
41,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[300,500)","[2.75,3)",70641,1,1,0.46625876202922656,1,0,1,baseline_fit,
42,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[300,500)","[3,3.25)",151506,1,1,1.0,1,0,1,baseline_fit,
43,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[300,500)","[3.25,3.5)",112141,1,1,0.7401753065885179,1,0,1,baseline_fit,
44,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[300,500)","[3.5,3.75)",46983,1,1,0.31010653043443825,1,0,1,baseline_fit,
45,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[300,500)","[3.75,4)",20906,1,1,0.13798793447124205,1,0,1,baseline_fit,
46,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[300,500)","[4,4.25)",13417,1,0,0.0885575488759521,1,0,1,excluded,MC_prefit_selector
47,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[300,500)","[4.25,4.5)",11186,1,0,0.07383205945639117,1,0,1,excluded,MC_prefit_selector
48,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[300,500)","[4.5,4.75)",10057,1,0,0.06638020936464563,1,0,1,excluded,MC_prefit_selector
49,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[300,500)","[4.75,5)",8426,1,0,0.05561495914353227,1,0,1,excluded,MC_prefit_selector
50,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[300,500)","[5,5.25)",8302,1,0,0.05479650970918643,1,0,1,high_energy_probe,high_energy_probe
51,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[300,500)","[5.25,5.5)",9329,1,0,0.061575119137195884,1,0,1,high_energy_probe,high_energy_probe
52,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[300,500)","[5.5,5.75)",10375,1,0,0.06847913613982284,1,0,1,high_energy_probe,high_energy_probe
53,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[300,500)","[5.75,6)",6770,1,0,0.044684698955816934,1,0,1,high_energy_probe,high_energy_probe
54,0,v5_predbin_gap025_selector,diagnostic tail bin excluded from main fit,"[300,500)",>=6,433,0,0,0.0,0,1,1,diagnostic_tail,fit_predE_range
55,0,v5_predbin_gap025_selector,diagnostic tail bin excluded from main fit,"[500,800)",<2,0,0,0,0.0,0,1,1,diagnostic_tail,fit_predE_range
56,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[500,800)","[2,2.25)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
57,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[500,800)","[2.25,2.5)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
58,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[500,800)","[2.5,2.75)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
59,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[500,800)","[2.75,3)",913,0,0,0.010199635807089474,1,0,1,excluded,MC_prefit_selector
60,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[500,800)","[3,3.25)",27769,1,1,0.3102230960866019,1,0,1,baseline_fit,
61,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[500,800)","[3.25,3.5)",89513,1,1,1.0,1,0,1,baseline_fit,
62,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[500,800)","[3.5,3.75)",68604,1,1,0.7664138169874767,1,0,1,baseline_fit,
63,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[500,800)","[3.75,4)",26703,1,1,0.2983142113436037,1,0,1,baseline_fit,
64,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[500,800)","[4,4.25)",10601,1,1,0.11842972529129847,1,0,1,baseline_fit,
65,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[500,800)","[4.25,4.5)",5257,1,0,0.058728899712890865,1,0,1,excluded,MC_prefit_selector
66,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[500,800)","[4.5,4.75)",5154,1,0,0.057578228860612424,1,0,1,excluded,MC_prefit_selector
67,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[500,800)","[4.75,5)",5397,1,0,0.06029291834705573,1,0,1,excluded,MC_prefit_selector
68,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[500,800)","[5,5.25)",6194,1,0,0.06919665300012288,1,0,1,high_energy_probe,high_energy_probe
69,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[500,800)","[5.25,5.5)",7041,1,0,0.07865896573682035,1,0,1,high_energy_probe,high_energy_probe
70,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[500,800)","[5.5,5.75)",8416,1,0,0.0940198630366539,1,0,1,high_energy_probe,high_energy_probe
71,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[500,800)","[5.75,6)",6061,1,0,0.06771083529766626,1,0,1,high_energy_probe,high_energy_probe
72,0,v5_predbin_gap025_selector,diagnostic tail bin excluded from main fit,"[500,800)",>=6,426,0,0,0.0,0,1,1,diagnostic_tail,fit_predE_range
73,0,v5_predbin_gap025_selector,diagnostic tail bin excluded from main fit,"[800,1100)",<2,0,0,0,0.0,0,1,1,diagnostic_tail,fit_predE_range
74,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[800,1100)","[2,2.25)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
75,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[800,1100)","[2.25,2.5)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
76,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[800,1100)","[2.5,2.75)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
77,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[800,1100)","[2.75,3)",5,0,0,0.00015249946625186812,1,0,1,excluded,MC_prefit_selector
78,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[800,1100)","[3,3.25)",1093,1,0,0.03333638332265837,1,0,1,excluded,MC_prefit_selector
79,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[800,1100)","[3.25,3.5)",15783,1,1,0.48137981517064693,1,0,1,baseline_fit,
80,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[800,1100)","[3.5,3.75)",32787,1,1,1.0,1,0,1,baseline_fit,
81,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[800,1100)","[3.75,4)",22615,1,1,0.6897550858571995,1,0,1,baseline_fit,
82,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[800,1100)","[4,4.25)",9020,1,1,0.2751090371183701,1,0,1,baseline_fit,
83,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[800,1100)","[4.25,4.5)",2841,1,0,0.08665019672431147,1,0,1,excluded,MC_prefit_selector
84,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[800,1100)","[4.5,4.75)",1287,1,0,0.039253362613230855,1,0,1,excluded,MC_prefit_selector
85,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[800,1100)","[4.75,5)",1482,1,0,0.04520084179705371,1,0,1,excluded,MC_prefit_selector
86,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[800,1100)","[5,5.25)",2159,1,0,0.06584926952755665,1,0,1,high_energy_probe,high_energy_probe
87,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[800,1100)","[5.25,5.5)",2485,1,0,0.07579223472717846,1,0,1,high_energy_probe,high_energy_probe
88,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[800,1100)","[5.5,5.75)",2448,1,0,0.07466373867691463,1,0,1,high_energy_probe,high_energy_probe
89,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[800,1100)","[5.75,6)",1143,1,0,0.03486137798517705,1,0,1,high_energy_probe,high_energy_probe
90,0,v5_predbin_gap025_selector,diagnostic tail bin excluded from main fit,"[800,1100)",>=6,71,0,0,0.0,0,1,1,diagnostic_tail,fit_predE_range
91,0,v5_predbin_gap025_selector,diagnostic tail bin excluded from main fit,"[1100,2000)",<2,0,0,0,0.0,0,1,1,diagnostic_tail,fit_predE_range
92,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[1100,2000)","[2,2.25)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
93,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[1100,2000)","[2.25,2.5)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
94,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[1100,2000)","[2.5,2.75)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
95,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[1100,2000)","[2.75,3)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
96,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[1100,2000)","[3,3.25)",16,0,0,0.0006667222268522376,1,0,1,excluded,MC_prefit_selector
97,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[1100,2000)","[3.25,3.5)",1565,1,0,0.0652137678139845,1,0,1,excluded,MC_prefit_selector
98,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[1100,2000)","[3.5,3.75)",10960,1,1,0.4567047253937828,1,0,1,baseline_fit,
99,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[1100,2000)","[3.75,4)",23726,1,1,0.988665722143512,1,0,1,baseline_fit,
100,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[1100,2000)","[4,4.25)",23998,1,1,1.0,1,0,1,baseline_fit,
101,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[1100,2000)","[4.25,4.5)",13380,1,1,0.5575464622051838,1,0,1,baseline_fit,
102,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[1100,2000)","[4.5,4.75)",5650,1,1,0.23543628635719643,1,0,1,baseline_fit,
103,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[1100,2000)","[4.75,5)",1641,1,0,0.06838069839153263,1,0,1,excluded,MC_prefit_selector
104,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[1100,2000)","[5,5.25)",464,1,0,0.01933494457871489,1,0,1,high_energy_probe,high_energy_probe
105,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[1100,2000)","[5.25,5.5)",223,1,0,0.009292441036753063,1,0,1,high_energy_probe,high_energy_probe
106,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[1100,2000)","[5.5,5.75)",164,0,0,0.006833902825235437,1,0,1,high_energy_probe,high_energy_probe
107,0,v5_predbin_gap025_selector,"[5,6) high-energy probe excluded except highest Nhit ridge","[1100,2000)","[5.75,6)",59,0,0,0.0024585382115176265,1,0,1,high_energy_probe,high_energy_probe
108,0,v5_predbin_gap025_selector,diagnostic tail bin excluded from main fit,"[1100,2000)",>=6,4,0,0,0.0,0,1,1,diagnostic_tail,fit_predE_range
109,0,v5_predbin_gap025_selector,diagnostic tail bin excluded from main fit,"[2000,3000)",<2,0,0,0,0.0,0,1,1,diagnostic_tail,fit_predE_range
110,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[2000,3000)","[2,2.25)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
111,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[2000,3000)","[2.25,2.5)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
112,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[2000,3000)","[2.5,2.75)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
113,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[2000,3000)","[2.75,3)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
114,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[2000,3000)","[3,3.25)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
115,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[2000,3000)","[3.25,3.5)",0,0,0,0.0,1,0,1,excluded,MC_prefit_selector
116,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[2000,3000)","[3.5,3.75)",4,0,0,0.0007252946509519493,1,0,1,excluded,MC_prefit_selector
117,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[2000,3000)","[3.75,4)",156,1,0,0.02828649138712602,1,0,1,excluded,MC_prefit_selector
118,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[2000,3000)","[4,4.25)",1175,1,1,0.21305530371713507,1,0,1,baseline_fit,
119,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[2000,3000)","[4.25,4.5)",3127,1,1,0.5669990933816863,1,0,1,baseline_fit,
120,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[2000,3000)","[4.5,4.75)",5515,1,1,1.0,1,0,1,baseline_fit,
121,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[2000,3000)","[4.75,5)",5332,1,1,0.9668177697189483,1,0,1,baseline_fit,
122,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[2000,3000)","[5,5.25)",4243,1,1,0.7693563009972801,1,0,1,baseline_fit,
123,1,v5_predbin_gap025_selector,"central99 MC-occupancy-ridge prefit cell inside [2,6)","[2000,3000)","[5.25,5.5)",2191,1,1,0.39728014505893017,1,0,1,baseline_fit,
124,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[2000,3000)","[5.5,5.75)",735,1,0,0.13327289211242066,1,0,1,excluded,MC_prefit_selector
125,0,v5_predbin_gap025_selector,excluded by central99/MC-ridge/statistics prefit selector,"[2000,3000)","[5.75,6)",64,0,0,0.011604714415231188,1,0,1,excluded,MC_prefit_selector
126,0,v5_predbin_gap025_selector,diagnostic tail bin excluded from main fit,"[2000,3000)",>=6,0,0,0,0.0,0,1,1,diagnostic_tail,fit_predE_range
