cell_id,nhit_bin,predE_bin,r_opt_deg,sigma_deg,containment_r_opt,N_on,B_on,N_off,alpha,excess,excess_err_stat,excess_err_conservative,known_b_sigma,li_ma_sigma,background_mode,background_form,statistic_kind,statistic_note
18,"[200,300)","[3.75,4.0)",1.3009943962097168,0.8234142065048218,0.6388174891471863,202,201.03997673079888,nan,nan,0.9600232692011161,14.212670403551895,20.075855566595386,0.0676543068999468,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
19,"[200,300)","[4.0,4.25)",1.526131510734558,0.965906023979187,0.5858429074287415,164,160.64285444705024,nan,nan,3.35714555294976,12.806248474865697,18.017848219114576,0.2639594587726995,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
20,"[200,300)","[4.25,4.5)",1.7472426891326904,1.1058497428894043,0.5253807306289673,123,100.009363647582,nan,nan,22.990636352417994,11.090536506409418,14.933498037887238,2.2183731582011434,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
21,"[200,300)","[4.5,4.75)",1.9039727449417114,1.2050460577011108,0.44638746976852417,59,43.59483481173821,nan,nan,15.40516518826179,7.681145747868608,10.128910840348937,2.212763943535039,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
22,"[200,300)","[4.75,5.0)",2.1119091510772705,1.3366514444351196,0.35407647490501404,21,37.975748098443916,nan,nan,-16.975748098443916,4.58257569495584,7.679566921281689,-3.0115831655791934,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
23,"[200,300)","[5,6)",2.2743749618530273,1.439477801322937,0.1962374895811081,9,9.813490394592947,nan,nan,-0.8134903945929466,3.0,4.337452062512385,-0.26339894109274986,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
24,"[200,300)",>=6,1.5800000429153442,1.0,0.7129790186882019,0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
25,"[300,500)","[2,2.5)",1.5800000429153442,1.0,0.7129790186882019,1,5.672060989091632,nan,nan,-4.672060989091632,1.0,2.5830332922925385,-2.423430810755236,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
26,"[300,500)","[2.5,3)",0.4214111268520355,0.2667159140110016,0.5843835473060608,5,18.993724548039296,nan,nan,-13.993724548039296,2.23606797749979,4.898338958059078,-3.826322234702098,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
27,"[300,500)","[3,3.25)",0.39609426259994507,0.25069257616996765,0.6196183562278748,13,31.47069801143626,nan,nan,-18.47069801143626,3.605551275463989,6.668635393499652,-3.7355856501538915,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
28,"[300,500)","[3.25,3.5)",0.4156150817871094,0.2630475163459778,0.7103378176689148,11,24.66923083527851,nan,nan,-13.669230835278508,3.3166247903554,5.972372295434915,-3.093526972565983,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
29,"[300,500)","[3.5,3.75)",0.6477468013763428,0.4099663496017456,0.7223257422447205,7,23.386094455162535,nan,nan,-16.386094455162535,2.6457513110645907,5.512358338784094,-3.9855926427187147,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
30,"[300,500)","[3.75,4.0)",0.9900724291801453,0.6266281008720398,0.6642460227012634,34,71.05762064547915,nan,nan,-37.05762064547915,5.830951894845301,10.249761979942711,-4.897995685680012,nan,crab_roi_local,direct_expectation,known_background_poisson,known-background Poisson diagnostic; Li-Ma undefined for direct_expectation background
